pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 8.83, 95.1, None, None, 24.01, 3.45, 107.7, None, None, None, None, None, None, 8.0, 918.0, None, None, None,2017-09-03 00:00:00, None, None, None,36
None, 8.51, 95.3, None, None, 32.55, 2.374, 110.1, None, None, None, None, None, None, 8.0, 918.0, None, None, None,2017-09-03 01:00:00, None, None, None,36
None, 9.88, 95.8, None, None, 24.17, 2.986, 98.6, None, None, None, None, None, None, 9.0, 918.0, None, None, None,2017-09-03 02:00:00, None, None, None,36
None, 10.02, 95.9, None, None, 26.32, 3.608, 116.7, None, None, None, None, None, None, 9.0, 919.0, None, None, None,2017-09-03 03:00:00, None, None, None,36
None, 9.72, 95.9, None, None, 28.31, 3.268, 121.7, None, None, None, None, None, None, 9.0, 919.0, None, None, None,2017-09-03 04:00:00, None, None, None,36
None, 9.4, 95.9, None, None, 21.22, 3.7, 140.9, None, None, None, None, None, None, 9.0, 919.0, None, None, None,2017-09-03 05:00:00, None, None, None,36
None, 9.76, 96.0, None, None, 24.93, 4.818, 134.4, None, None, None, None, None, None, 9.0, 919.0, None, None, None,2017-09-03 06:00:00, None, None, None,36
None, 9.82, 95.8, None, None, 31.38, 3.375, 121.8, None, None, None, None, None, None, 9.0, 919.0, None, None, None,2017-09-03 07:00:00, None, None, None,36
None, 10.63, 95.8, None, None, 33.35, 3.386, 123.8, None, None, None, None, None, None, 10.0, 920.0, None, None, None,2017-09-03 08:00:00, None, None, None,36
None, 10.53, 95.2, None, None, 31.18, 2.916, 131.0, None, None, None, None, None, None, 10.0, 920.0, None, None, None,2017-09-03 09:00:00, None, None, None,36
None, 10.98, 94.7, None, None, 30.62, 2.865, 116.7, None, None, None, None, None, None, 10.0, 920.0, None, None, None,2017-09-03 10:00:00, None, None, None,36
None, 12.7, 90.8, None, None, 61.25, 1.775, 10.83, None, None, None, None, None, None, 11.0, 921.0, None, None, None,2017-09-03 11:00:00, None, None, None,36
None, 12.71, 91.4, None, None, 49.88, 2.888, 346.0, None, None, None, None, None, None, 11.0, 921.0, None, None, None,2017-09-03 12:00:00, None, None, None,36
None, 14.06, 85.0, None, None, 55.46, 2.479, 67.48, None, None, None, None, None, None, 12.0, 922.0, None, None, None,2017-09-03 13:00:00, None, None, None,36
None, 15.18, 78.61, None, None, 49.46, 2.192, 66.57, None, None, None, None, None, None, 11.0, 922.0, None, None, None,2017-09-03 14:00:00, None, None, None,36
None, 17.43, 74.44, None, None, 60.03, 2.471, 188.4, None, None, None, None, None, None, 13.0, 922.0, None, None, None,2017-09-03 15:00:00, None, None, None,36
None, 18.75, 65.92, None, None, 71.02, 3.339, 254.5, None, None, None, None, None, None, 12.0, 923.0, None, None, None,2017-09-03 16:00:00, None, None, None,36
None, 19.33, 61.31, None, None, 57.87, 3.197, 248.0, None, None, None, None, None, None, 12.0, 922.0, None, None, None,2017-09-03 17:00:00, None, None, None,36
None, 19.01, 59.9, None, None, 55.44, 3.913, 290.7, None, None, None, None, None, None, 11.0, 922.0, None, None, None,2017-09-03 18:00:00, None, None, None,36
None, 18.09, 65.04, None, None, 43.64, 3.284, 294.8, None, None, None, None, None, None, 11.0, 922.0, None, None, None,2017-09-03 19:00:00, None, None, None,36
