CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,17.64,18.57, None,2017-09-03 00:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,36
None,17.55,18.83, None,2017-09-03 01:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,17.3,19.08, None,2017-09-03 02:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,17.11,19.25, None,2017-09-03 03:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,16.83,19.28, None,2017-09-03 04:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,36
None,16.91,19.19, None,2017-09-03 05:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,36
None,16.72,19.25, None,2017-09-03 06:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,36
None,16.25,19.56, None,2017-09-03 07:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,36
None,19.03,18.38, None,2017-09-03 08:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,21.87,17.18, None,2017-09-03 09:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,23.13,16.63, None,2017-09-03 10:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,24.28,15.99, None,2017-09-03 11:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,36
None,24.22,15.95, None,2017-09-03 12:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,36
None,23.78,15.9, None,2017-09-03 13:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,23.97,15.73, None,2017-09-03 14:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,23.93,15.62, None,2017-09-03 15:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,25.31,15.09, None,2017-09-03 16:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,36
None,25.69,14.97, None,2017-09-03 17:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,36
None,25.18,15.06, None,2017-09-03 18:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,36
None,21.03,16.19, None,2017-09-03 20:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,19.41,16.73, None,2017-09-03 21:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,19.24,17.03, None,2017-09-03 22:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,18.86,17.14, None,2017-09-03 23:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,36
None,19.38,16.74, None,2017-09-04 00:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,20.69,16.17, None,2017-09-04 01:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,20.38,16.14, None,2017-09-04 02:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,20.82,15.83, None,2017-09-04 03:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,19.74,16.21, None,2017-09-04 04:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,36
None,19.4,16.19, None,2017-09-04 05:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,36
None,19.45,16.17, None,2017-09-04 06:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,36
None,19.34,16.39, None,2017-09-04 07:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,36
None,21.88,15.75, None,2017-09-04 08:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,24.45,14.98, None,2017-09-04 09:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,24.44,14.8, None,2017-09-04 10:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,25.48,14.61, None,2017-09-04 11:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,36
None,25.37,14.7, None,2017-09-04 12:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,36
None,25.51,14.54, None,2017-09-04 13:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,36
None,26.23,14.33, None,2017-09-04 14:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,36
None,26.45,14.2, None,2017-09-04 15:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,36
None,27.83,13.85, None,2017-09-04 16:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,36
None,27.73,13.69, None,2017-09-04 17:00:00, None, None, None, None, None, -2.0, None, None, None, None, None, None,36
None,26.95,13.86, None,2017-09-04 18:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,36
None,26.28,13.94, None,2017-09-04 19:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,36
None,24.76,14.28, None,2017-09-04 20:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,23.76,14.45, None,2017-09-04 21:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,24.66,14.06, None,2017-09-04 22:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,24.83,13.82, None,2017-09-04 23:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,25.36,13.66, None,2017-09-05 00:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,25.61,13.52, None,2017-09-05 01:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,25.73,13.49, None,2017-09-05 02:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,25.82,13.4, None,2017-09-05 03:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,25.46,13.44, None,2017-09-05 04:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,24.99,13.59, None,2017-09-05 05:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,24.42,13.76, None,2017-09-05 06:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,24.64,13.69, None,2017-09-05 07:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,24.16,13.83, None,2017-09-05 08:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,24.65,13.62, None,2017-09-05 09:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,25.39,13.34, None,2017-09-05 10:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,25.51,13.43, None,2017-09-05 11:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,25.42,13.39, None,2017-09-05 12:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,26.46,13.14, None,2017-09-05 13:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,25.88,13.26, None,2017-09-05 14:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,36
None,24.85,13.5, None,2017-09-05 15:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,24.32,13.66, None,2017-09-05 16:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,25.17,13.4, None,2017-09-05 17:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,24.09,13.73, None,2017-09-05 18:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,22.59,14.18, None,2017-09-05 19:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,22.82,13.98, None,2017-09-05 20:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,24.12,13.59, None,2017-09-05 21:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,36
None,23.52,13.71, None,2017-09-05 22:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,22.82,13.92, None,2017-09-05 23:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,22.8,13.86, None,2017-09-06 00:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,23.01,13.87, None,2017-09-06 01:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,22.53,13.95, None,2017-09-06 02:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,22.78,13.87, None,2017-09-06 03:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,22.4,13.98, None,2017-09-06 04:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,22.31,14.01, None,2017-09-06 05:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,36
None,21.9,14.14, None,2017-09-06 06:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,36
None,21.51,14.25, None,2017-09-06 07:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,36
