CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 17.02, None, None, None, None, None,23.08, None,7.22,311.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 00:00:00, None, None, -1.836,36
None, 15.88, None, None, None, None, None,21.84, None,8.09,314.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 01:00:00, None, None, -1.483,36
None, 15.12, None, None, None, None, None,26.37, None,6.29,321.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 02:00:00, None, None, -0.691,36
None, 14.84, None, None, None, None, None,28.11, None,4.728,319.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 03:00:00, None, None, -1.437,36
None, 15.44, None, None, None, None, None,31.12, None,3.976,304.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 04:00:00, None, None, -1.593,36
None, 14.15, None, None, None, None, None,16.09, None,6.928,316.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 05:00:00, None, None, -1.498,36
None, 14.45, None, None, None, None, None,12.18, None,8.19,322.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 06:00:00, None, None, -1.784,36
None, 14.78, None, None, None, None, None,11.94, None,7.08,321.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 07:00:00, None, None, -0.342,36
None, 17.06, None, None, None, None, None,33.41, None,1.651,331.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 08:00:00, None, None, -2.715,36
None, 19.79, None, None, None, None, None,30.49, None,3.567,272.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 11:00:00, None, None, -4.774,36
None, 21.68, None, None, None, None, None,46.45, None,3.004,282.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 13:00:00, None, None, -2.235,36
None, 23.26, None, None, None, None, None,28.46, None,8.35,306.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 17:00:00, None, None, -0.99,36
None, 22.38, None, None, None, None, None,23.7, None,9.21,309.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 18:00:00, None, None, -0.284,36
None, 20.41, None, None, None, None, None,26.25, None,6.277,307.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 19:00:00, None, None, -2.501,36
None, 17.97, None, None, None, None, None,23.96, None,7.35,314.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 20:00:00, None, None, -1.4,36
None, 17.55, None, None, None, None, None,25.45, None,13.23,342.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 22:00:00, None, None, -1.774,36
None, 17.11, None, None, None, None, None,20.43, None,18.28,347.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-03 23:00:00, None, None, -1.525,36
None, 16.44, None, None, None, None, None,26.93, None,8.4,43.18, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-04 00:00:00, None, None, -2.067,36
None, 14.84, None, None, None, None, None,14.65, None,7.57,89.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-04 06:00:00, None, None, -1.106,36
None, 15.6, None, None, None, None, None,15.17, None,6.188,81.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-04 07:00:00, None, None, -0.62,36
None, 21.3, None, None, None, None, None,26.49, None,7.01,118.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-04 11:00:00, None, None, -3.429,36
None, 21.16, None, None, None, None, None,40.86, None,4.245,131.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-04 12:00:00, None, None, -2.504,36
None, 22.77, None, None, None, None, None,44.23, None,2.539,258.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-04 15:00:00, None, None, -3.83,36
None, 23.08, None, None, None, None, None,55.24, None,1.727,249.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-04 16:00:00, None, None, None,36
None, 21.71, None, None, None, None, None,39.99, None,3.011,175.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-04 17:00:00, None, None, -4.138,36
