CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,7.12, None, None,2017-09-03 00:00:00, None, None,13.83,11.02,287.7, None, None, None, None, None, None, None,36
None,7.13, None, None,2017-09-03 01:00:00, None, None,13.97,10.68,293.2, None, None, None, None, None, None, None,36
None,6.614, None, None,2017-09-03 02:00:00, None, None,14.48,7.62,295.1, None, None, None, None, None, None, None,36
None,5.567, None, None,2017-09-03 03:00:00, None, None,39.4,2.073,327.7, None, None, None, None, None, None, None,36
None,6.039, None, None,2017-09-03 04:00:00, None, None,16.44,5.226,30.15, None, None, None, None, None, None, None,36
None,5.529, None, None,2017-09-03 05:00:00, None, None,13.43,6.114,42.37, None, None, None, None, None, None, None,36
None,4.504, None, None,2017-09-03 06:00:00, None, None,20.99,3.195,41.35, None, None, None, None, None, None, None,36
None,4.551, None, None,2017-09-03 07:00:00, None, None,10.46,3.566,50.81, None, None, None, None, None, None, None,36
None,6.814, None, None,2017-09-03 08:00:00, None, None,16.5,6.053,45.07, None, None, None, None, None, None, None,36
None,8.82, None, None,2017-09-03 09:00:00, None, None,16.16,8.67,54.61, None, None, None, None, None, None, None,36
None,10.56, None, None,2017-09-03 11:00:00, None, None,19.03,8.69,77.7, None, None, None, None, None, None, None,36
None,10.92, None, None,2017-09-03 12:00:00, None, None,23.8,7.87,95.5, None, None, None, None, None, None, None,36
None,11.99, None, None,2017-09-03 13:00:00, None, None,24.39,7.59,78.6, None, None, None, None, None, None, None,36
None,13.22, None, None,2017-09-03 14:00:00, None, None,34.19,6.69,68.96, None, None, None, None, None, None, None,36
None,13.82, None, None,2017-09-03 15:00:00, None, None,30.92,5.257,110.0, None, None, None, None, None, None, None,36
None,14.7, None, None,2017-09-03 16:00:00, None, None,32.59,4.558,103.7, None, None, None, None, None, None, None,36
None,14.4, None, None,2017-09-03 17:00:00, None, None,28.42,4.578,79.8, None, None, None, None, None, None, None,36
None,13.07, None, None,2017-09-03 18:00:00, None, None,25.09,5.427,43.0, None, None, None, None, None, None, None,36
None,12.39, None, None,2017-09-03 19:00:00, None, None,14.21,6.702,25.4, None, None, None, None, None, None, None,36
None,12.02, None, None,2017-09-03 20:00:00, None, None,12.09,8.04,12.83, None, None, None, None, None, None, None,36
None,12.09, None, None,2017-09-03 21:00:00, None, None,10.39,7.09,13.95, None, None, None, None, None, None, None,36
None,12.29, None, None,2017-09-03 22:00:00, None, None,14.9,8.83,8.33, None, None, None, None, None, None, None,36
None,12.14, None, None,2017-09-03 23:00:00, None, None,27.15,4.46,31.21, None, None, None, None, None, None, None,36
None,11.74, None, None,2017-09-04 00:00:00, None, None,38.72,3.378,350.0, None, None, None, None, None, None, None,36
None,11.73, None, None,2017-09-04 01:00:00, None, None,11.33,9.57,30.4, None, None, None, None, None, None, None,36
None,11.35, None, None,2017-09-04 02:00:00, None, None,12.29,8.67,34.11, None, None, None, None, None, None, None,36
None,10.74, None, None,2017-09-04 03:00:00, None, None,15.94,8.41,34.12, None, None, None, None, None, None, None,36
None,10.56, None, None,2017-09-04 04:00:00, None, None,14.28,11.07,38.3, None, None, None, None, None, None, None,36
None,10.75, None, None,2017-09-04 05:00:00, None, None,56.37,2.022,15.88, None, None, None, None, None, None, None,36
None,11.52, None, None,2017-09-04 06:00:00, None, None,62.68,1.753,14.26, None, None, None, None, None, None, None,36
None,11.3, None, None,2017-09-04 07:00:00, None, None,11.69,13.2,30.67, None, None, None, None, None, None, None,36
None,11.91, None, None,2017-09-04 08:00:00, None, None,17.23,11.88,40.51, None, None, None, None, None, None, None,36
None,12.68, None, None,2017-09-04 09:00:00, None, None,25.86,10.13,43.15, None, None, None, None, None, None, None,36
None,14.07, None, None,2017-09-04 10:00:00, None, None,19.79,11.8,43.16, None, None, None, None, None, None, None,36
None,14.1, None, None,2017-09-04 11:00:00, None, None,17.9,12.04,53.82, None, None, None, None, None, None, None,36
None,15.97, None, None,2017-09-04 12:00:00, None, None,20.89,10.8,59.25, None, None, None, None, None, None, None,36
None,16.2, None, None,2017-09-04 13:00:00, None, None,27.06,7.66,77.8, None, None, None, None, None, None, None,36
None,15.34, None, None,2017-09-04 14:00:00, None, None,17.76,10.75,53.45, None, None, None, None, None, None, None,36
None,18.58, None, None,2017-09-04 15:00:00, None, None,22.84,9.21,59.46, None, None, None, None, None, None, None,36
None,19.23, None, None,2017-09-04 16:00:00, None, None,32.39,6.737,67.8, None, None, None, None, None, None, None,36
None,19.19, None, None,2017-09-04 17:00:00, None, None,20.59,7.92,44.12, None, None, None, None, None, None, None,36
None,17.94, None, None,2017-09-04 18:00:00, None, None,20.61,6.947,35.76, None, None, None, None, None, None, None,36
None,17.91, None, None,2017-09-04 19:00:00, None, None,21.16,5.324,19.33, None, None, None, None, None, None, None,36
None,16.52, None, None,2017-09-04 20:00:00, None, None,22.61,4.345,11.46, None, None, None, None, None, None, None,36
None,16.69, None, None,2017-09-04 21:00:00, None, None,37.48,4.58,7.5, None, None, None, None, None, None, None,36
None,16.82, None, None,2017-09-04 22:00:00, None, None,25.41,5.059,17.25, None, None, None, None, None, None, None,36
None,16.91, None, None,2017-09-04 23:00:00, None, None,16.68,7.27,23.97, None, None, None, None, None, None, None,36
None,16.91, None, None,2017-09-05 00:00:00, None, None,22.73,6.512,26.01, None, None, None, None, None, None, None,36
None,17.06, None, None,2017-09-05 01:00:00, None, None,17.6,8.76,16.76, None, None, None, None, None, None, None,36
None,16.4, None, None,2017-09-05 02:00:00, None, None,17.25,12.12,23.02, None, None, None, None, None, None, None,36
None,15.69, None, None,2017-09-05 03:00:00, None, None,14.42,12.83,32.94, None, None, None, None, None, None, None,36
None,17.0, None, None,2017-09-05 04:00:00, None, None,18.7,12.41,9.15, None, None, None, None, None, None, None,36
None,16.9, None, None,2017-09-05 05:00:00, None, None,22.12,15.51,29.15, None, None, None, None, None, None, None,36
None,16.47, None, None,2017-09-05 06:00:00, None, None,24.23,8.86,40.72, None, None, None, None, None, None, None,36
None,16.24, None, None,2017-09-05 07:00:00, None, None,27.45,8.96,21.48, None, None, None, None, None, None, None,36
None,17.32, None, None,2017-09-05 08:00:00, None, None,23.97,8.42,35.91, None, None, None, None, None, None, None,36
None,18.66, None, None,2017-09-05 09:00:00, None, None,28.5,7.31,56.0, None, None, None, None, None, None, None,36
None,19.28, None, None,2017-09-05 10:00:00, None, None,22.27,8.25,41.5, None, None, None, None, None, None, None,36
None,19.75, None, None,2017-09-05 11:00:00, None, None,22.26,9.01,45.26, None, None, None, None, None, None, None,36
None,20.13, None, None,2017-09-05 12:00:00, None, None,18.71,12.82,44.86, None, None, None, None, None, None, None,36
None,20.98, None, None,2017-09-05 13:00:00, None, None,25.69,10.61,28.91, None, None, None, None, None, None, None,36
None,21.14, None, None,2017-09-05 14:00:00, None, None,25.42,11.77,32.96, None, None, None, None, None, None, None,36
None,21.57, None, None,2017-09-05 15:00:00, None, None,24.0,11.52,43.77, None, None, None, None, None, None, None,36
None,21.96, None, None,2017-09-05 16:00:00, None, None,26.63,10.94,50.24, None, None, None, None, None, None, None,36
None,21.94, None, None,2017-09-05 17:00:00, None, None,18.45,10.24,35.34, None, None, None, None, None, None, None,36
None,22.01, None, None,2017-09-05 18:00:00, None, None,19.1,6.939,35.97, None, None, None, None, None, None, None,36
None,21.2, None, None,2017-09-05 19:00:00, None, None,32.19,4.652,24.65, None, None, None, None, None, None, None,36
None,19.72, None, None,2017-09-05 20:00:00, None, None,21.15,5.144,23.52, None, None, None, None, None, None, None,36
None,18.88, None, None,2017-09-05 21:00:00, None, None,17.58,6.416,21.17, None, None, None, None, None, None, None,36
None,18.27, None, None,2017-09-05 22:00:00, None, None,48.99,2.823,340.9, None, None, None, None, None, None, None,36
None,17.82, None, None,2017-09-05 23:00:00, None, None,54.68,1.665,358.9, None, None, None, None, None, None, None,36
None,17.83, None, None,2017-09-06 00:00:00, None, None,19.63,4.444,25.83, None, None, None, None, None, None, None,36
None,16.94, None, None,2017-09-06 01:00:00, None, None,22.8,3.414,27.29, None, None, None, None, None, None, None,36
None,15.86, None, None,2017-09-06 02:00:00, None, None,51.09,1.072,54.79, None, None, None, None, None, None, None,36
None,16.42, None, None,2017-09-06 03:00:00, None, None,20.27,4.256,23.14, None, None, None, None, None, None, None,36
None,15.93, None, None,2017-09-06 04:00:00, None, None,23.78,3.76,21.75, None, None, None, None, None, None, None,36
None,15.39, None, None,2017-09-06 05:00:00, None, None,12.74,9.3,24.14, None, None, None, None, None, None, None,36
None,14.67, None, None,2017-09-06 06:00:00, None, None,11.09,9.54,44.69, None, None, None, None, None, None, None,36
None,14.66, None, None,2017-09-06 07:00:00, None, None,12.88,9.04,48.66, None, None, None, None, None, None, None,36
None,15.38, None, None,2017-09-06 08:00:00, None, None,10.26,9.27,52.84, None, None, None, None, None, None, None,36
None,17.28, None, None,2017-09-06 09:00:00, None, None,13.6,11.52,51.36, None, None, None, None, None, None, None,36
None,16.4, None, None,2017-09-06 10:00:00, None, None,15.0,13.92,41.95, None, None, None, None, None, None, None,36
None,16.18, None, None,2017-09-06 11:00:00, None, None,13.09,14.07,40.81, None, None, None, None, None, None, None,36
None,16.97, None, None,2017-09-06 12:00:00, None, None,35.98,7.59,47.84, None, None, None, None, None, None, None,36
None,17.56, None, None,2017-09-06 13:00:00, None, None,46.95,4.088,66.4, None, None, None, None, None, None, None,36
None,17.6, None, None,2017-09-06 14:00:00, None, None,72.6,0.838,121.4, None, None, None, None, None, None, None,36
None,17.57, None, None,2017-09-06 15:00:00, None, None,19.16,5.975,289.3, None, None, None, None, None, None, None,36
None,17.34, None, None,2017-09-06 16:00:00, None, None,38.56,4.564,282.0, None, None, None, None, None, None, None,36
None,17.67, None, None,2017-09-06 17:00:00, None, None,47.01,2.02,295.5, None, None, None, None, None, None, None,36
None,17.64, None, None,2017-09-06 18:00:00, None, None,51.46,1.611,273.9, None, None, None, None, None, None, None,36
None,16.73, None, None,2017-09-06 19:00:00, None, None,61.81,0.78,266.1, None, None, None, None, None, None, None,36
None,16.51, None, None,2017-09-06 20:00:00, None, None,37.93,4.215,358.0, None, None, None, None, None, None, None,36
None,15.8, None, None,2017-09-06 21:00:00, None, None,17.52,7.37,17.48, None, None, None, None, None, None, None,36
None,15.39, None, None,2017-09-06 22:00:00, None, None,54.97,1.352,4.885, None, None, None, None, None, None, None,36
None,15.22, None, None,2017-09-06 23:00:00, None, None,15.39,8.91,280.1, None, None, None, None, None, None, None,36
None,14.8, None, None,2017-09-07 00:00:00, None, None,23.98,11.32,282.3, None, None, None, None, None, None, None,36
None,14.32, None, None,2017-09-07 01:00:00, None, None,33.48,7.78,270.4, None, None, None, None, None, None, None,36
None,13.9, None, None,2017-09-07 02:00:00, None, None,29.45,9.25,257.8, None, None, None, None, None, None, None,36
None,13.55, None, None,2017-09-07 03:00:00, None, None,24.72,16.82,263.1, None, None, None, None, None, None, None,36
None,13.69, None, None,2017-09-07 04:00:00, None, None,23.44,16.89,267.4, None, None, None, None, None, None, None,36
None,12.63, None, None,2017-09-07 05:00:00, None, None,27.87,10.19,268.3, None, None, None, None, None, None, None,36
None,12.31, None, None,2017-09-07 06:00:00, None, None,23.48,12.83,272.4, None, None, None, None, None, None, None,36
None,12.24, None, None,2017-09-07 07:00:00, None, None,26.74,7.6,304.2, None, None, None, None, None, None, None,36
None,11.13, None, None,2017-09-07 08:00:00, None, None,20.06,9.12,278.9, None, None, None, None, None, None, None,36
None,10.11, None, None,2017-09-07 09:00:00, None, None,20.15,13.05,279.9, None, None, None, None, None, None, None,36
None,10.76, None, None,2017-09-07 10:00:00, None, None,25.34,14.02,269.1, None, None, None, None, None, None, None,36
None,11.36, None, None,2017-09-07 11:00:00, None, None,29.0,9.54,275.0, None, None, None, None, None, None, None,36
None,12.42, None, None,2017-09-07 12:00:00, None, None,25.37,11.9,263.4, None, None, None, None, None, None, None,36
None,13.61, None, None,2017-09-07 13:00:00, None, None,25.81,16.8,253.2, None, None, None, None, None, None, None,36
None,14.65, None, None,2017-09-07 14:00:00, None, None,28.44,14.68,239.7, None, None, None, None, None, None, None,36
None,12.99, None, None,2017-09-07 15:00:00, None, None,34.37,9.64,243.0, None, None, None, None, None, None, None,36
None,14.64, None, None,2017-09-07 16:00:00, None, None,28.69,12.17,239.0, None, None, None, None, None, None, None,36
None,13.89, None, None,2017-09-07 17:00:00, None, None,24.94,14.6,244.4, None, None, None, None, None, None, None,36
None,13.34, None, None,2017-09-07 18:00:00, None, None,20.78,16.81,250.8, None, None, None, None, None, None, None,36
None,11.08, None, None,2017-09-07 19:00:00, None, None,23.53,15.2,248.3, None, None, None, None, None, None, None,36
None,10.59, None, None,2017-09-07 20:00:00, None, None,19.13,21.41,253.5, None, None, None, None, None, None, None,36
None,10.32, None, None,2017-09-07 21:00:00, None, None,18.32,23.26,256.5, None, None, None, None, None, None, None,36
None,9.21, None, None,2017-09-07 22:00:00, None, None,16.82,22.61,256.4, None, None, None, None, None, None, None,36
None,8.12, None, None,2017-09-07 23:00:00, None, None,18.54,19.77,260.5, None, None, None, None, None, None, None,36
None,7.89, None, None,2017-09-08 00:00:00, None, None,15.86,20.5,261.4, None, None, None, None, None, None, None,36
None,6.866, None, None,2017-09-08 01:00:00, None, None,17.22,17.8,265.7, None, None, None, None, None, None, None,36
None,7.12, None, None,2017-09-08 02:00:00, None, None,16.54,19.05,266.4, None, None, None, None, None, None, None,36
None,6.28, None, None,2017-09-08 03:00:00, None, None,20.19,17.22,264.7, None, None, None, None, None, None, None,36
None,6.097, None, None,2017-09-08 04:00:00, None, None,19.12,15.02,260.8, None, None, None, None, None, None, None,36
None,5.923, None, None,2017-09-08 05:00:00, None, None,17.55,13.2,268.0, None, None, None, None, None, None, None,36
None,5.876, None, None,2017-09-08 06:00:00, None, None,18.72,13.45,268.6, None, None, None, None, None, None, None,36
None,5.808, None, None,2017-09-08 07:00:00, None, None,20.06,11.31,264.9, None, None, None, None, None, None, None,36
None,5.779, None, None,2017-09-08 08:00:00, None, None,19.03,9.76,253.7, None, None, None, None, None, None, None,36
None,6.489, None, None,2017-09-08 09:00:00, None, None,21.45,7.81,254.3, None, None, None, None, None, None, None,36
None,7.24, None, None,2017-09-08 10:00:00, None, None,18.94,7.77,251.8, None, None, None, None, None, None, None,36
None,8.19, None, None,2017-09-08 11:00:00, None, None,23.26,4.803,228.9, None, None, None, None, None, None, None,36
None,8.65, None, None,2017-09-08 12:00:00, None, None,22.05,7.11,243.0, None, None, None, None, None, None, None,36
None,9.8, None, None,2017-09-08 13:00:00, None, None,21.92,7.89,238.2, None, None, None, None, None, None, None,36
None,11.3, None, None,2017-09-08 14:00:00, None, None,21.16,8.34,245.0, None, None, None, None, None, None, None,36
None,12.22, None, None,2017-09-08 15:00:00, None, None,44.42,4.079,217.9, None, None, None, None, None, None, None,36
None,10.64, None, None,2017-09-08 16:00:00, None, None,53.86,2.457,129.2, None, None, None, None, None, None, None,36
None,10.41, None, None,2017-09-08 17:00:00, None, None,58.29,1.822,147.0, None, None, None, None, None, None, None,36
None,9.49, None, None,2017-09-08 18:00:00, None, None,34.87,2.266,125.4, None, None, None, None, None, None, None,36
None,9.14, None, None,2017-09-08 19:00:00, None, None,18.91,5.816,31.2, None, None, None, None, None, None, None,36
None,9.0, None, None,2017-09-08 20:00:00, None, None,14.47,8.53,32.53, None, None, None, None, None, None, None,36
