pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 3.837, None, None,2017-09-03 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 3.185, None, None,2017-09-03 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 2.52, None, None,2017-09-03 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 1.818, None, None,2017-09-03 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 1.176, None, None,2017-09-03 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 0.664, None, None,2017-09-03 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 0.269, None, None,2017-09-03 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, -0.091, None, None,2017-09-03 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 0.05, None, None,2017-09-03 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 3.374, None, None,2017-09-03 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 7.1, None, None,2017-09-03 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 9.82, None, None,2017-09-03 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 12.65, None, None,2017-09-03 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 14.64, None, None,2017-09-03 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 15.65, None, None,2017-09-03 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 15.94, None, None,2017-09-03 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 12.14, None, None,2017-09-03 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 11.64, None, None,2017-09-03 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 10.84, None, None,2017-09-03 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 9.83, None, None,2017-09-03 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 9.0, None, None,2017-09-03 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 8.82, None, None,2017-09-03 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 8.78, None, None,2017-09-04 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 8.76, None, None,2017-09-04 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
None, None, 7.64, None, None,2017-09-04 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,36
