wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
87.0, 99.0, 1.9, 0.0, -0.6, 4.8, -0.5, -0.2, 42.0, 0.0, 0.2, 99.0,2020-03-11 00:00:00,11
108.0, 99.0, 1.6, 0.0, -0.4, 3.5, -0.3, 0.0, 322.0, 0.0, 0.2, 100.0,2020-03-11 01:00:00,11
56.0, 99.0, 4.8, 0.0, -0.3, 3.2, -0.2, -0.1, 87.0, 0.0, 0.2, 99.0,2020-03-11 02:00:00,11
129.0, 100.0, 3.5, 0.0, 0.0, 3.0, 0.0, -0.1, 108.0, 0.0, 0.2, 99.0,2020-03-11 03:00:00,11
92.0, 99.0, 3.2, 0.0, -0.2, 3.6, -0.1, -0.2, 56.0, 0.0, 0.2, 100.0,2020-03-11 04:00:00,11
101.0, 99.0, 3.0, 0.0, -0.2, 4.4, -0.1, -0.5, 129.0, 0.0, 0.2, 100.0,2020-03-11 05:00:00,11
53.0, 100.0, 3.6, 0.0, -0.2, 2.3, -0.2, 0.0, 92.0, 0.0, 0.2, 99.0,2020-03-11 06:00:00,11
227.0, 100.0, 4.4, 0.0, -0.5, 3.3, -0.5, 1.1, 101.0, 0.0, 0.2, 92.0,2020-03-11 07:00:00,11
81.0, 99.0, 2.3, 0.6, -0.1, 2.4, 0.0, 4.1, 53.0, 0.0, 0.2, 85.0,2020-03-11 08:00:00,11
92.0, 92.0, 3.3, 4.0, -0.1, 4.1, 1.1, 3.9, 227.0, 0.0, 0.2, 87.0,2020-03-11 09:00:00,11
252.0, 85.0, 2.4, 1.8, 1.8, 7.5, 4.1, 5.9, 81.0, 0.6, 0.6, 61.0,2020-03-11 10:00:00,11
293.0, 87.0, 4.1, 2.8, 1.9, 9.7, 3.9, 1.6, 92.0, 4.0, 4.6, 89.0,2020-03-11 11:00:00,11
275.0, 61.0, 7.5, 2.2, -1.0, 6.2, 5.9, 8.8, 252.0, 1.8, 6.4, 47.0,2020-03-11 12:00:00,11
263.0, 89.0, 9.7, 0.2, 0.0, 8.3, 1.6, 5.7, 293.0, 2.8, 9.2, 49.0,2020-03-11 13:00:00,11
267.0, 47.0, 6.2, 0.2, -1.9, 10.7, 8.8, 7.2, 275.0, 2.2, 11.4, 35.0,2020-03-11 14:00:00,11
270.0, 49.0, 8.3, 0.0, -4.2, 10.4, 5.7, 5.4, 263.0, 0.2, 11.6, 35.0,2020-03-11 15:00:00,11
271.0, 35.0, 10.7, 0.0, -7.2, 6.8, 7.2, 2.2, 267.0, 0.2, 11.8, 46.0,2020-03-11 16:00:00,11
354.0, 35.0, 10.4, 0.0, -8.8, 5.8, 5.4, 0.3, 270.0, 0.0, 11.8, 50.0,2020-03-11 17:00:00,11
84.0, 46.0, 6.8, 0.0, -8.2, 4.6, 2.2, -1.8, 271.0, 0.0, 11.8, 78.0,2020-03-11 18:00:00,11
83.0, 50.0, 5.8, 0.0, -8.9, 3.2, 0.3, -2.7, 354.0, 0.0, 11.8, 78.0,2020-03-11 19:00:00,11
28.0, 78.0, 4.6, 0.0, -5.1, 5.0, -1.8, -3.1, 84.0, 0.0, 11.8, 72.0,2020-03-11 20:00:00,11
43.0, 78.0, 3.2, 0.0, -6.0, 2.8, -2.7, -4.4, 83.0, 0.0, 11.8, 76.0,2020-03-11 21:00:00,11
352.0, 72.0, 5.0, 0.0, -7.4, 2.4, -3.1, -4.8, 28.0, 0.0, 11.8, 75.0,2020-03-11 22:00:00,11
12.0, 76.0, 2.8, 0.0, -8.0, 2.7, -4.4, -5.4, 43.0, 0.0, 11.8, 71.0,2020-03-11 23:00:00,11
49.0, 75.0, 2.4, 0.0, -8.5, 2.0, -4.8, -6.6, 352.0, 0.0, 11.8, 76.0,2020-03-12 00:00:00,11
328.0, 71.0, 2.7, 0.0, -9.8, 1.9, -5.4, -7.4, 12.0, 0.0, 11.8, 82.0,2020-03-12 01:00:00,11
43.0, None, None, 0.0, None, 1.9, None, -8.1, None, None, None, 86.0,2020-03-12 02:00:00,11
339.0, 82.0, 1.9, 0.0, -9.9, 2.3, -7.4, -8.8, 328.0, 0.0, 11.8, 86.0,2020-03-12 03:00:00,11
37.0, 86.0, 1.9, 0.0, -10.0, 1.7, -8.1, -9.4, 43.0, 0.0, 11.8, 89.0,2020-03-12 04:00:00,11
24.0, 86.0, 2.3, 0.0, -10.7, 2.9, -8.8, -9.5, 339.0, 0.0, 11.8, 87.0,2020-03-12 05:00:00,11
27.0, 89.0, 1.7, 0.0, -10.9, 2.4, -9.4, -9.5, 37.0, 0.0, 11.8, 88.0,2020-03-12 06:00:00,11
264.0, 87.0, 2.9, 0.0, -11.3, 3.5, -9.5, -5.2, 24.0, 0.0, 11.8, 72.0,2020-03-12 07:00:00,11
260.0, 88.0, 2.4, 0.0, -11.1, 4.3, -9.5, -0.5, 27.0, 0.0, 11.8, 51.0,2020-03-12 08:00:00,11
233.0, 72.0, 3.5, 0.0, -9.5, 4.7, -5.2, 2.8, 264.0, 0.0, 11.8, 42.0,2020-03-12 09:00:00,11
275.0, 51.0, 4.3, 0.0, -9.4, 5.9, -0.5, 5.4, 260.0, 0.0, 11.2, 30.0,2020-03-12 10:00:00,11
289.0, 42.0, 4.7, 0.0, -8.8, 5.7, 2.8, 4.7, 233.0, 0.0, 7.2, 26.0,2020-03-12 11:00:00,11
259.0, 30.0, 5.9, 0.0, -10.8, 8.1, 5.4, 3.0, 275.0, 0.0, 5.4, 33.0,2020-03-12 12:00:00,11
277.0, 26.0, 5.7, 0.0, -13.2, 7.8, 4.7, 2.8, 289.0, 0.0, 2.6, 32.0,2020-03-12 13:00:00,11
273.0, 33.0, 8.1, 0.0, -11.7, 8.4, 3.0, 6.1, 259.0, 0.0, 0.4, 34.0,2020-03-12 14:00:00,11
238.0, 32.0, 7.8, 0.0, -12.3, 6.6, 2.8, 6.0, 277.0, 0.0, 0.2, 32.0,2020-03-12 15:00:00,11
280.0, 34.0, 8.4, 0.0, -8.6, 4.2, 6.1, 1.5, 273.0, 0.0, 0.0, 43.0,2020-03-12 16:00:00,11
46.0, 32.0, 6.6, 0.0, -9.5, 2.6, 6.0, -2.1, 238.0, 0.0, 0.0, 61.0,2020-03-12 17:00:00,11
61.0, 43.0, 4.2, 0.0, -9.7, 3.2, 1.5, -2.9, 280.0, 0.0, 0.0, 66.0,2020-03-12 18:00:00,11
53.0, 61.0, 2.6, 0.0, -8.6, 2.5, -2.1, -3.7, 46.0, 0.0, 0.0, 71.0,2020-03-12 19:00:00,11
334.0, 66.0, 3.2, 0.0, -8.4, 1.8, -2.9, -4.2, 61.0, 0.0, 0.0, 76.0,2020-03-12 20:00:00,11
348.0, 71.0, 2.5, 0.0, -8.2, 1.6, -3.7, -4.7, 53.0, 0.0, 0.0, 77.0,2020-03-12 21:00:00,11
69.0, 76.0, 1.8, 0.0, -7.8, 2.4, -4.2, -4.5, 334.0, 0.0, 0.0, 75.0,2020-03-12 22:00:00,11
23.0, 77.0, 1.6, 0.0, -8.1, 2.0, -4.7, -4.8, 348.0, 0.0, 0.0, 76.0,2020-03-12 23:00:00,11
27.0, 75.0, 2.4, 0.0, -8.3, 2.6, -4.5, -4.9, 69.0, 0.0, 0.0, 77.0,2020-03-13 00:00:00,11
342.0, 76.0, 2.0, 0.0, -8.4, 2.0, -4.8, -4.9, 23.0, 0.0, 0.0, 78.0,2020-03-13 01:00:00,11
79.0, 77.0, 2.6, 0.0, -8.3, 1.8, -4.9, -4.9, 27.0, 0.0, 0.0, 81.0,2020-03-13 02:00:00,11
143.0, 78.0, 2.0, 0.0, -8.1, 2.5, -4.9, -5.0, 342.0, 0.0, 0.0, 85.0,2020-03-13 03:00:00,11
192.0, 81.0, 1.8, 0.0, -7.7, 2.4, -4.9, -5.1, 79.0, 0.0, 0.0, 93.0,2020-03-13 04:00:00,11
296.0, 85.0, 2.5, 0.0, -7.1, 6.2, -5.0, -5.1, 143.0, 0.0, 0.0, 83.0,2020-03-13 05:00:00,11
131.0, 93.0, 2.4, 0.0, -6.1, 7.8, -5.1, -5.8, 192.0, 0.0, 0.0, 69.0,2020-03-13 06:00:00,11
223.0, 83.0, 6.2, 0.0, -7.5, 6.6, -5.1, -5.2, 296.0, 0.0, 0.0, 66.0,2020-03-13 07:00:00,11
223.0, 69.0, 7.8, 0.0, -10.6, 11.0, -5.8, -4.9, 131.0, 0.0, 0.0, 55.0,2020-03-13 08:00:00,11
143.0, 66.0, 6.6, 0.0, -10.6, 8.3, -5.2, -4.9, 223.0, 0.0, 0.0, 51.0,2020-03-13 09:00:00,11
227.0, 55.0, 11.0, 0.0, -12.6, 6.7, -4.9, -5.2, 223.0, 0.0, 0.0, 54.0,2020-03-13 10:00:00,11
319.0, 51.0, 8.3, 0.0, -13.5, 10.0, -4.9, -6.1, 143.0, 0.0, 0.0, 53.0,2020-03-13 11:00:00,11
250.0, 54.0, 6.7, 0.0, -13.1, 7.0, -5.2, -6.8, 227.0, 0.0, 0.0, 62.0,2020-03-13 12:00:00,11
327.0, 53.0, 10.0, 0.0, -14.1, 6.2, -6.1, -8.1, 319.0, 0.0, 0.0, 65.0,2020-03-13 13:00:00,11
63.0, 62.0, 7.0, 0.0, -12.9, 9.4, -6.8, -9.1, 250.0, 0.0, 0.0, 67.0,2020-03-13 14:00:00,11
221.0, 65.0, 6.2, 0.0, -13.5, 6.4, -8.1, -10.1, 327.0, 0.0, 0.0, 69.0,2020-03-13 15:00:00,11
95.0, 67.0, 9.4, 0.0, -14.1, 11.0, -9.1, -10.9, 63.0, 0.0, 0.0, 67.0,2020-03-13 16:00:00,11
91.0, 69.0, 6.4, 0.0, -14.7, 8.8, -10.1, -11.7, 221.0, 0.0, 0.0, 68.0,2020-03-13 17:00:00,11
344.0, 67.0, 11.0, 0.0, -15.8, 7.4, -10.9, -12.3, 95.0, 0.0, 0.0, 69.0,2020-03-13 18:00:00,11
101.0, 68.0, 8.8, 0.0, -16.4, 8.6, -11.7, -12.7, 91.0, 0.0, 0.0, 68.0,2020-03-13 19:00:00,11
353.0, 69.0, 7.4, 0.0, -16.8, 7.1, -12.3, -13.0, 344.0, 0.0, 0.0, 68.0,2020-03-13 20:00:00,11
187.0, 68.0, 8.6, 0.0, -17.4, 8.4, -12.7, -13.4, 101.0, 0.0, 0.0, 64.0,2020-03-13 21:00:00,11
