SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,11.2, 0.0,0.0,5.1, None,2018-08-13 00:00:00,57.0,95.0,33
None,11.3, None,0.0,3.7, None,2018-08-13 00:15:00,67.0,96.0,33
None,11.5, None,0.0,3.4, None,2018-08-13 00:30:00,74.0,94.0,33
None,11.4, None,0.0,3.8, None,2018-08-13 00:45:00,60.0,95.0,33
None,11.6, 1.0,0.0,3.9, None,2018-08-13 01:00:00,8.0,96.0,33
None,11.8, None,0.0,4.7, None,2018-08-13 01:15:00,16.0,96.0,33
None,12.7, None,0.0,4.7, None,2018-08-13 01:30:00,3.0,92.0,33
None,12.3, None,0.0,4.0, None,2018-08-13 01:45:00,336.0,93.0,33
None,12.0, 0.0,0.0,3.6, None,2018-08-13 02:00:00,324.0,95.0,33
None,11.8, None,0.0,3.9, None,2018-08-13 02:15:00,338.0,97.0,33
None,12.0, None,0.0,4.2, None,2018-08-13 02:30:00,345.0,97.0,33
None,12.9, None,0.0,5.2, None,2018-08-13 02:45:00,10.0,96.0,33
None,13.6, 0.0,0.0,5.3, None,2018-08-13 03:00:00,357.0,92.0,33
None,13.6, None,0.0,4.0, None,2018-08-13 03:15:00,345.0,91.0,33
None,13.2, None,0.0,4.1, None,2018-08-13 03:30:00,332.0,93.0,33
None,12.9, None,0.0,3.0, None,2018-08-13 03:45:00,326.0,94.0,33
None,13.1, 0.0,0.0,5.5, None,2018-08-13 04:00:00,2.0,92.0,33
None,13.5, None,0.0,6.6, None,2018-08-13 04:15:00,358.0,90.0,33
None,13.5, None,0.0,5.5, None,2018-08-13 04:30:00,351.0,91.0,33
None,13.5, None,0.0,7.2, None,2018-08-13 04:45:00,358.0,90.0,33
None,13.6, 0.0,0.0,6.5, None,2018-08-13 05:00:00,355.0,90.0,33
None,13.7, None,0.0,4.9, None,2018-08-13 05:15:00,357.0,90.0,33
None,13.7, None,0.0,6.9, None,2018-08-13 05:30:00,343.0,89.0,33
None,13.7, None,0.0,5.6, None,2018-08-13 05:45:00,343.0,89.0,33
None,14.0, 1.0,0.0,8.0, None,2018-08-13 06:00:00,9.0,87.0,33
None,14.4, None,0.0,7.4, None,2018-08-13 06:15:00,18.0,85.0,33
None,14.6, None,0.0,7.4, None,2018-08-13 06:30:00,14.0,84.0,33
None,14.7, None,0.0,6.3, None,2018-08-13 06:45:00,351.0,85.0,33
None,14.9, 0.0,0.0,6.4, None,2018-08-13 07:00:00,343.0,84.0,33
None,15.2, None,0.0,5.3, None,2018-08-13 07:15:00,347.0,82.0,33
None,15.8, None,0.0,6.2, None,2018-08-13 07:30:00,355.0,79.0,33
