wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
0.0,0.2,282.0,99.0,2021-10-29 00:00:00,0.0,44
2.3,0.2,260.0,99.0,2021-10-29 01:00:00,0.0,44
4.2,0.4,255.0,99.0,2021-10-29 02:00:00,0.6,44
6.2,0.3,249.0,99.0,2021-10-29 03:00:00,0.2,44
7.2,0.1,250.0,99.0,2021-10-29 04:00:00,0.0,44
4.1,0.0,267.0,99.0,2021-10-29 05:00:00,0.0,44
6.1,-0.1,267.0,99.0,2021-10-29 06:00:00,0.0,44
5.9,-0.1,272.0,97.0,2021-10-29 07:00:00,0.0,44
8.5,0.0,266.0,94.0,2021-10-29 08:00:00,0.0,44
8.7,-0.1,278.0,91.0,2021-10-29 09:00:00,0.0,44
13.4,-0.4,264.0,94.0,2021-10-29 10:00:00,0.0,44
7.3,-0.1,291.0,91.0,2021-10-29 11:00:00,0.0,44
5.1,-0.3,344.0,89.0,2021-10-29 12:00:00,1.0,44
7.5,-0.9,0.0,80.0,2021-10-29 13:00:00,1.0,44
6.8,-2.3,11.0,84.0,2021-10-29 14:00:00,0.2,44
4.0,-3.1,246.0,82.0,2021-10-29 15:00:00,0.0,44
4.4,-3.9,317.0,87.0,2021-10-29 16:00:00,0.0,44
2.7,-4.5,337.0,86.0,2021-10-29 17:00:00,0.0,44
4.4,-6.3,257.0,87.0,2021-10-29 18:00:00,0.0,44
0.4,-11.2,71.0,89.0,2021-10-29 19:00:00,0.0,44
1.1,-11.4,284.0,89.0,2021-10-29 20:00:00,0.0,44
9.4,-6.3,51.0,77.0,2021-10-29 21:00:00,0.0,44
2.2,-8.2,30.0,85.0,2021-10-29 22:00:00,0.0,44
4.4,-11.6,93.0,87.0,2021-10-29 23:00:00,0.0,44
2.3,-12.3,37.0,89.0,2021-10-30 00:00:00,0.0,44
1.8,-10.1,41.0,81.0,2021-10-30 01:00:00,0.0,44
1.3,-14.1,55.0,86.0,2021-10-30 02:00:00,0.0,44
0.7,-16.2,78.0,83.0,2021-10-30 03:00:00,0.0,44
4.5,-17.7,84.0,84.0,2021-10-30 04:00:00,0.0,44
0.0,-17.5,86.0,79.0,2021-10-30 05:00:00,0.0,44
4.3,-18.1,87.0,80.0,2021-10-30 06:00:00,0.0,44
0.3,-15.4,57.0,84.0,2021-10-30 07:00:00,0.0,44
8.9,-3.8,103.0,68.0,2021-10-30 08:00:00,0.0,44
11.6,-2.2,96.0,55.0,2021-10-30 09:00:00,0.2,44
6.9,-0.3,97.0,49.0,2021-10-30 10:00:00,0.8,44
11.4,0.3,85.0,48.0,2021-10-30 11:00:00,1.0,44
