WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
290.0,2018-10-08 00:00:00,10.4,99.0,41
224.6,2018-10-08 01:00:00,10.3,98.9,41
251.2,2018-10-08 02:00:00,10.3,100.0,41
0.0,2018-10-08 03:00:00,10.2,100.0,41
145.3,2018-10-08 04:00:00,10.2,99.8,41
0.0,2018-10-08 05:00:00,10.2,99.8,41
0.0,2018-10-08 06:00:00,10.2,100.0,41
322.4,2018-10-08 07:00:00,10.2,99.7,41
320.3,2018-10-08 08:00:00,10.3,99.1,41
300.2,2018-10-08 09:00:00,10.3,96.1,41
305.1,2018-10-08 10:00:00,10.7,94.4,41
324.4,2018-10-08 11:00:00,10.9,94.1,41
349.7,2018-10-08 12:00:00,11.1,92.5,41
334.9,2018-10-08 13:00:00,11.5,91.0,41
313.8,2018-10-08 14:00:00,12.0,89.3,41
332.3,2018-10-08 15:00:00,12.4,91.3,41
323.2,2018-10-08 16:00:00,12.4,87.4,41
321.4,2018-10-08 17:00:00,12.7,87.4,41
295.2,2018-10-08 18:00:00,12.7,90.2,41
311.8,2018-10-08 19:00:00,12.2,96.6,41
309.5,2018-10-08 20:00:00,11.7,91.8,41
312.1,2018-10-08 21:00:00,11.6,93.8,41
308.0,2018-10-08 22:00:00,11.2,96.2,41
303.8,2018-10-08 23:00:00,11.1,96.3,41
288.9,2018-10-09 00:00:00,11.0,97.1,41
307.7,2018-10-09 01:00:00,11.0,94.4,41
279.5,2018-10-09 02:00:00,11.2,94.0,41
159.8,2018-10-09 03:00:00,10.9,98.3,41
192.9,2018-10-09 04:00:00,10.6,99.3,41
254.8,2018-10-09 05:00:00,10.5,99.5,41
275.1,2018-10-09 06:00:00,10.3,99.5,41
312.4,2018-10-09 07:00:00,10.2,100.0,41
327.8,2018-10-09 08:00:00,9.8,100.0,41
338.9,2018-10-09 09:00:00,9.6,100.0,41
1.3,2018-10-09 10:00:00,9.5,100.0,41
308.2,2018-10-09 11:00:00,10.4,90.6,41
338.5,2018-10-09 12:00:00,12.7,80.6,41
333.7,2018-10-09 13:00:00,14.1,73.1,41
333.3,2018-10-09 14:00:00,15.2,72.3,41
327.8,2018-10-09 15:00:00,15.9,67.7,41
313.2,2018-10-09 16:00:00,16.2,64.8,41
318.0,2018-10-09 17:00:00,16.1,65.0,41
309.7,2018-10-09 18:00:00,15.5,72.2,41
306.1,2018-10-09 19:00:00,13.6,79.3,41
161.6,2018-10-09 20:00:00,12.0,87.1,41
154.0,2018-10-09 21:00:00,11.3,92.9,41
138.8,2018-10-09 22:00:00,10.9,95.3,41
131.0,2018-10-09 23:00:00,10.7,96.0,41
245.7,2018-10-10 00:00:00,10.8,96.7,41
136.5,2018-10-10 01:00:00,10.8,95.8,41
162.3,2018-10-10 02:00:00,10.9,96.0,41
219.9,2018-10-10 03:00:00,10.8,96.0,41
197.4,2018-10-10 04:00:00,10.7,94.0,41
204.8,2018-10-10 05:00:00,10.4,94.6,41
170.7,2018-10-10 06:00:00,9.7,94.7,41
197.1,2018-10-10 07:00:00,9.6,97.1,41
129.7,2018-10-10 08:00:00,9.4,97.5,41
37.9,2018-10-10 09:00:00,9.7,97.4,41
324.0,2018-10-10 10:00:00,10.6,91.4,41
329.4,2018-10-10 11:00:00,12.3,68.7,41
325.1,2018-10-10 12:00:00,13.6,71.9,41
333.8,2018-10-10 13:00:00,14.5,68.5,41
317.8,2018-10-10 14:00:00,15.1,67.4,41
306.6,2018-10-10 15:00:00,15.3,60.9,41
308.3,2018-10-10 16:00:00,15.4,61.3,41
301.8,2018-10-10 17:00:00,15.6,54.7,41
303.3,2018-10-10 18:00:00,15.3,75.0,41
311.0,2018-10-10 19:00:00,13.6,74.0,41
262.8,2018-10-10 20:00:00,12.4,84.6,41
163.2,2018-10-10 21:00:00,11.0,90.6,41
204.2,2018-10-10 22:00:00,10.3,94.7,41
193.5,2018-10-10 23:00:00,9.8,97.6,41
177.5,2018-10-11 00:00:00,9.1,97.9,41
157.5,2018-10-11 01:00:00,8.8,98.5,41
167.7,2018-10-11 02:00:00,8.5,99.1,41
139.6,2018-10-11 03:00:00,8.2,99.2,41
142.8,2018-10-11 04:00:00,7.7,100.0,41
158.5,2018-10-11 05:00:00,7.3,100.0,41
165.8,2018-10-11 06:00:00,7.0,99.6,41
168.0,2018-10-11 07:00:00,6.8,99.7,41
149.5,2018-10-11 08:00:00,6.7,98.9,41
257.1,2018-10-11 09:00:00,7.4,97.8,41
29.6,2018-10-11 10:00:00,8.9,92.8,41
331.7,2018-10-11 11:00:00,10.3,81.3,41
22.4,2018-10-11 12:00:00,12.2,75.9,41
324.4,2018-10-11 13:00:00,13.2,63.6,41
346.9,2018-10-11 14:00:00,14.3,60.9,41
337.8,2018-10-11 15:00:00,14.9,58.7,41
329.7,2018-10-11 16:00:00,15.2,62.6,41
317.3,2018-10-11 17:00:00,15.4,63.8,41
289.9,2018-10-11 18:00:00,15.5,64.6,41
324.6,2018-10-11 19:00:00,13.9,78.2,41
227.7,2018-10-11 20:00:00,12.1,84.8,41
170.9,2018-10-11 21:00:00,11.3,81.6,41
165.4,2018-10-11 22:00:00,11.3,87.5,41
150.3,2018-10-11 23:00:00,10.9,88.3,41
99.5,2018-10-12 00:00:00,10.9,89.5,41
158.0,2018-10-12 01:00:00,10.5,91.0,41
184.8,2018-10-12 02:00:00,10.0,93.1,41
0.0,2018-10-12 03:00:00,9.6,94.0,41
132.0,2018-10-12 04:00:00,9.6,96.1,41
162.8,2018-10-12 05:00:00,9.0,97.4,41
146.8,2018-10-12 06:00:00,8.2,99.1,41
163.4,2018-10-12 07:00:00,7.8,98.2,41
173.8,2018-10-12 08:00:00,8.0,98.4,41
228.8,2018-10-12 09:00:00,8.6,94.4,41
328.2,2018-10-12 10:00:00,9.9,86.2,41
326.3,2018-10-12 11:00:00,11.3,78.8,41
280.1,2018-10-12 12:00:00,12.3,76.6,41
11.7,2018-10-12 13:00:00,13.1,73.1,41
24.3,2018-10-12 14:00:00,13.3,74.6,41
147.0,2018-10-12 15:00:00,13.4,77.4,41
294.8,2018-10-12 16:00:00,13.4,78.8,41
353.1,2018-10-12 17:00:00,13.6,75.6,41
60.7,2018-10-12 18:00:00,13.7,80.6,41
164.6,2018-10-12 19:00:00,12.2,91.1,41
156.8,2018-10-12 20:00:00,10.9,93.2,41
281.6,2018-10-12 21:00:00,10.5,93.9,41
149.7,2018-10-12 22:00:00,10.2,96.3,41
185.6,2018-10-12 23:00:00,9.3,98.2,41
186.1,2018-10-13 00:00:00,8.8,98.9,41
243.9,2018-10-13 01:00:00,8.5,99.1,41
145.9,2018-10-13 02:00:00,7.9,100.0,41
170.1,2018-10-13 03:00:00,7.6,100.0,41
161.6,2018-10-13 04:00:00,7.3,100.0,41
230.9,2018-10-13 05:00:00,6.7,100.0,41
212.8,2018-10-13 06:00:00,6.2,100.0,41
186.6,2018-10-13 07:00:00,5.8,100.0,41
229.5,2018-10-13 08:00:00,5.0,99.4,41
181.0,2018-10-13 09:00:00,5.1,100.0,41
20.7,2018-10-13 10:00:00,6.4,100.0,41
7.6,2018-10-13 11:00:00,8.0,89.8,41
324.1,2018-10-13 12:00:00,11.3,56.6,41
330.4,2018-10-13 13:00:00,14.3,49.6,41
314.9,2018-10-13 14:00:00,15.6,40.5,41
301.8,2018-10-13 15:00:00,15.7,45.8,41
302.1,2018-10-13 16:00:00,15.8,39.7,41
304.4,2018-10-13 17:00:00,16.0,36.7,41
315.2,2018-10-13 18:00:00,15.7,44.8,41
272.9,2018-10-13 19:00:00,13.5,53.0,41
237.8,2018-10-13 20:00:00,11.8,60.8,41
149.7,2018-10-13 21:00:00,9.9,76.0,41
146.2,2018-10-13 22:00:00,8.7,80.8,41
165.6,2018-10-13 23:00:00,8.0,83.4,41
145.8,2018-10-14 00:00:00,7.3,87.1,41
166.1,2018-10-14 01:00:00,6.7,88.4,41
171.2,2018-10-14 02:00:00,6.5,90.5,41
160.5,2018-10-14 03:00:00,5.9,88.4,41
161.9,2018-10-14 04:00:00,5.4,92.0,41
163.1,2018-10-14 05:00:00,4.4,93.2,41
132.1,2018-10-14 06:00:00,4.1,92.0,41
146.9,2018-10-14 07:00:00,3.7,91.6,41
160.3,2018-10-14 08:00:00,3.6,89.0,41
143.6,2018-10-14 09:00:00,4.7,84.4,41
63.0,2018-10-14 10:00:00,7.9,76.9,41
10.5,2018-10-14 11:00:00,9.8,63.2,41
32.5,2018-10-14 12:00:00,11.8,48.2,41
340.8,2018-10-14 13:00:00,13.6,46.4,41
331.6,2018-10-14 14:00:00,14.8,41.4,41
312.5,2018-10-14 15:00:00,15.7,43.2,41
304.0,2018-10-14 16:00:00,16.3,42.4,41
299.5,2018-10-14 17:00:00,16.0,38.6,41
238.5,2018-10-14 18:00:00,15.5,45.9,41
308.0,2018-10-14 19:00:00,12.9,58.7,41
147.5,2018-10-14 20:00:00,10.6,70.9,41
180.6,2018-10-14 21:00:00,9.4,72.4,41
163.5,2018-10-14 22:00:00,8.4,78.7,41
163.2,2018-10-14 23:00:00,7.6,82.2,41
