WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
311.6, 9.5, 0.065999,2018-10-08 00:00:00, 9.41,41
297.1, 9.4, 0.630999,2018-10-08 01:00:00, 9.3,41
319.7, 9.3, 0.536,2018-10-08 02:00:00, 9.3,41
0.2, 9.3, 0.075,2018-10-08 03:00:00, 9.33,41
269.3, 9.3, 0.586,2018-10-08 04:00:00, 9.26,41
319.0, 9.3, 0.762,2018-10-08 05:00:00, 9.27,41
325.6, 9.3, 0.569,2018-10-08 06:00:00, 9.29,41
7.4, 9.3, 0.469,2018-10-08 07:00:00, 9.39,41
321.2, 9.4, 0.558,2018-10-08 08:00:00, 9.51,41
306.7, 9.5, 0.663999,2018-10-08 09:00:00, 9.77,41
348.1, 9.8, 0.769999,2018-10-08 10:00:00, 10.07,41
14.9, 10.1, 0.615,2018-10-08 11:00:00, 10.68,41
49.3, 10.7, 0.776,2018-10-08 12:00:00, 11.27,41
218.2, 11.3, 1.433,2018-10-08 13:00:00, 11.13,41
145.3, 11.1, 1.044,2018-10-08 14:00:00, 10.87,41
125.8, 10.9, 1.004,2018-10-08 15:00:00, 11.27,41
114.9, 11.3, 0.954999,2018-10-08 16:00:00, 11.45,41
59.7, 11.5, 1.239,2018-10-08 17:00:00, 11.54,41
43.4, 11.5, 1.056,2018-10-08 18:00:00, 11.4,41
16.8, 11.4, 0.950999,2018-10-08 19:00:00, 11.19,41
337.1, 11.2, 0.972,2018-10-08 20:00:00, 10.96,41
349.6, 11.0, 0.698,2018-10-08 21:00:00, 10.68,41
307.5, 10.7, 0.884,2018-10-08 22:00:00, 10.45,41
1.5, 10.5, 1.165,2018-10-08 23:00:00, 10.06,41
343.7, 10.1, 0.856998,2018-10-09 00:00:00, 8.99,41
297.0, 9.0, 0.820999,2018-10-09 01:00:00, 8.34,41
8.0, 8.3, 1.032,2018-10-09 02:00:00, 7.73,41
317.6, 7.7, 0.814998,2018-10-09 03:00:00, 7.37,41
308.5, 7.4, 1.033,2018-10-09 04:00:00, 6.904,41
313.3, 6.9, 0.949998,2018-10-09 05:00:00, 6.452,41
323.0, 6.5, 0.593999,2018-10-09 06:00:00, 5.191,41
356.5, 5.2, 0.702,2018-10-09 07:00:00, 4.655,41
22.9, 4.7, 0.810998,2018-10-09 08:00:00, 5.079,41
349.7, 5.1, 0.700999,2018-10-09 09:00:00, 7.62,41
15.8, 7.6, 1.44,2018-10-09 10:00:00, 9.55,41
54.1, 9.6, 1.374,2018-10-09 11:00:00, 10.8,41
12.2, 10.8, 1.655,2018-10-09 12:00:00, 12.24,41
67.8, 12.2, 1.319,2018-10-09 13:00:00, 13.4,41
32.8, 13.4, 1.753,2018-10-09 14:00:00, 13.73,41
51.4, 13.7, 1.382,2018-10-09 15:00:00, 13.56,41
30.3, 13.6, 1.107,2018-10-09 16:00:00, 13.12,41
30.0, 13.1, 0.250999,2018-10-09 17:00:00, 12.71,41
323.8, 12.7, 0.46,2018-10-09 18:00:00, 11.24,41
316.5, 11.2, 0.151998,2018-10-09 19:00:00, 9.25,41
277.9, 9.3, 0.375,2018-10-09 20:00:00, 7.9,41
335.3, 7.9, 0.595,2018-10-09 21:00:00, 6.884,41
319.7, 6.9, 0.449,2018-10-09 22:00:00, 5.703,41
355.5, 5.7, 0.467999,2018-10-09 23:00:00, 4.789,41
335.2, 4.8, 0.601,2018-10-10 00:00:00, 3.894,41
358.6, 3.9, 0.643,2018-10-10 01:00:00, 3.619,41
0.1, 3.6, 0.633,2018-10-10 02:00:00, 3.381,41
309.7, 3.4, 0.578998,2018-10-10 03:00:00, 3.0,41
13.2, 3.0, 0.67,2018-10-10 04:00:00, 2.696,41
346.4, 2.7, 0.824998,2018-10-10 05:00:00, 2.258,41
351.8, 2.3, 0.857999,2018-10-10 06:00:00, 1.996,41
6.0, 2.0, 0.978999,2018-10-10 07:00:00, 1.91,41
353.2, 1.9, 0.606998,2018-10-10 08:00:00, 2.348,41
351.3, 2.3, 0.425,2018-10-10 09:00:00, 4.861,41
20.3, 4.9, 0.875,2018-10-10 10:00:00, 6.909,41
25.7, 6.9, 1.077,2018-10-10 11:00:00, 8.5,41
39.9, 8.5, 1.661,2018-10-10 12:00:00, 10.63,41
19.1, 10.6, 1.976,2018-10-10 13:00:00, 12.34,41
39.2, 12.3, 2.06,2018-10-10 14:00:00, 13.75,41
39.9, 13.8, 2.227,2018-10-10 15:00:00, 14.22,41
41.1, 14.2, 1.966,2018-10-10 16:00:00, 14.28,41
25.1, 14.3, 1.191,2018-10-10 17:00:00, 11.87,41
292.1, 11.9, 0.947,2018-10-10 18:00:00, 8.45,41
284.8, 8.4, 0.773,2018-10-10 19:00:00, 6.79,41
32.5, 6.8, 0.689,2018-10-10 20:00:00, 5.553,41
323.0, 5.6, 0.541,2018-10-10 21:00:00, 4.848,41
4.5, 4.8, 0.361999,2018-10-10 22:00:00, 5.055,41
