BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1024.0, 0.0, 3.653, 84.4, 84.6,2018-10-08 00:00:00, -0.217,41
1024.0, -0.2, 3.417, 84.6, 83.8,2018-10-08 01:00:00, -0.273,41
1024.0, -0.3, 2.866, 83.8, 83.2,2018-10-08 02:00:00, -0.25,41
1024.0, -0.3, 2.951, 83.2, 82.5,2018-10-08 03:00:00, -0.243,41
1024.0, -0.2, 3.452, 82.5, 82.5,2018-10-08 04:00:00, -0.513,41
1024.0, -0.5, 4.254, 82.5, 82.0,2018-10-08 05:00:00, -0.609,41
1023.0, -0.6, 3.274, 82.0, 81.3,2018-10-08 06:00:00, -0.643,41
1023.0, -0.6, 3.395, 81.3, 81.6,2018-10-08 07:00:00, -0.625,41
1023.0, -0.6, 4.471, 81.6, 82.8,2018-10-08 08:00:00, -0.621,41
1023.0, -0.6, 3.226, 82.8, 83.5,2018-10-08 09:00:00, -0.437,41
1022.0, -0.4, 3.574, 83.5, 81.5,2018-10-08 10:00:00, -0.106,41
1022.0, -0.1, 4.552, 81.5, 83.0,2018-10-08 11:00:00, -0.165,41
1022.0, -0.2, 4.604, 83.0, 82.7,2018-10-08 12:00:00, -0.094,41
1022.0, -0.1, 4.53, 82.7, 81.5,2018-10-08 13:00:00, 0.078,41
1021.0, 0.1, 4.093, 81.5, 80.9,2018-10-08 14:00:00, 0.335,41
1021.0, 0.3, 4.565, 80.9, 79.72,2018-10-08 15:00:00, 0.632,41
1020.0, 0.6, 4.66, 79.7, 78.5,2018-10-08 16:00:00, 0.855,41
1020.0, 0.9, 4.094, 78.5, 77.17,2018-10-08 17:00:00, 1.027,41
1020.0, 1.0, 4.781, 77.2, 76.82,2018-10-08 18:00:00, 1.039,41
1020.0, 1.0, 4.994, 76.8, 77.08,2018-10-08 19:00:00, 0.948,41
1020.0, 0.9, 3.699, 77.1, 77.06,2018-10-08 20:00:00, 0.886,41
1020.0, 0.9, 4.136, 77.1, 75.9,2018-10-08 21:00:00, 0.9,41
1021.0, 0.9, 4.119, 75.9, 74.35,2018-10-08 22:00:00, 0.903,41
1022.0, 0.9, 4.135, 74.4, 74.01,2018-10-08 23:00:00, 0.628,41
1022.0, 0.6, 3.82, 74.0, 73.3,2018-10-09 00:00:00, 0.615,41
1023.0, 0.6, 3.992, 73.3, 72.68,2018-10-09 01:00:00, 0.553,41
1023.0, 0.6, 3.571, 72.7, 72.47,2018-10-09 02:00:00, 0.363,41
1024.0, 0.4, 3.415, 72.5, 72.63,2018-10-09 03:00:00, 0.218,41
1024.0, 0.2, 3.67, 72.6, 72.85,2018-10-09 04:00:00, 0.156,41
1024.0, 0.2, 3.125, 72.9, 74.11,2018-10-09 05:00:00, -0.075,41
1024.0, -0.1, 3.257, 74.1, 75.3,2018-10-09 06:00:00, -0.229,41
1024.0, -0.2, 2.858, 75.3, 76.52,2018-10-09 07:00:00, -0.469,41
1025.0, -0.5, 3.286, 76.5, 77.31,2018-10-09 08:00:00, -0.593,41
1025.0, -0.6, 2.924, 77.3, 77.76,2018-10-09 09:00:00, -0.623,41
1025.0, -0.6, 3.275, 77.8, 76.85,2018-10-09 10:00:00, -0.447,41
1025.0, -0.4, 3.69, 76.9, 76.51,2018-10-09 11:00:00, -0.204,41
1025.0, -0.2, 3.677, 76.5, 74.54,2018-10-09 12:00:00, 0.186,41
1025.0, 0.2, 2.987, 74.5, 73.1,2018-10-09 13:00:00, 0.428,41
1025.0, 0.4, 3.262, 73.1, 71.54,2018-10-09 14:00:00, 0.723,41
1025.0, 0.7, 3.474, 71.5, 70.48,2018-10-09 15:00:00, 0.862,41
1024.0, 0.9, 3.392, 70.5, 71.04,2018-10-09 16:00:00, 0.671,41
1024.0, 0.7, 2.966, 71.0, 72.51,2018-10-09 17:00:00, 0.526,41
1024.0, 0.5, 3.772, 72.5, 73.56,2018-10-09 18:00:00, 0.225,41
1024.0, 0.2, 2.405, 73.6, 74.07,2018-10-09 19:00:00, 0.19,41
1023.0, 0.2, 1.828, 74.1, 74.79,2018-10-09 20:00:00, 0.172,41
1023.0, 0.2, 0.97, 74.8, 76.02,2018-10-09 21:00:00, -0.191,41
1023.0, -0.2, 0.755, 76.0, 78.0,2018-10-09 22:00:00, -0.376,41
1022.0, -0.4, 0.703, 78.0, 78.84,2018-10-09 23:00:00, -0.394,41
1022.0, -0.4, 0.206, 78.8, 82.5,2018-10-10 00:00:00, -0.504,41
1022.0, -0.5, 0.212, 82.5, 83.5,2018-10-10 01:00:00, -0.618,41
1021.0, -0.6, 0.354, 83.5, 85.3,2018-10-10 02:00:00, -0.686,41
1021.0, -0.7, 0.493, 85.3, 86.4,2018-10-10 03:00:00, -0.688,41
1021.0, -0.7, 0.487, 86.4, 86.3,2018-10-10 04:00:00, -0.714,41
1020.0, -0.7, 0.527, 86.3, 85.0,2018-10-10 05:00:00, -0.622,41
1020.0, -0.6, 0.526, 85.0, 85.0,2018-10-10 06:00:00, -0.605,41
1020.0, -0.6, 0.354, 85.0, 85.7,2018-10-10 07:00:00, -0.696,41
1020.0, -0.7, 0.466, 85.7, 85.6,2018-10-10 08:00:00, -0.308,41
1020.0, -0.3, 0.325, 85.6, 81.6,2018-10-10 09:00:00, 0.206,41
1021.0, 0.2, 0.695, 81.6, 79.22,2018-10-10 10:00:00, 0.707,41
1021.0, 0.7, 1.122, 79.2, 73.64,2018-10-10 11:00:00, 1.389,41
1021.0, 1.4, 1.523, 73.6, 68.09,2018-10-10 12:00:00, 2.004,41
1021.0, 2.0, 1.936, 68.1, 63.4,2018-10-10 13:00:00, 2.63,41
1021.0, 2.6, 1.907, 63.4, 59.68,2018-10-10 14:00:00, 3.397,41
1021.0, 3.4, 1.21, 59.7, 55.48,2018-10-10 15:00:00, 4.028,41
1020.0, 4.0, 0.819, 55.5, 54.88,2018-10-10 16:00:00, 4.081,41
1020.0, 4.1, 1.832, 54.9, 63.16,2018-10-10 17:00:00, 2.521,41
1019.0, 2.5, 2.875, 63.2, 72.23,2018-10-10 18:00:00, -0.307,41
1019.0, -0.3, 2.219, 72.2, 69.85,2018-10-10 19:00:00, 0.139,41
1019.0, 0.1, 2.876, 69.9, 79.1,2018-10-10 20:00:00, -1.391,41
1019.0, -1.4, 2.964, 79.1, 83.4,2018-10-10 21:00:00, -1.486,41
1017.0, -1.5, 2.365, 83.4, 83.4,2018-10-10 22:00:00, -2.092,41
1017.0, -2.1, 3.61, 83.4, 88.7,2018-10-10 23:00:00, -2.298,41
1016.0, -2.3, 3.386, 88.7, 91.1,2018-10-11 00:00:00, -2.314,41
1016.0, -2.3, 3.786, 91.1, 89.8,2018-10-11 01:00:00, -1.94,41
1015.0, -1.9, 3.269, 89.8, 87.4,2018-10-11 02:00:00, -1.468,41
1014.0, -1.5, 3.747, 87.4, 89.2,2018-10-11 03:00:00, -1.263,41
1013.0, -1.3, 3.994, 89.2, 88.3,2018-10-11 04:00:00, -0.942,41
1012.0, -0.9, 3.528, 88.3, 88.1,2018-10-11 05:00:00, -0.627,41
1011.0, -0.6, 2.53, 88.1, 87.5,2018-10-11 06:00:00, -0.671,41
1010.0, -0.7, 1.398, 87.5, 83.6,2018-10-11 07:00:00, 0.05,41
1009.0, 0.1, 2.177, 83.6, 83.3,2018-10-11 08:00:00, 2.554,41
1008.0, 2.6, 1.362, 83.3, 84.3,2018-10-11 09:00:00, 2.406,41
1008.0, 2.4, 4.988, 84.3, 70.26,2018-10-11 10:00:00, 5.919,41
1007.0, 5.9, 5.184, 70.3, 77.64,2018-10-11 11:00:00, 5.656,41
1007.0, 5.7, 5.23, 77.6, 82.9,2018-10-11 12:00:00, 5.126,41
1007.0, 5.1, 5.488, 82.9, 74.27,2018-10-11 13:00:00, 6.251,41
1006.0, 6.3, 5.728, 74.3, 68.59,2018-10-11 14:00:00, 6.968,41
1006.0, 7.0, 4.158, 68.6, 71.4,2018-10-11 15:00:00, 6.998,41
1006.0, 7.0, 5.311, 71.4, 65.64,2018-10-11 16:00:00, 7.803,41
1006.0, 7.8, 5.028, 65.6, 64.19,2018-10-11 17:00:00, 7.938,41
1005.0, 7.9, 5.221, 64.2, 64.4,2018-10-11 18:00:00, 7.578,41
1005.0, 7.6, 3.024, 64.4, 68.39,2018-10-11 19:00:00, 6.617,41
1005.0, 6.6, 3.045, 68.4, 68.23,2018-10-11 20:00:00, 7.019,41
1005.0, 7.0, 2.656, 68.2, 80.2,2018-10-11 21:00:00, 6.208,41
1005.0, 6.2, 2.155, 80.2, 91.2,2018-10-11 22:00:00, 5.254,41
1004.0, 5.3, 0.674, 91.2, 93.8,2018-10-11 23:00:00, 5.015,41
1004.0, 5.0, 1.856, 93.8, 98.3,2018-10-12 00:00:00, 4.425,41
1003.0, 4.4, 1.716, 98.3, 99.1,2018-10-12 01:00:00, 4.347,41
1002.0, 4.3, 0.827, 99.1, 98.6,2018-10-12 02:00:00, 4.389,41
1002.0, 4.4, 1.348, 98.6, 97.8,2018-10-12 03:00:00, 4.349,41
1002.0, 4.3, 2.084, 97.8, 88.5,2018-10-12 04:00:00, 4.065,41
1002.0, 4.1, 1.477, 88.5, 89.7,2018-10-12 05:00:00, 2.849,41
1004.0, 2.8, 1.785, 89.7, 90.7,2018-10-12 06:00:00, 2.437,41
1006.0, 2.4, 2.371, 90.7, 93.0,2018-10-12 07:00:00, 1.959,41
1008.0, 2.0, 1.865, 93.0, 92.6,2018-10-12 08:00:00, 1.864,41
1010.0, 1.9, 1.3, 92.6, 94.8,2018-10-12 09:00:00, 1.921,41
1012.0, 1.9, 0.921, 94.8, 93.2,2018-10-12 10:00:00, 2.445,41
1013.0, 2.4, 0.879, 93.2, 82.7,2018-10-12 11:00:00, 2.791,41
1015.0, 2.8, 0.487, 82.7, 84.7,2018-10-12 12:00:00, 2.852,41
1015.0, 2.9, 0.693, 84.7, 86.9,2018-10-12 13:00:00, 3.252,41
1016.0, 3.3, 0.998, 86.9, 85.2,2018-10-12 14:00:00, 4.042,41
1017.0, 4.0, 2.008, 85.2, 82.9,2018-10-12 15:00:00, 5.314,41
1017.0, 5.3, 2.491, 82.9, 80.0,2018-10-12 16:00:00, 5.28,41
1018.0, 5.3, 1.943, 80.0, 87.3,2018-10-12 17:00:00, 4.619,41
1018.0, 4.6, 1.155, 87.3, 92.4,2018-10-12 18:00:00, 2.865,41
1019.0, 2.9, 1.256, 92.4, 94.1,2018-10-12 19:00:00, 3.102,41
1019.0, 3.1, 2.542, 94.1, 94.4,2018-10-12 20:00:00, 3.804,41
1019.0, 3.8, 2.22, 94.4, 94.7,2018-10-12 21:00:00, 3.748,41
1020.0, 3.7, 0.902, 94.7, 94.7,2018-10-12 22:00:00, 3.386,41
1021.0, 3.4, 1.957, 94.7, 95.3,2018-10-12 23:00:00, 2.919,41
1021.0, 2.9, 1.754, 95.3, 97.1,2018-10-13 00:00:00, 2.368,41
1022.0, 2.4, 2.561, 97.1, 98.9,2018-10-13 01:00:00, 1.917,41
1022.0, 1.9, 1.477, 98.9, 98.6,2018-10-13 02:00:00, 1.691,41
1022.0, 1.7, 2.46, 98.6, 99.1,2018-10-13 03:00:00, 1.165,41
1023.0, 1.2, 2.019, 99.1, 98.8,2018-10-13 04:00:00, 0.434,41
1023.0, 0.4, 2.39, 98.8, 99.7,2018-10-13 05:00:00, -0.249,41
1023.0, -0.2, 2.564, 99.7, 99.9,2018-10-13 06:00:00, -0.969,41
1024.0, -1.0, 2.023, 99.9, 99.8,2018-10-13 07:00:00, -0.52,41
1024.0, -0.5, 1.508, 99.8, 99.7,2018-10-13 08:00:00, -0.173,41
