WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, 15.2, 1.91, None,83.3,2017-07-16 00:00:00, 63.7,13.46,29
None, 13.5, 1.89, None,92.2,2017-07-16 01:00:00, 83.3,12.33,29
None, 12.3, 2.3, None,91.2,2017-07-16 02:00:00, 92.2,11.53,29
None, 11.5, 2.2, None,91.5,2017-07-16 03:00:00, 91.2,10.7,29
None, 10.7, 2.72, None,91.3,2017-07-16 04:00:00, 91.5,10.65,29
None, 10.7, 1.48, None,93.4,2017-07-16 05:00:00, 91.3,10.29,29
None, 10.3, 1.64, None,93.2,2017-07-16 06:00:00, 93.4,10.24,29
None, 10.2, 1.39, None,93.1,2017-07-16 07:00:00, 93.2,10.4,29
None, 10.4, 1.83, None,92.4,2017-07-16 08:00:00, 93.1,10.85,29
None, 10.9, 2.1, None,86.5,2017-07-16 09:00:00, 92.4,11.79,29
None, 11.8, 1.68, None,79.7,2017-07-16 10:00:00, 86.5,12.59,29
None, 12.6, 0.95, None,69.09,2017-07-16 11:00:00, 79.7,13.89,29
None, 13.9, 1.88, None,57.05,2017-07-16 12:00:00, 69.1,15.46,29
None, 15.5, 2.55, None,63.02,2017-07-16 13:00:00, 57.1,14.54,29
None, 14.5, 2.68, None,63.71,2017-07-16 14:00:00, 63.0,14.87,29
None, 14.9, 4.88, None,71.3,2017-07-16 15:00:00, 63.7,13.28,29
None, 13.3, 2.9, None,70.2,2017-07-16 16:00:00, 71.3,13.57,29
None, 13.6, 2.87, None,66.82,2017-07-16 17:00:00, 70.2,14.66,29
None, 14.7, 2.29, None,67.92,2017-07-16 18:00:00, 66.8,14.59,29
None, 14.6, 2.9, None,68.8,2017-07-16 19:00:00, 67.9,14.47,29
None, 14.5, 3.13, None,71.8,2017-07-16 20:00:00, 68.8,13.93,29
None, 13.9, 2.44, None,78.4,2017-07-16 21:00:00, 71.8,12.72,29
None, 12.7, 2.02, None,88.4,2017-07-16 22:00:00, 78.4,11.69,29
None, 11.7, 0.52, None,94.5,2017-07-16 23:00:00, 88.4,10.57,29
None, 10.6, 0.81, None,95.4,2017-07-17 00:00:00, 94.5,9.45,29
None, 9.4, 1.01, None,95.9,2017-07-17 01:00:00, 95.4,8.91,29
None, 8.9, 1.08, None,98.1,2017-07-17 02:00:00, 95.9,8.2,29
None, 8.2, 1.02, None,98.4,2017-07-17 03:00:00, 98.1,7.6,29
None, 7.6, 0.77, None,98.8,2017-07-17 04:00:00, 98.4,7.29,29
None, 7.3, 1.05, None,98.7,2017-07-17 05:00:00, 98.8,6.831,29
None, 6.8, 1.57, None,98.5,2017-07-17 06:00:00, 98.7,6.577,29
None, 6.6, 1.99, None,95.6,2017-07-17 07:00:00, 98.5,7.1,29
None, 7.1, 1.9, None,89.1,2017-07-17 08:00:00, 95.6,8.61,29
None, 8.6, 1.68, None,77.4,2017-07-17 09:00:00, 89.1,11.42,29
None, 11.4, 1.24, None,57.74,2017-07-17 10:00:00, 77.4,14.23,29
None, 14.2, 1.8, None,49.8,2017-07-17 11:00:00, 57.7,15.72,29
None, 15.7, 2.25, None,43.32,2017-07-17 12:00:00, 49.8,16.94,29
None, 16.9, 2.41, None,39.37,2017-07-17 13:00:00, 43.3,18.31,29
None, 18.3, 2.44, None,36.6,2017-07-17 14:00:00, 39.4,19.12,29
None, 19.1, 2.5, None,33.18,2017-07-17 15:00:00, 36.6,20.34,29
None, 20.3, 2.24, None,29.74,2017-07-17 16:00:00, 33.2,21.12,29
None, 21.1, 2.16, None,28.37,2017-07-17 17:00:00, 29.7,21.49,29
None, 21.5, 2.04, None,27.66,2017-07-17 18:00:00, 28.4,21.62,29
None, 21.6, 1.63, None,29.51,2017-07-17 19:00:00, 27.7,21.21,29
None, 21.2, 1.16, None,54.77,2017-07-17 20:00:00, 29.5,18.08,29
None, 18.1, 0.66, None,68.99,2017-07-17 21:00:00, 54.8,15.56,29
None, 15.6, 0.68, None,74.1,2017-07-17 22:00:00, 69.0,13.69,29
None, 13.7, 0.45, None,79.6,2017-07-17 23:00:00, 74.1,12.24,29
None, 12.2, 0.93, None,83.8,2017-07-18 00:00:00, 79.6,11.13,29
None, 11.1, 0.58, None,87.3,2017-07-18 01:00:00, 83.8,10.44,29
None, 10.4, 0.67, None,87.8,2017-07-18 02:00:00, 87.3,9.58,29
None, 9.6, 1.66, None,84.8,2017-07-18 03:00:00, 87.8,8.94,29
None, 8.9, 1.2, None,88.6,2017-07-18 04:00:00, 84.8,8.03,29
None, 8.0, 1.2, None,88.6,2017-07-18 05:00:00, 88.6,7.4,29
None, 7.4, 1.64, None,89.9,2017-07-18 06:00:00, 88.6,6.913,29
None, 6.9, 1.79, None,88.0,2017-07-18 07:00:00, 89.9,7.88,29
None, 7.9, 0.68, None,86.6,2017-07-18 08:00:00, 88.0,8.8,29
None, 8.8, 1.07, None,76.6,2017-07-18 09:00:00, 86.6,10.18,29
None, 10.2, 1.16, None,69.19,2017-07-18 10:00:00, 76.6,11.84,29
None, 11.8, 1.6, None,62.48,2017-07-18 11:00:00, 69.2,13.62,29
None, 13.6, 1.45, None,60.32,2017-07-18 12:00:00, 62.5,15.14,29
None, 15.1, 1.59, None,51.77,2017-07-18 13:00:00, 60.3,17.22,29
None, 17.2, 1.25, None,43.21,2017-07-18 14:00:00, 51.8,19.44,29
None, 19.4, 1.63, None,39.65,2017-07-18 15:00:00, 43.2,21.31,29
None, 21.3, 1.95, None,37.92,2017-07-18 16:00:00, 39.7,22.33,29
None, 22.3, 2.66, None,38.89,2017-07-18 17:00:00, 37.9,22.65,29
None, 22.7, 2.55, None,39.79,2017-07-18 18:00:00, 38.9,22.6,29
None, 22.6, 2.4, None,47.81,2017-07-18 19:00:00, 39.8,21.63,29
None, 21.6, 1.08, None,66.24,2017-07-18 20:00:00, 47.8,18.92,29
None, 18.9, 0.78, None,78.2,2017-07-18 21:00:00, 66.2,16.19,29
None, 16.2, 0.83, None,84.8,2017-07-18 22:00:00, 78.2,14.39,29
None, 14.4, 0.76, None,87.3,2017-07-18 23:00:00, 84.8,13.23,29
None, 13.2, 1.04, None,90.7,2017-07-19 00:00:00, 87.3,12.32,29
None, 12.3, 0.81, None,90.6,2017-07-19 01:00:00, 90.7,11.55,29
None, 11.6, 1.08, None,94.0,2017-07-19 02:00:00, 90.6,10.37,29
None, 10.4, 1.06, None,95.2,2017-07-19 03:00:00, 94.0,9.8,29
None, 9.8, 1.24, None,94.2,2017-07-19 04:00:00, 95.2,9.42,29
None, 9.4, 1.21, None,96.6,2017-07-19 05:00:00, 94.2,8.92,29
None, 8.9, 0.83, None,97.8,2017-07-19 06:00:00, 96.6,8.64,29
None, 8.6, 0.8, None,97.2,2017-07-19 07:00:00, 97.8,8.91,29
None, 8.9, 0.79, None,95.9,2017-07-19 08:00:00, 97.2,9.56,29
None, 9.6, 0.52, None,84.5,2017-07-19 09:00:00, 95.9,11.26,29
None, 11.3, 1.03, None,76.2,2017-07-19 10:00:00, 84.5,13.02,29
None, 13.0, 1.23, None,71.4,2017-07-19 11:00:00, 76.2,14.66,29
None, 14.7, 1.06, None,61.96,2017-07-19 12:00:00, 71.4,16.8,29
None, 16.8, 1.68, None,46.86,2017-07-19 13:00:00, 62.0,19.98,29
None, 20.0, 1.57, None,33.78,2017-07-19 14:00:00, 46.9,23.09,29
None, 23.1, 1.87, None,27.06,2017-07-19 15:00:00, 33.8,24.75,29
None, 24.8, 1.96, None,26.66,2017-07-19 16:00:00, 27.1,25.73,29
None, 25.7, 1.58, None,28.23,2017-07-19 17:00:00, 26.7,25.72,29
None, 25.7, 1.51, None,28.53,2017-07-19 18:00:00, 28.2,25.63,29
None, 25.6, 1.08, None,39.48,2017-07-19 19:00:00, 28.5,24.24,29
None, 24.2, 0.83, None,57.26,2017-07-19 20:00:00, 39.5,21.25,29
None, 21.3, 0.76, None,66.56,2017-07-19 21:00:00, 57.3,19.4,29
None, 19.4, 0.69, None,66.29,2017-07-19 22:00:00, 66.6,18.55,29
None, 18.6, 1.15, None,66.89,2017-07-19 23:00:00, 66.3,17.94,29
None, 17.9, 1.88, None,72.2,2017-07-20 00:00:00, 66.9,17.2,29
None, 17.2, 1.38, None,71.0,2017-07-20 01:00:00, 72.2,17.58,29
None, 17.6, 2.26, None,77.9,2017-07-20 02:00:00, 71.0,16.59,29
None, 16.6, 2.99, None,88.3,2017-07-20 03:00:00, 77.9,14.94,29
None, 14.9, 2.17, None,93.2,2017-07-20 04:00:00, 88.3,14.27,29
None, 14.3, 2.21, None,97.3,2017-07-20 05:00:00, 93.2,13.92,29
None, 13.9, 2.13, None,96.6,2017-07-20 06:00:00, 97.3,13.94,29
None, 13.9, 1.44, None,95.8,2017-07-20 07:00:00, 96.6,14.04,29
None, 14.0, 1.91, None,95.9,2017-07-20 08:00:00, 95.8,14.28,29
None, 14.3, 1.41, None,90.4,2017-07-20 09:00:00, 95.9,15.16,29
None, 15.2, 1.31, None,85.4,2017-07-20 10:00:00, 90.4,15.76,29
None, 15.8, 1.48, None,74.7,2017-07-20 11:00:00, 85.4,16.9,29
None, 16.9, 2.35, None,85.7,2017-07-20 12:00:00, 74.7,13.48,29
None, 13.5, 2.86, None,94.0,2017-07-20 13:00:00, 85.7,12.23,29
None, 12.2, 2.044, None,90.1,2017-07-20 14:00:00, 94.0,13.78,29
None, 13.8, 3.53, None,80.8,2017-07-20 15:00:00, 90.1,15.1,29
None, 15.1, 3.596, None,72.1,2017-07-20 16:00:00, 80.8,16.26,29
None, 16.3, 3.152, None,69.17,2017-07-20 17:00:00, 72.1,16.53,29
None, 16.5, 2.711, None,72.0,2017-07-20 18:00:00, 69.2,16.19,29
None, 16.2, 2.193, None,81.7,2017-07-20 19:00:00, 72.0,15.29,29
None, 15.3, 1.613, None,83.9,2017-07-20 20:00:00, 81.7,15.05,29
None, 15.1, 1.271, None,88.5,2017-07-20 21:00:00, 83.9,14.75,29
None, 14.8, 1.694, None,88.7,2017-07-20 22:00:00, 88.5,14.65,29
None, 14.7, 1.73, None,88.1,2017-07-20 23:00:00, 88.7,14.39,29
