TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
14.7, 1.8, 61.6, 63.18,2017-07-16 00:00:00, 14.38,29
14.4, 2.6, 63.2, 66.25,2017-07-16 01:00:00, 14.12,29
14.1, 2.7, 66.3, 68.44,2017-07-16 02:00:00, 13.76,29
13.8, 2.6, 68.4, 68.36,2017-07-16 03:00:00, 13.68,29
13.7, 2.2, 68.4, 66.98,2017-07-16 04:00:00, 14.0,29
14.0, 2.0, 67.0, 69.34,2017-07-16 05:00:00, 13.65,29
13.7, 1.5, 69.3, 70.7,2017-07-16 06:00:00, 13.5,29
13.5, 1.3, 70.7, 65.84,2017-07-16 07:00:00, 15.12,29
15.1, 2.0, 65.8, 57.59,2017-07-16 08:00:00, 17.2,29
17.2, 2.6, 57.6, 53.02,2017-07-16 09:00:00, 18.38,29
18.4, 2.7, 53.0, 45.09,2017-07-16 10:00:00, 19.76,29
19.8, 1.5, 45.1, 46.21,2017-07-16 11:00:00, 19.94,29
19.9, 1.1, 46.2, 43.24,2017-07-16 12:00:00, 20.93,29
20.9, 1.4, 43.2, 43.88,2017-07-16 13:00:00, 21.12,29
21.1, 1.6, 43.9, 40.48,2017-07-16 14:00:00, 22.16,29
22.2, 1.9, 40.5, 37.67,2017-07-16 15:00:00, 22.89,29
22.9, 1.4, 37.7, 39.93,2017-07-16 16:00:00, 22.01,29
22.0, 1.4, 39.9, 48.79,2017-07-16 17:00:00, 20.18,29
20.2, 2.0, 48.8, 65.31,2017-07-16 18:00:00, 18.2,29
18.2, 2.3, 65.3, 67.56,2017-07-16 19:00:00, 17.85,29
17.9, 2.2, 67.6, 72.0,2017-07-16 20:00:00, 17.61,29
17.6, 2.0, 72.0, 74.02,2017-07-16 21:00:00, 16.98,29
17.0, 1.5, 74.0, 76.13,2017-07-16 22:00:00, 16.47,29
16.5, 1.7, 76.1, 81.1,2017-07-16 23:00:00, 15.62,29
15.6, 2.0, 81.1, 82.7,2017-07-17 00:00:00, 14.8,29
14.8, 1.9, 82.7, 86.2,2017-07-17 01:00:00, 13.67,29
13.7, 1.2, 86.2, 88.4,2017-07-17 02:00:00, 12.84,29
12.8, 0.7, 88.4, 89.7,2017-07-17 03:00:00, 12.17,29
12.2, 0.7, 89.7, 90.5,2017-07-17 04:00:00, 11.63,29
11.6, 0.8, 90.5, 91.0,2017-07-17 05:00:00, 10.85,29
10.9, 0.4, 91.0, 88.1,2017-07-17 06:00:00, 10.58,29
10.6, 0.4, 88.1, 72.77,2017-07-17 07:00:00, 13.92,29
13.9, 0.5, 72.8, 60.43,2017-07-17 08:00:00, 17.53,29
17.5, 0.5, 60.4, 53.13,2017-07-17 09:00:00, 18.84,29
18.8, 0.7, 53.1, 46.63,2017-07-17 10:00:00, 20.8,29
20.8, 1.1, 46.6, 37.95,2017-07-17 11:00:00, 22.7,29
22.7, 1.3, 38.0, 34.27,2017-07-17 12:00:00, 23.89,29
23.9, 1.2, 34.3, 33.44,2017-07-17 13:00:00, 24.92,29
24.9, 1.4, 33.4, 31.66,2017-07-17 14:00:00, 25.92,29
25.9, 1.3, 31.7, 30.0,2017-07-17 15:00:00, 26.45,29
26.5, 1.5, 30.0, 29.09,2017-07-17 16:00:00, 27.05,29
27.1, 1.3, 29.1, 28.84,2017-07-17 17:00:00, 27.4,29
27.4, 1.1, 28.8, 29.37,2017-07-17 18:00:00, 26.95,29
27.0, 0.8, 29.4, 34.12,2017-07-17 19:00:00, 24.63,29
24.6, 1.1, 34.1, 44.2,2017-07-17 20:00:00, 21.82,29
21.8, 0.9, 44.2, 56.69,2017-07-17 21:00:00, 19.2,29
19.2, 0.5, 56.7, 69.13,2017-07-17 22:00:00, 16.56,29
16.6, 0.6, 69.1, 68.83,2017-07-17 23:00:00, 15.27,29
15.3, 0.2, 68.8, 71.59,2017-07-18 00:00:00, 14.51,29
14.5, 0.3, 71.6, 81.4,2017-07-18 01:00:00, 13.28,29
13.3, 0.3, 81.4, 83.4,2017-07-18 02:00:00, 12.46,29
12.5, 0.2, 83.4, 86.1,2017-07-18 03:00:00, 11.48,29
11.5, 0.2, 86.1, 87.9,2017-07-18 04:00:00, 10.75,29
10.8, 0.2, 87.9, 89.2,2017-07-18 05:00:00, 10.31,29
10.3, 0.3, 89.2, 87.9,2017-07-18 06:00:00, 10.76,29
10.8, 0.2, 87.9, 72.69,2017-07-18 07:00:00, 14.83,29
14.8, 0.3, 72.7, 55.5,2017-07-18 08:00:00, 19.29,29
19.3, 0.3, 55.5, 43.17,2017-07-18 09:00:00, 21.43,29
21.4, 0.8, 43.2, 37.2,2017-07-18 10:00:00, 23.15,29
23.2, 1.1, 37.2, 35.0,2017-07-18 11:00:00, 25.14,29
25.1, 0.9, 35.0, 32.16,2017-07-18 12:00:00, 26.1,29
26.1, 1.6, 32.2, 31.12,2017-07-18 13:00:00, 26.86,29
26.9, 1.9, 31.1, 30.64,2017-07-18 14:00:00, 27.08,29
27.1, 2.3, 30.6, 30.85,2017-07-18 15:00:00, 27.49,29
27.5, 2.3, 30.9, 30.94,2017-07-18 16:00:00, 27.82,29
27.8, 2.4, 30.9, 29.67,2017-07-18 17:00:00, 28.13,29
28.1, 2.1, 29.7, 27.95,2017-07-18 18:00:00, 27.8,29
27.8, 2.0, 28.0, 28.65,2017-07-18 19:00:00, 26.69,29
26.7, 1.4, 28.7, 30.05,2017-07-18 20:00:00, 24.59,29
24.6, 1.8, 30.1, 31.96,2017-07-18 21:00:00, 22.56,29
22.6, 3.1, 32.0, 36.02,2017-07-18 22:00:00, 20.85,29
20.9, 3.0, 36.0, 39.42,2017-07-18 23:00:00, 19.36,29
19.4, 2.9, 39.4, 45.74,2017-07-19 00:00:00, 17.96,29
18.0, 3.8, 45.7, 54.23,2017-07-19 01:00:00, 16.75,29
16.8, 4.1, 54.2, 61.56,2017-07-19 02:00:00, 15.74,29
15.7, 3.8, 61.6, 62.93,2017-07-19 03:00:00, 15.27,29
15.3, 2.7, 62.9, 66.46,2017-07-19 04:00:00, 14.72,29
14.7, 2.8, 66.5, 72.23,2017-07-19 05:00:00, 13.93,29
13.9, 2.5, 72.2, 72.79,2017-07-19 06:00:00, 13.88,29
13.9, 1.6, 72.8, 65.67,2017-07-19 07:00:00, 15.45,29
15.5, 1.7, 65.7, 55.69,2017-07-19 08:00:00, 17.88,29
17.9, 1.5, 55.7, 47.15,2017-07-19 09:00:00, 20.21,29
20.2, 1.5, 47.2, 40.68,2017-07-19 10:00:00, 22.35,29
22.4, 1.1, 40.7, 34.26,2017-07-19 11:00:00, 23.94,29
23.9, 1.3, 34.3, 31.93,2017-07-19 12:00:00, 24.37,29
24.4, 2.1, 31.9, 28.41,2017-07-19 13:00:00, 25.01,29
25.0, 2.1, 28.4, 28.62,2017-07-19 14:00:00, 25.42,29
25.4, 1.8, 28.6, 28.54,2017-07-19 15:00:00, 25.58,29
25.6, 1.8, 28.5, 30.81,2017-07-19 16:00:00, 24.89,29
