WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,17.1, 2.84,50.0,2017-07-16 00:00:00,29
None,15.9, 2.95,51.9,2017-07-16 01:00:00,29
None,15.1, 2.26,52.9,2017-07-16 02:00:00,29
None,14.1, 1.95,55.7,2017-07-16 03:00:00,29
None,13.7, 3.0,58.4,2017-07-16 04:00:00,29
None,12.9, 3.02,59.6,2017-07-16 05:00:00,29
None,12.3, 2.72,59.3,2017-07-16 06:00:00,29
None,11.6, 3.08,62.8,2017-07-16 07:00:00,29
None,10.8, 4.16,67.6,2017-07-16 08:00:00,29
None,9.1, 3.88,78.1,2017-07-16 09:00:00,29
None,8.6, 1.58,86.2,2017-07-16 10:00:00,29
None,10.7, 1.31,72.4,2017-07-16 11:00:00,29
None,11.0, 1.83,72.4,2017-07-16 12:00:00,29
None,11.7, 2.35,63.5,2017-07-16 13:00:00,29
None,12.4, 1.53,63.0,2017-07-16 14:00:00,29
None,13.2, 1.61,59.1,2017-07-16 15:00:00,29
None,13.6, 0.71,56.1,2017-07-16 16:00:00,29
None,14.0, 1.69,57.0,2017-07-16 17:00:00,29
None,13.7, 3.03,59.5,2017-07-16 18:00:00,29
None,11.3, 1.18,80.7,2017-07-16 19:00:00,29
None,11.7, 1.3,78.9,2017-07-16 20:00:00,29
None,11.6, 2.28,67.7,2017-07-16 21:00:00,29
None,10.6, 1.23,72.7,2017-07-16 22:00:00,29
None,9.5, 0.77,85.4,2017-07-16 23:00:00,29
None,9.2, 0.93,88.0,2017-07-17 00:00:00,29
None,8.9, 1.14,87.5,2017-07-17 01:00:00,29
None,8.6, 0.8,90.4,2017-07-17 02:00:00,29
None,8.4, 0.77,91.1,2017-07-17 03:00:00,29
None,8.2, 0.67,91.0,2017-07-17 04:00:00,29
None,7.3, 0.74,92.0,2017-07-17 05:00:00,29
None,6.3, 0.65,94.4,2017-07-17 06:00:00,29
None,6.1, 0.96,93.4,2017-07-17 07:00:00,29
None,7.6, 0.89,85.7,2017-07-17 08:00:00,29
None,10.2, 0.92,75.8,2017-07-17 09:00:00,29
None,12.9, 0.64,62.0,2017-07-17 10:00:00,29
None,14.6, 1.04,52.8,2017-07-17 11:00:00,29
None,16.0, 1.19,43.2,2017-07-17 12:00:00,29
None,16.7, 1.36,40.6,2017-07-17 13:00:00,29
None,17.9, 1.5,35.2,2017-07-17 14:00:00,29
None,18.1, 1.63,36.8,2017-07-17 15:00:00,29
None,19.0, 1.6,33.7,2017-07-17 16:00:00,29
None,20.3, 1.48,29.7,2017-07-17 17:00:00,29
None,20.6, 1.57,28.5,2017-07-17 18:00:00,29
None,20.9, 1.44,27.6,2017-07-17 19:00:00,29
None,20.0, 1.46,31.5,2017-07-17 20:00:00,29
None,18.0, 1.26,38.6,2017-07-17 21:00:00,29
None,14.9, 1.31,46.6,2017-07-17 22:00:00,29
None,11.6, 0.43,63.3,2017-07-17 23:00:00,29
None,9.2, 0.3,74.7,2017-07-18 00:00:00,29
None,7.6, 0.16,80.1,2017-07-18 01:00:00,29
None,6.3, 0.17,84.3,2017-07-18 02:00:00,29
None,5.2, 0.16,88.9,2017-07-18 03:00:00,29
None,4.2, 0.13,89.0,2017-07-18 04:00:00,29
None,3.5, 0.16,90.4,2017-07-18 05:00:00,29
None,3.1, 0.23,90.2,2017-07-18 06:00:00,29
None,3.9, 0.36,89.0,2017-07-18 07:00:00,29
None,7.7, 0.61,75.9,2017-07-18 08:00:00,29
None,10.2, 1.21,67.8,2017-07-18 09:00:00,29
None,11.7, 2.14,63.8,2017-07-18 10:00:00,29
None,13.9, 2.33,54.5,2017-07-18 11:00:00,29
None,16.4, 2.76,44.3,2017-07-18 12:00:00,29
None,18.4, 2.71,38.4,2017-07-18 13:00:00,29
None,19.4, 2.62,37.8,2017-07-18 14:00:00,29
None,19.9, 3.23,37.0,2017-07-18 15:00:00,29
None,21.2, 2.56,33.9,2017-07-18 16:00:00,29
None,22.3, 2.59,30.1,2017-07-18 17:00:00,29
None,22.5, 2.48,29.0,2017-07-18 18:00:00,29
None,22.2, 2.14,30.5,2017-07-18 19:00:00,29
None,20.7, 2.3,36.3,2017-07-18 20:00:00,29
None,18.5, 0.98,45.5,2017-07-18 21:00:00,29
None,15.4, 0.27,59.8,2017-07-18 22:00:00,29
None,12.4, 0.35,74.0,2017-07-18 23:00:00,29
None,10.8, 0.42,78.5,2017-07-19 00:00:00,29
None,9.3, 0.3,83.3,2017-07-19 01:00:00,29
None,8.3, 0.28,86.9,2017-07-19 02:00:00,29
None,7.4, 0.16,87.8,2017-07-19 03:00:00,29
None,6.6, 0.23,88.5,2017-07-19 04:00:00,29
None,6.0, 0.12,89.9,2017-07-19 05:00:00,29
None,5.6, 0.12,89.7,2017-07-19 06:00:00,29
None,6.3, 0.23,86.7,2017-07-19 07:00:00,29
None,9.0, 0.26,80.7,2017-07-19 08:00:00,29
None,11.4, 0.86,71.5,2017-07-19 09:00:00,29
None,13.5, 1.05,65.3,2017-07-19 10:00:00,29
None,14.9, 1.54,61.5,2017-07-19 11:00:00,29
None,17.6, 2.21,51.6,2017-07-19 12:00:00,29
None,20.6, 2.34,42.9,2017-07-19 13:00:00,29
None,23.6, 2.11,32.7,2017-07-19 14:00:00,29
None,25.3, 2.48,29.6,2017-07-19 15:00:00,29
None,25.8, 2.32,28.0,2017-07-19 16:00:00,29
None,25.4, 1.12,29.6,2017-07-19 17:00:00,29
None,21.9, 2.21,41.3,2017-07-19 18:00:00,29
None,20.8, 2.04,40.0,2017-07-19 19:00:00,29
None,20.4, 1.65,40.7,2017-07-19 20:00:00,29
None,18.2, 0.59,50.8,2017-07-19 21:00:00,29
None,15.2, 0.37,66.1,2017-07-19 22:00:00,29
None,13.5, 0.48,72.3,2017-07-19 23:00:00,29
None,12.6, 0.38,75.6,2017-07-20 00:00:00,29
None,11.8, 0.69,78.5,2017-07-20 01:00:00,29
None,11.4, 1.3,79.7,2017-07-20 02:00:00,29
None,13.9, 2.13,67.3,2017-07-20 03:00:00,29
