ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
5.0,5.0,0.0,2017-04-05, 0.0,14
11.6,11.6,0.0,2017-04-06, 0.0,14
1.6,1.6,0.0,2017-04-08, 0.0,14
