CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
7.899, 91.7, None, None,60.81, 1.736,126.7, None, None, None, None, None, None,7.0, 692.8, None, None,2017-09-10 00:00:00, None,37
6.701, 93.3, None, None,38.73, 0.477,106.7, None, None, None, None, None, None,6.0, 693.4, None, None,2017-09-10 02:00:00, None,37
6.397, 94.0, None, None,21.87, 0.617,106.5, None, None, None, None, None, None,6.0, 693.9, None, None,2017-09-10 03:00:00, None,37
6.285, 93.9, None, None,40.84, 0.612,112.6, None, None, None, None, None, None,5.0, 694.3, None, None,2017-09-10 04:00:00, None,37
5.8, 94.0, None, None,57.6, 0.566,108.0, None, None, None, None, None, None,5.0, 694.8, None, None,2017-09-10 05:00:00, None,37
5.66, 94.4, None, None,38.82, 0.333,109.6, None, None, None, None, None, None,5.0, 694.9, None, None,2017-09-10 06:00:00, None,37
6.356, 94.6, None, None,35.74, 0.144,105.3, None, None, None, None, None, None,6.0, 695.9, None, None,2017-09-10 08:00:00, None,37
9.48, 92.8, None, None,41.49, 0.216,80.2, None, None, None, None, None, None,8.0, 696.5, None, None,2017-09-10 09:00:00, None,37
12.24, 77.49, None, None,50.38, 0.901,15.57, None, None, None, None, None, None,8.0, 696.6, None, None,2017-09-10 10:00:00, None,37
12.7, 68.75, None, None,60.99, 0.536,324.5, None, None, None, None, None, None,7.0, 696.8, None, None,2017-09-10 11:00:00, None,37
13.0, 78.54, None, None,57.02, 0.505,85.7, None, None, None, None, None, None,9.0, 696.6, None, None,2017-09-10 12:00:00, None,37
13.73, 66.75, None, None,44.82, 1.6,68.92, None, None, None, None, None, None,8.0, 696.4, None, None,2017-09-10 13:00:00, None,37
16.7, 45.76, None, None,45.77, 0.637,105.4, None, None, None, None, None, None,5.0, 696.8, None, None,2017-09-10 14:00:00, None,37
17.53, 37.91, None, None,64.24, 2.615,162.9, None, None, None, None, None, None,3.0, 696.7, None, None,2017-09-10 15:00:00, None,37
16.52, 41.05, None, None,49.57, 4.503,226.8, None, None, None, None, None, None,3.0, 696.5, None, None,2017-09-10 16:00:00, None,37
15.89, 48.74, None, None,32.8, 5.54,236.8, None, None, None, None, None, None,5.0, 696.8, None, None,2017-09-10 17:00:00, None,37
11.08, 73.09, None, None,46.24, 2.787,128.5, None, None, None, None, None, None,6.0, 696.5, None, None,2017-09-10 18:00:00, None,37
9.59, 80.2, None, None,28.42, 1.439,110.8, None, None, None, None, None, None,6.0, 696.4, None, None,2017-09-10 19:00:00, None,37
8.88, 79.28, None, None,30.57, 0.914,117.4, None, None, None, None, None, None,6.0, 696.5, None, None,2017-09-10 20:00:00, None,37
8.05, 81.7, None, None,18.58, 0.899,112.2, None, None, None, None, None, None,5.0, 696.6, None, None,2017-09-10 21:00:00, None,37
7.233, 87.4, None, None,20.29, 0.944,108.3, None, None, None, None, None, None,5.0, 696.4, None, None,2017-09-10 22:00:00, None,37
7.287, 87.5, None, None,19.58, 1.726,107.6, None, None, None, None, None, None,5.0, 696.5, None, None,2017-09-10 23:00:00, None,37
7.009, 86.2, None, None,30.9, 1.026,108.9, None, None, None, None, None, None,5.0, 696.1, None, None,2017-09-11 00:00:00, None,37
6.705, 87.8, None, None,17.03, 1.515,104.6, None, None, None, None, None, None,5.0, 696.2, None, None,2017-09-11 01:00:00, None,37
5.64, 90.3, None, None,11.46, 1.026,102.3, None, None, None, None, None, None,4.0, 696.2, None, None,2017-09-11 02:00:00, None,37
5.366, 91.3, None, None,24.43, 1.493,107.6, None, None, None, None, None, None,4.0, 696.0, None, None,2017-09-11 03:00:00, None,37
4.64, 91.9, None, None,15.11, 0.472,103.7, None, None, None, None, None, None,3.0, 695.9, None, None,2017-09-11 04:00:00, None,37
4.12, 92.7, None, None,19.27, 0.399,97.6, None, None, None, None, None, None,3.0, 695.9, None, None,2017-09-11 05:00:00, None,37
3.829, 93.8, None, None,11.17, 0.263,103.9, None, None, None, None, None, None,3.0, 695.9, None, None,2017-09-11 06:00:00, None,37
4.141, 94.5, None, None,22.7, 0.372,98.8, None, None, None, None, None, None,3.0, 695.7, None, None,2017-09-11 07:00:00, None,37
6.105, 92.3, None, None,17.97, 0.454,93.9, None, None, None, None, None, None,5.0, 695.9, None, None,2017-09-11 08:00:00, None,37
10.92, 76.85, None, None,24.82, 0.602,83.0, None, None, None, None, None, None,7.0, 695.8, None, None,2017-09-11 09:00:00, None,37
13.0, 62.94, None, None,55.57, 0.411,311.5, None, None, None, None, None, None,6.0, 695.5, None, None,2017-09-11 10:00:00, None,37
15.19, 49.81, None, None,50.96, 1.573,318.6, None, None, None, None, None, None,5.0, 694.8, None, None,2017-09-11 11:00:00, None,37
17.0, 41.2, None, None,58.61, 2.875,282.4, None, None, None, None, None, None,4.0, 694.4, None, None,2017-09-11 12:00:00, None,37
18.97, 39.04, None, None,54.73, 2.559,278.6, None, None, None, None, None, None,5.0, 693.9, None, None,2017-09-11 13:00:00, None,37
21.82, 32.55, None, None,63.38, 2.606,276.0, None, None, None, None, None, None,5.0, 693.2, None, None,2017-09-11 14:00:00, None,37
23.56, 23.93, None, None,65.25, 3.72,291.3, None, None, None, None, None, None,1.0, 693.0, None, None,2017-09-11 15:00:00, None,37
24.09, 23.97, None, None,63.09, 4.31,197.2, None, None, None, None, None, None,3.0, 692.4, None, None,2017-09-11 16:00:00, None,37
22.89, 21.89, None, None,58.05, 4.039,196.8, None, None, None, None, None, None,0.0, 692.4, None, None,2017-09-11 17:00:00, None,37
17.87, 47.95, None, None,58.64, 3.033,153.6, None, None, None, None, None, None,8.0, 692.1, None, None,2017-09-11 18:00:00, None,37
18.22, 46.44, None, None,45.88, 4.579,129.6, None, None, None, None, None, None,6.0, 691.7, None, None,2017-09-11 19:00:00, None,37
13.46, 67.89, None, None,18.2, 4.84,108.3, None, None, None, None, None, None,8.0, 691.6, None, None,2017-09-11 20:00:00, None,37
12.88, 69.99, None, None,11.84, 5.68,104.0, None, None, None, None, None, None,8.0, 691.1, None, None,2017-09-11 21:00:00, None,37
