CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,3.234,98.0, None, None, None, None, 22.81, None, 19.73, 221.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 00:00:00, None, None,37
None,3.127,97.9, None, None, None, None, 17.52, None, 18.78, 228.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 01:00:00, None, None,37
None,3.339,94.8, None, None, None, None, 20.49, None, 15.27, 223.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 02:00:00, None, None,37
None,3.415,90.9, None, None, None, None, 21.95, None, 16.18, 197.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 03:00:00, None, None,37
None,3.455,91.1, None, None, None, None, 21.0, None, 17.21, 211.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 04:00:00, None, None,37
None,3.37,90.9, None, None, None, None, 26.74, None, 16.36, 223.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 05:00:00, None, None,37
None,3.319,93.8, None, None, None, None, 22.91, None, 12.51, 209.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 06:00:00, None, None,37
None,3.412,92.2, None, None, None, None, 22.85, None, 12.02, 222.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 07:00:00, None, None,37
None,3.576,93.9, None, None, None, None, 18.64, None, 12.51, 230.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 08:00:00, None, None,37
None,3.853,91.0, None, None, None, None, 26.2, None, 9.69, 242.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 09:00:00, None, None,37
None,4.582,88.4, None, None, None, None, 25.52, None, 12.15, 222.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 10:00:00, None, None,37
None,5.11,87.2, None, None, None, None, 22.65, None, 10.18, 215.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 11:00:00, None, None,37
None,6.724,80.0, None, None, None, None, 36.12, None, 5.297, 227.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 12:00:00, None, None,37
None,7.318,74.68, None, None, None, None, 37.08, None, 9.07, 214.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 13:00:00, None, None,37
None,8.82,68.52, None, None, None, None, 38.54, None, 9.55, 217.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 14:00:00, None, None,37
None,10.09,53.86, None, None, None, None, 38.11, None, 9.52, 225.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 15:00:00, None, None,37
None,9.57,56.45, None, None, None, None, 30.88, None, 11.51, 230.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 16:00:00, None, None,37
None,9.0,57.5, None, None, None, None, 24.7, None, 12.3, 227.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 17:00:00, None, None,37
None,8.54,56.79, None, None, None, None, 22.8, None, 18.26, 257.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 18:00:00, None, None,37
None,8.02,62.66, None, None, None, None, 19.69, None, 19.17, 256.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 19:00:00, None, None,37
None,7.612,69.83, None, None, None, None, 17.16, None, 24.68, 243.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 20:00:00, None, None,37
None,7.264,63.3, None, None, None, None, 15.17, None, 24.11, 254.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 21:00:00, None, None,37
None,6.752,66.22, None, None, None, None, 18.95, None, 22.36, 239.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 22:00:00, None, None,37
None,6.828,70.96, None, None, None, None, 18.92, None, 20.5, 246.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-10 23:00:00, None, None,37
None,6.893,74.74, None, None, None, None, 17.67, None, 18.38, 251.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 00:00:00, None, None,37
None,7.158,73.69, None, None, None, None, 12.61, None, 18.03, 252.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 01:00:00, None, None,37
None,7.127,80.1, None, None, None, None, 16.22, None, 16.54, 249.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 02:00:00, None, None,37
None,7.429,76.2, None, None, None, None, 16.64, None, 14.63, 252.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 03:00:00, None, None,37
None,8.08,76.74, None, None, None, None, 16.53, None, 17.29, 246.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 04:00:00, None, None,37
None,8.34,74.97, None, None, None, None, 24.33, None, 19.46, 228.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 05:00:00, None, None,37
None,8.64,71.14, None, None, None, None, 19.53, None, 21.28, 230.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 06:00:00, None, None,37
None,8.87,68.78, None, None, None, None, 23.48, None, 19.53, 226.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 07:00:00, None, None,37
None,9.11,63.62, None, None, None, None, 30.98, None, 13.21, 226.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 08:00:00, None, None,37
None,11.57,58.62, None, None, None, None, 59.48, None, 5.796, 237.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 09:00:00, None, None,37
None,12.02,56.65, None, None, None, None, 49.5, None, 9.34, 228.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 10:00:00, None, None,37
None,13.04,55.4, None, None, None, None, 32.06, None, 16.27, 245.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 11:00:00, None, None,37
None,14.0,51.07, None, None, None, None, 32.23, None, 17.37, 238.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 12:00:00, None, None,37
None,14.84,37.74, None, None, None, None, 37.54, None, 16.31, 295.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 13:00:00, None, None,37
None,15.62,35.42, None, None, None, None, 35.95, None, 18.77, 257.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 14:00:00, None, None,37
None,15.24,33.41, None, None, None, None, 30.93, None, 18.97, 260.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 15:00:00, None, None,37
None,15.48,35.8, None, None, None, None, 30.69, None, 26.7, 274.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 16:00:00, None, None,37
None,14.43,40.76, None, None, None, None, 23.87, None, 27.47, 257.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 17:00:00, None, None,37
None,13.96,41.47, None, None, None, None, 22.59, None, 30.76, 250.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 18:00:00, None, None,37
None,13.23,45.42, None, None, None, None, 23.24, None, 22.55, 234.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 19:00:00, None, None,37
None,12.45,48.71, None, None, None, None, 17.77, None, 27.76, 243.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 20:00:00, None, None,37
None,11.92,52.78, None, None, None, None, 20.9, None, 27.86, 225.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 21:00:00, None, None,37
None,11.51,60.14, None, None, None, None, 24.88, None, 18.19, 212.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 22:00:00, None, None,37
None,11.28,63.62, None, None, None, None, 24.37, None, 16.6, 212.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-11 23:00:00, None, None,37
None,11.26,62.43, None, None, None, None, 22.82, None, 16.49, 205.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 00:00:00, None, None,37
None,11.07,60.84, None, None, None, None, 19.87, None, 15.21, 223.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 01:00:00, None, None,37
None,11.05,62.41, None, None, None, None, 18.26, None, 15.86, 230.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 02:00:00, None, None,37
None,10.88,70.33, None, None, None, None, 18.72, None, 17.91, 221.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 03:00:00, None, None,37
None,10.84,76.15, None, None, None, None, 25.97, None, 13.22, 236.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 04:00:00, None, None,37
None,10.0,77.75, None, None, None, None, 25.09, None, 13.95, 232.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 05:00:00, None, None,37
None,9.92,81.8, None, None, None, None, 19.8, None, 14.46, 234.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 06:00:00, None, None,37
None,9.9,78.36, None, None, None, None, 20.05, None, 16.41, 224.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 07:00:00, None, None,37
None,9.69,75.52, None, None, None, None, 19.11, None, 18.81, 232.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 08:00:00, None, None,37
None,9.79,79.13, None, None, None, None, 22.2, None, 17.38, 217.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 09:00:00, None, None,37
None,10.21,80.6, None, None, None, None, 26.95, None, 13.91, 222.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 10:00:00, None, None,37
None,11.5,75.57, None, None, None, None, 43.84, None, 10.5, 220.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 11:00:00, None, None,37
None,10.37,77.85, None, None, None, None, 35.11, None, 10.59, 239.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 12:00:00, None, None,37
None,10.78,77.56, None, None, None, None, 34.53, None, 11.34, 247.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 13:00:00, None, None,37
None,10.52,79.31, None, None, None, None, 33.04, None, 12.29, 262.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 14:00:00, None, None,37
None,10.9,60.73, None, None, None, None, 28.5, None, 18.59, 238.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 15:00:00, None, None,37
None,10.55,60.63, None, None, None, None, 38.89, None, 14.23, 245.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 16:00:00, None, None,37
None,9.91,58.28, None, None, None, None, 61.26, None, 6.954, 228.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 17:00:00, None, None,37
None,9.4,48.52, None, None, None, None, 33.43, None, 15.54, 224.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 18:00:00, None, None,37
None,7.898,68.21, None, None, None, None, 37.73, None, 12.97, 202.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 19:00:00, None, None,37
None,6.869,74.51, None, None, None, None, 37.38, None, 14.4, 193.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 20:00:00, None, None,37
None,6.462,86.2, None, None, None, None, 28.07, None, 12.14, 239.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 21:00:00, None, None,37
None,6.261,89.8, None, None, None, None, 23.83, None, 11.87, 212.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-09-12 22:00:00, None, None,37
