pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,12.02,96.0, None, None, None, None, None, None, None, 11.0, None, None, None,2017-09-10 00:00:00, None,-0.498, None,37
None,12.02,96.0, None, None, None, None, None, None, None, 11.0, None, None, None,2017-09-10 01:00:00, None,-0.521, None,37
None,12.07,96.2, None, None, None, None, None, None, None, 11.0, None, None, None,2017-09-10 02:00:00, None,-0.502, None,37
None,12.02,96.2, None, None, None, None, None, None, None, 11.0, None, None, None,2017-09-10 03:00:00, None,-0.521, None,37
None,11.88,96.4, None, None, None, None, None, None, None, 11.0, None, None, None,2017-09-10 04:00:00, None,-0.49, None,37
None,11.93,96.7, None, None, None, None, None, None, None, 11.0, None, None, None,2017-09-10 05:00:00, None,-0.49, None,37
None,11.83,96.4, None, None, None, None, None, None, None, 11.0, None, None, None,2017-09-10 06:00:00, None,-0.48, None,37
None,11.68,96.7, None, None, None, None, None, None, None, 11.0, None, None, None,2017-09-10 07:00:00, None,-0.462, None,37
None,11.78,96.6, None, None, None, None, None, None, None, 11.0, None, None, None,2017-09-10 08:00:00, None,-0.46, None,37
None,12.65,96.4, None, None, None, None, None, None, None, 12.0, None, None, None,2017-09-10 09:00:00, None,-0.443, None,37
None,12.75,94.4, None, None, None, None, None, None, None, 12.0, None, None, None,2017-09-10 10:00:00, None,-0.382, None,37
None,12.88,94.2, None, None, None, None, None, None, None, 12.0, None, None, None,2017-09-10 11:00:00, None,-0.49, None,37
None,12.88,93.9, None, None, None, None, None, None, None, 12.0, None, None, None,2017-09-10 12:00:00, None,-0.434, None,37
None,13.46,94.1, None, None, None, None, None, None, None, 13.0, None, None, None,2017-09-10 13:00:00, None,-0.481, None,37
None,12.93,94.6, None, None, None, None, None, None, None, 12.0, None, None, None,2017-09-10 14:00:00, None,-0.425, None,37
None,12.44,95.3, None, None, None, None, None, None, None, 12.0, None, None, None,2017-09-10 15:00:00, None,-0.485, None,37
None,12.6,96.0, None, None, None, None, None, None, None, 12.0, None, None, None,2017-09-10 16:00:00, None,-0.416, None,37
None,12.31,95.8, None, None, None, None, None, None, None, 12.0, None, None, None,2017-09-10 17:00:00, None,-0.45, None,37
None,12.79,96.2, None, None, None, None, None, None, None, 12.0, None, None, None,2017-09-10 18:00:00, None,-0.469, None,37
None,13.08,96.4, None, None, None, None, None, None, None, 13.0, None, None, None,2017-09-10 19:00:00, None,-0.437, None,37
None,13.13,96.2, None, None, None, None, None, None, None, 13.0, None, None, None,2017-09-10 20:00:00, None,-0.456, None,37
None,13.52,96.6, None, None, None, None, None, None, None, 13.0, None, None, None,2017-09-10 21:00:00, None,-0.431, None,37
None,13.85,95.6, None, None, None, None, None, None, None, 13.0, None, None, None,2017-09-10 22:00:00, None,-0.474, None,37
None,14.05,96.4, None, None, None, None, None, None, None, 13.0, None, None, None,2017-09-10 23:00:00, None,-0.436, None,37
None,14.19,96.5, None, None, None, None, None, None, None, 14.0, None, None, None,2017-09-11 00:00:00, None,-0.466, None,37
None,14.33,96.7, None, None, None, None, None, None, None, 14.0, None, None, None,2017-09-11 01:00:00, None,-0.423, None,37
None,14.18,97.1, None, None, None, None, None, None, None, 14.0, None, None, None,2017-09-11 02:00:00, None,-0.453, None,37
None,13.8,96.5, None, None, None, None, None, None, None, 13.0, None, None, None,2017-09-11 03:00:00, None,-0.496, None,37
None,14.19,97.0, None, None, None, None, None, None, None, 14.0, None, None, None,2017-09-11 04:00:00, None,-0.447, None,37
None,13.9,96.9, None, None, None, None, None, None, None, 13.0, None, None, None,2017-09-11 05:00:00, None,-0.404, None,37
None,14.71,97.4, None, None, None, None, None, None, None, 14.0, None, None, None,2017-09-11 06:00:00, None,-0.354, None,37
None,14.57,97.0, None, None, None, None, None, None, None, 14.0, None, None, None,2017-09-11 07:00:00, None,-0.316, None,37
None,15.14,95.5, None, None, None, None, None, None, None, 14.0, None, None, None,2017-09-11 08:00:00, None,-0.319, None,37
None,14.46,93.1, None, None, None, None, None, None, None, 13.0, None, None, None,2017-09-11 09:00:00, None,-0.416, None,37
None,14.46,94.0, None, None, None, None, None, None, None, 14.0, None, None, None,2017-09-11 10:00:00, None,-0.499, None,37
