station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-5.636, 0.6, 98.4, 0.0, 880.35, 0.0, 0.0, 2020-01-01 00:00:00, 235.9, -5.9
-4.682, 0.6, 98.2, 0.0, 880.35, 0.0, 0.0, 2020-01-01 01:00:00, 235.9, -4.9
-6.262, 0.6, 98.2, 0.0, 880.55, 0.0, 0.0, 2020-01-01 02:00:00, 235.9, -6.5
-7.968, 0.6, 98.4, 0.0, 880.75, 0.0, 0.0, 2020-01-01 03:00:00, 235.9, -8.2
-9.439, 0.6, 97.9, 0.0, 881.05, 0.0, 0.0, 2020-01-01 04:00:00, 235.9, -9.7
-7.869, 0.6, 98.0, 0.0, 881.15, 0.0, 0.0, 2020-01-01 05:00:00, 235.9, -8.1
-9.405, 0.6, 98.2, 0.0, 881.15, 0.0, 0.0, 2020-01-01 06:00:00, 235.9, -9.7
-11.29, 0.6, 97.1, 0.0, 881.45, 0.0, 0.0, 2020-01-01 07:00:00, 235.9, -11.7
-11.326, 0.6, 96.8, 0.0, 881.95, 0.0, 0.0, 2020-01-01 08:00:00, 235.9, -11.8
-10.197, 20.6, 96.4, 0.0, 882.45, 0.0, 0.0, 2020-01-01 09:00:00, 235.9, -10.7
-8.397, 44.4, 96.6, 0.0, 882.55, 0.0, 0.0, 2020-01-01 10:00:00, 235.9, -8.9
-6.452, 70.6, 96.7, 0.0, 882.35, 0.0, 0.0, 2020-01-01 11:00:00, 235.9, -6.9
-3.508, 79.4, 96.7, 0.0, 882.15, 0.0, 0.0, 2020-01-01 12:00:00, 235.9, -4.0
-3.687, 88.1, 96.6, 0.0, 881.85, 0.0, 0.0, 2020-01-01 13:00:00, 235.9, -4.2
-3.153, 56.9, 97.1, 0.0, 881.65, 0.0, 0.0, 2020-01-01 14:00:00, 235.9, -3.6
-3.153, 8.1, 97.0, 0.0, 881.35, 0.0, 1.01, 2020-01-01 15:00:00, 261.1, -3.6
0.246, 0.6, 94.1, 0.0, 881.35, 0.0, 3.02, 2020-01-01 16:00:00, 228.8, -0.6
0.66, 0.6, 82.1, 0.5, 881.55, 0.0, 4.28, 2020-01-01 17:00:00, 213.4, -2.0
0.742, 0.6, 82.5, 0.25, 881.05, 0.0, 3.02, 2020-01-01 18:00:00, 216.2, -1.9
0.962, 0.6, 75.6, 2.27, 881.45, 0.0, 7.3, 2020-01-01 19:00:00, 219.0, -2.9
0.384, 0.6, 72.3, 1.26, 881.95, 0.0, 7.05, 2020-01-01 20:00:00, 220.4, -4.0
-0.423, 0.6, 70.7, 4.28, 882.45, 0.0, 13.09, 2020-01-01 21:00:00, 219.0, -5.1
-1.785, 0.6, 74.5, 4.03, 884.05, 0.0, 10.07, 2020-01-01 22:00:00, 216.2, -5.7
-2.683, 0.6, 73.5, 4.53, 884.65, 0.0, 13.09, 2020-01-01 23:00:00, 217.6, -6.8
-3.39, 0.6, 69.2, 4.53, 885.25, 0.0, 12.34, 2020-01-02 00:00:00, 220.4, -8.2
-4.076, 0.6, 71.2, 4.28, 885.65, 0.0, 12.34, 2020-01-02 01:00:00, 217.6, -8.5
-4.227, 0.6, 66.3, 3.78, 885.95, 0.0, 10.32, 2020-01-02 02:00:00, 221.8, -9.6
-4.651, 0.6, 62.9, 3.78, 886.65, 0.0, 9.82, 2020-01-02 03:00:00, 230.2, -10.6
-4.957, 0.6, 63.5, 3.53, 887.85, 0.0, 9.82, 2020-01-02 04:00:00, 233.1, -10.8
-5.295, 0.6, 66.4, 3.02, 889.05, 0.0, 8.56, 2020-01-02 05:00:00, 231.6, -10.6
-5.388, 0.6, 67.7, 3.53, 889.45, 0.0, 9.32, 2020-01-02 06:00:00, 230.2, -10.4
-5.511, 0.6, 66.7, 3.27, 890.15, 0.0, 9.32, 2020-01-02 07:00:00, 233.1, -10.7
-5.854, 0.6, 66.2, 2.27, 891.15, 0.0, 7.81, 2020-01-02 08:00:00, 231.6, -11.1
-5.388, 10.6, 64.5, 2.77, 892.45, 0.0, 8.06, 2020-01-02 09:00:00, 233.1, -11.0
-5.202, 33.1, 62.4, 3.27, 893.85, 0.0, 8.31, 2020-01-02 10:00:00, 231.6, -11.3
-4.712, 96.9, 60.4, 2.77, 894.55, 0.0, 9.82, 2020-01-02 11:00:00, 235.9, -11.2
-3.33, 228.1, 56.8, 2.77, 895.05, 0.0, 8.56, 2020-01-02 12:00:00, 234.5, -10.7
-4.076, 105.6, 51.9, 3.02, 895.75, 0.0, 7.81, 2020-01-02 13:00:00, 237.3, -12.5
-4.53, 80.6, 51.8, 2.77, 896.45, 0.0, 7.55, 2020-01-02 14:00:00, 226.0, -12.9
-5.916, 11.9, 58.8, 2.77, 897.25, 0.0, 9.07, 2020-01-02 15:00:00, 224.6, -12.7
-7.219, 0.6, 63.2, 2.01, 897.75, 0.0, 6.8, 2020-01-02 16:00:00, 224.6, -13.0
-8.331, 0.6, 69.2, 0.76, 898.15, 0.0, 4.28, 2020-01-02 17:00:00, 226.0, -13.0
-8.663, 0.6, 73.7, 0.25, 897.55, 0.0, 3.53, 2020-01-02 18:00:00, 219.0, -12.5
-8.864, 0.6, 74.2, 0.76, 897.55, 0.0, 3.53, 2020-01-02 19:00:00, 234.5, -12.6
-9.235, 0.6, 76.6, 0.25, 896.85, 0.0, 2.52, 2020-01-02 20:00:00, 228.8, -12.6
-11.541, 0.6, 81.9, 0.0, 896.55, 0.0, 1.26, 2020-01-02 21:00:00, 88.4, -14.0
-11.076, 0.6, 85.1, 0.0, 896.35, 0.0, 0.0, 2020-01-02 22:00:00, 25.3, -13.1
-11.005, 0.6, 85.3, 0.0, 895.85, 0.0, 0.0, 2020-01-02 23:00:00, 25.3, -13.0
-10.686, 0.6, 85.4, 0.0, 895.85, 0.0, 0.0, 2020-01-03 00:00:00, 324.3, -12.7
-10.898, 0.6, 87.4, 0.0, 895.05, 0.0, 0.0, 2020-01-03 01:00:00, 322.9, -12.6
-10.197, 0.6, 88.7, 0.0, 893.95, 0.0, 0.0, 2020-01-03 02:00:00, 322.9, -11.7
-9.747, 0.6, 87.9, 0.0, 893.25, 0.0, 0.0, 2020-01-03 03:00:00, 322.9, -11.4
-9.269, 0.6, 88.2, 0.0, 893.05, 0.0, 1.26, 2020-01-03 04:00:00, 325.7, -10.9
-9.371, 0.6, 92.7, 0.0, 892.55, 0.0, 1.51, 2020-01-03 05:00:00, 68.8, -10.3
-9.405, 0.6, 94.2, 0.25, 891.45, 0.0, 3.27, 2020-01-03 06:00:00, 57.6, -10.2
-9.439, 0.6, 94.9, 0.0, 891.05, 0.0, 2.27, 2020-01-03 07:00:00, 51.9, -10.1
-9.439, 0.6, 95.1, 0.0, 890.25, 0.0, 1.51, 2020-01-03 08:00:00, 43.5, -10.1
-9.473, 4.4, 95.1, 0.0, 890.05, 0.0, 1.76, 2020-01-03 09:00:00, 23.9, -10.1
-9.303, 11.9, 95.2, 0.0, 889.85, 0.0, 1.51, 2020-01-03 10:00:00, 44.9, -9.9
-9.033, 13.1, 95.3, 0.0, 889.15, 0.0, 0.76, 2020-01-03 11:00:00, 53.3, -9.7
-8.831, 11.9, 95.5, 0.0, 888.05, 0.0, 0.5, 2020-01-03 12:00:00, 44.9, -9.4
-8.663, 14.4, 95.7, 0.0, 887.15, 0.0, 1.51, 2020-01-03 13:00:00, 57.6, -9.2
-8.597, 9.4, 95.8, 0.0, 886.45, 0.0, 0.76, 2020-01-03 14:00:00, 75.8, -9.2
-8.397, 6.9, 96.0, 0.0, 885.55, 0.0, 1.51, 2020-01-03 15:00:00, 70.2, -8.9
-8.764, 0.6, 96.1, 0.0, 884.65, 0.0, 1.76, 2020-01-03 16:00:00, 75.8, -9.3
-9.1, 0.6, 96.0, 0.0, 883.55, 0.0, 1.76, 2020-01-03 17:00:00, 71.6, -9.6
-9.202, 0.6, 96.1, 0.25, 882.25, 0.0, 2.77, 2020-01-03 18:00:00, 71.6, -9.7
-9.269, 0.6, 96.2, 0.0, 881.25, 0.0, 2.27, 2020-01-03 19:00:00, 81.4, -9.8
-9.202, 0.6, 96.2, 0.0, 879.95, 0.0, 1.51, 2020-01-03 20:00:00, 77.2, -9.7
-9.168, 0.6, 96.2, 0.0, 878.95, 0.0, 2.01, 2020-01-03 21:00:00, 74.4, -9.7
-9.235, 0.6, 96.2, 0.0, 878.25, 0.0, 1.51, 2020-01-03 22:00:00, 70.2, -9.7
-9.1, 0.6, 96.1, 0.0, 877.55, 0.0, 0.76, 2020-01-03 23:00:00, 40.7, -9.6
-8.364, 0.6, 96.3, 0.0, 877.45, 0.0, 0.76, 2020-01-04 00:00:00, 266.7, -8.9
-2.712, 0.6, 98.3, 1.26, 878.45, 0.0, 4.53, 2020-01-04 01:00:00, 217.6, -3.0
-1.986, 0.6, 99.5, 1.26, 878.75, 0.0, 4.03, 2020-01-04 02:00:00, 227.4, -2.1
-1.413, 0.6, 94.3, 1.51, 879.35, 0.0, 6.8, 2020-01-04 03:00:00, 230.2, -2.2
-1.27, 0.6, 86.3, 3.27, 880.25, 0.0, 10.07, 2020-01-04 04:00:00, 223.2, -3.3
-1.785, 0.6, 84.0, 2.77, 881.45, 0.0, 6.8, 2020-01-04 05:00:00, 230.2, -4.1
-2.742, 0.6, 84.5, 1.51, 882.25, 0.0, 5.04, 2020-01-04 06:00:00, 224.6, -5.0
-2.83, 0.6, 86.3, 2.01, 882.35, 0.0, 7.81, 2020-01-04 07:00:00, 223.2, -4.8
-3.094, 0.6, 84.9, 2.01, 883.05, 0.0, 6.3, 2020-01-04 08:00:00, 224.6, -5.3
-3.065, 15.6, 83.0, 2.52, 884.55, 0.0, 7.55, 2020-01-04 09:00:00, 223.2, -5.5
-2.508, 29.4, 79.7, 3.78, 885.25, 0.0, 11.58, 2020-01-04 10:00:00, 214.8, -5.5
-2.073, 90.6, 75.7, 3.53, 887.65, 0.0, 10.32, 2020-01-04 11:00:00, 235.9, -5.8
-0.845, 235.6, 69.3, 3.78, 889.15, 0.0, 11.84, 2020-01-04 12:00:00, 227.4, -5.8
-1.871, 144.4, 65.6, 3.78, 891.15, 0.0, 10.58, 2020-01-04 13:00:00, 221.8, -7.5
-1.814, 104.4, 65.7, 3.53, 893.25, 0.0, 8.31, 2020-01-04 14:00:00, 219.0, -7.4
-3.094, 14.4, 69.9, 2.01, 894.45, 0.0, 7.05, 2020-01-04 15:00:00, 219.0, -7.8
-4.621, 0.6, 75.9, 0.5, 895.15, 0.0, 4.53, 2020-01-04 16:00:00, 227.4, -8.2
-4.926, 0.6, 82.2, 0.5, 895.65, 0.0, 3.78, 2020-01-04 17:00:00, 212.0, -7.5
-4.348, 0.6, 83.8, 1.51, 895.85, 0.0, 5.54, 2020-01-04 18:00:00, 214.8, -6.7
-4.957, 0.6, 85.5, 2.01, 896.25, 0.0, 5.54, 2020-01-04 19:00:00, 217.6, -7.0
-8.066, 0.6, 90.4, 0.0, 896.95, 0.0, 2.52, 2020-01-04 20:00:00, 213.4, -9.4
-5.667, 0.6, 92.4, 0.25, 897.25, 0.0, 2.52, 2020-01-04 21:00:00, 213.4, -6.7
-11.29, 0.6, 92.9, 0.0, 897.45, 0.0, 1.76, 2020-01-04 22:00:00, 227.4, -12.2
-14.314, 0.6, 95.8, 0.0, 897.85, 0.0, 0.0, 2020-01-04 23:00:00, 237.3, -14.9
-15.709, 0.6, 94.7, 0.0, 897.95, 0.0, 0.0, 2020-01-05 00:00:00, 237.3, -16.4
-14.786, 0.6, 94.1, 0.0, 897.65, 0.0, 0.0, 2020-01-05 01:00:00, 266.7, -15.5
-14.471, 0.6, 93.9, 0.0, 897.05, 0.0, 0.0, 2020-01-05 02:00:00, 307.5, -15.3
-14.865, 0.6, 93.5, 0.0, 896.45, 0.0, 0.0, 2020-01-05 03:00:00, 308.9, -15.7
-16.702, 0.6, 92.7, 0.0, 895.55, 0.0, 0.0, 2020-01-05 04:00:00, 308.9, -17.6
-16.078, 0.6, 92.4, 0.0, 894.15, 0.0, 0.0, 2020-01-05 05:00:00, 308.9, -17.1
-16.912, 0.6, 92.2, 0.0, 892.55, 0.0, 0.0, 2020-01-05 06:00:00, 300.4, -17.9
-8.198, 0.6, 93.5, 0.0, 891.35, 0.0, 1.01, 2020-01-05 07:00:00, 268.1, -9.1
-7.804, 0.6, 93.2, 0.0, 890.15, 0.0, 1.01, 2020-01-05 08:00:00, 210.6, -8.7
-2.625, 16.9, 85.0, 0.25, 889.45, 0.0, 4.28, 2020-01-05 09:00:00, 193.7, -4.8
-5.357, 38.1, 79.8, 0.0, 889.05, 0.0, 2.27, 2020-01-05 10:00:00, 169.9, -8.3
-1.356, 70.6, 86.7, 0.0, 888.65, 0.0, 4.53, 2020-01-05 11:00:00, 185.3, -3.3
-1.071, 93.1, 84.3, 1.01, 888.65, 0.0, 5.54, 2020-01-05 12:00:00, 207.8, -3.4
-1.785, 71.9, 87.1, 3.53, 889.15, 0.0, 13.35, 2020-01-05 13:00:00, 226.0, -3.7
-2.654, 68.1, 72.9, 3.02, 890.55, 0.0, 10.32, 2020-01-05 14:00:00, 220.4, -6.8
-3.449, 16.9, 70.3, 2.77, 891.35, 0.0, 8.31, 2020-01-05 15:00:00, 213.4, -8.1
-4.651, 0.6, 72.2, 1.76, 892.15, 0.0, 5.54, 2020-01-05 16:00:00, 217.6, -8.9
-4.834, 0.6, 75.3, 2.01, 892.75, 0.0, 6.04, 2020-01-05 17:00:00, 216.2, -8.5
-4.834, 0.6, 82.4, 1.76, 893.25, 0.0, 5.54, 2020-01-05 18:00:00, 220.4, -7.4
-6.199, 0.6, 94.9, 1.26, 893.95, 0.0, 4.78, 2020-01-05 19:00:00, 220.4, -6.9
-6.199, 0.6, 93.0, 1.51, 894.65, 0.0, 5.29, 2020-01-05 20:00:00, 221.8, -7.2
-6.325, 0.6, 86.0, 2.01, 895.05, 0.0, 6.04, 2020-01-05 21:00:00, 223.2, -8.3
-6.452, 0.6, 81.6, 1.51, 895.95, 0.0, 5.79, 2020-01-05 22:00:00, 221.8, -9.1
-6.231, 0.6, 79.0, 2.01, 896.55, 0.0, 5.79, 2020-01-05 23:00:00, 223.2, -9.3
-6.262, 0.6, 77.2, 1.51, 897.25, 0.0, 6.3, 2020-01-06 00:00:00, 231.6, -9.6
-16.87, 0.6, 82.9, 0.5, 898.15, 0.0, 3.02, 2020-01-06 01:00:00, 18.3, -19.1
