station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
9.0, -20.6, 4.0, 81.0, 2022-01-01 00:00:00, 0.0
3.9, -19.4, 35.0, 82.0, 2022-01-01 01:00:00, 0.0
20.8, -14.5, 182.0, 82.0, 2022-01-01 02:00:00, 0.2
26.3, -14.0, 178.0, 82.0, 2022-01-01 03:00:00, 0.2
32.3, -13.6, 182.0, 83.0, 2022-01-01 04:00:00, 0.0
28.8, -13.4, 183.0, 81.0, 2022-01-01 05:00:00, 0.2
31.5, -12.9, 184.0, 77.0, 2022-01-01 06:00:00, 0.0
29.9, -12.6, 182.0, 76.0, 2022-01-01 07:00:00, 0.0
33.5, -12.3, 177.0, 74.0, 2022-01-01 08:00:00, 0.0
33.6, -12.0, 187.0, 73.0, 2022-01-01 09:00:00, 0.0
39.3, -11.8, 183.0, 74.0, 2022-01-01 10:00:00, 0.0
30.6, -11.0, 187.0, 72.0, 2022-01-01 11:00:00, 0.0
29.7, -10.2, 182.0, 72.0, 2022-01-01 12:00:00, 0.0
31.2, -9.0, 185.0, 72.0, 2022-01-01 13:00:00, 0.0
34.4, -8.9, 183.0, 73.0, 2022-01-01 14:00:00, 0.0
34.5, -8.3, 184.0, 72.0, 2022-01-01 15:00:00, 0.0
33.1, -7.9, 181.0, 73.0, 2022-01-01 16:00:00, 0.0
30.9, -7.3, 185.0, 72.0, 2022-01-01 17:00:00, 0.0
31.4, -7.2, 187.0, 72.0, 2022-01-01 18:00:00, 0.0
34.0, -6.9, 185.0, 73.0, 2022-01-01 19:00:00, 0.0
36.2, -6.3, 176.0, 73.0, 2022-01-01 20:00:00, 0.0
34.1, -6.1, 178.0, 72.0, 2022-01-01 21:00:00, 0.0
29.4, -5.9, 168.0, 72.0, 2022-01-01 22:00:00, 0.0
33.4, -5.7, 175.0, 72.0, 2022-01-01 23:00:00, 0.0
40.1, -5.9, 180.0, 76.0, 2022-01-02 00:00:00, 0.0
35.4, -6.2, 183.0, 81.0, 2022-01-02 01:00:00, 0.0
29.2, -6.0, 187.0, 83.0, 2022-01-02 02:00:00, 0.0
28.5, -6.4, 183.0, 80.0, 2022-01-02 03:00:00, 0.0
28.8, -6.5, 185.0, 78.0, 2022-01-02 04:00:00, 0.0
16.6, -6.8, 177.0, 78.0, 2022-01-02 05:00:00, 0.0
14.0, -8.2, 165.0, 78.0, 2022-01-02 06:00:00, 0.0
10.0, -9.5, 106.0, 83.0, 2022-01-02 07:00:00, 0.0
7.1, -10.0, 87.0, 84.0, 2022-01-02 08:00:00, 0.0
9.7, -9.9, 21.0, 88.0, 2022-01-02 09:00:00, 0.0
10.0, -9.1, 346.0, 89.0, 2022-01-02 10:00:00, 0.0
14.4, -9.4, 10.0, 86.0, 2022-01-02 11:00:00, 0.0
14.7, -8.7, 3.0, 86.0, 2022-01-02 12:00:00, 0.0
22.3, -7.7, 352.0, 86.0, 2022-01-02 13:00:00, 0.0
26.0, -6.8, 355.0, 85.0, 2022-01-02 14:00:00, 0.0
