pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 6.2, 6.165, 5.7, 3.1, 6.4, None,2021-11-12 01:00:00, None,46
None, 7.1, 7.146, 5.7, 1.9, 8.1, None,2021-11-12 03:00:00, None,46
None, 7.0, 7.037, 5.7, 0.8, 8.6, None,2021-11-12 04:00:00, None,46
None, 8.1, 8.08, 5.7, 0.3, 8.6, None,2021-11-12 05:00:00, None,46
None, 7.3, 7.307, 5.7, -0.8, 8.6, None,2021-11-12 06:00:00, None,46
None, 8.6, 8.63, 7.3, 1.1, 8.9, None,2021-11-12 07:00:00, None,46
None, 8.7, 8.72, 7.3, -0.2, 8.9, None,2021-11-12 08:00:00, None,46
None, 8.5, 8.5, 7.3, -0.2, 8.9, None,2021-11-12 09:00:00, None,46
None, 9.0, 8.98, 7.3, 0.4, 9.0, None,2021-11-12 10:00:00, None,46
None, 9.5, 9.47, 7.3, 0.5, 9.5, None,2021-11-12 11:00:00, None,46
None, 9.8, 9.75, 7.3, 0.4, 9.9, None,2021-11-12 12:00:00, None,46
None, 10.6, 10.61, 7.3, 0.7, 10.9, None,2021-11-12 13:00:00, None,46
None, 11.3, 11.32, 7.3, 0.9, 11.9, None,2021-11-12 14:00:00, None,46
None, 11.2, 11.17, 7.3, 0.0, 12.3, None,2021-11-12 15:00:00, None,46
None, 10.2, 10.18, 7.3, -0.7, 12.5, None,2021-11-12 16:00:00, None,46
None, 8.8, 8.83, 7.3, -2.2, 12.5, None,2021-11-12 17:00:00, None,46
None, 9.1, 9.07, 7.3, 0.2, 12.5, None,2021-11-12 18:00:00, None,46
None, 8.6, 8.55, 8.4, -0.9, 10.3, None,2021-11-12 19:00:00, None,46
None, 10.1, 10.12, 8.4, 1.3, 10.3, None,2021-11-12 20:00:00, None,46
None, 8.0, 8.01, 7.9, -2.1, 10.3, None,2021-11-12 21:00:00, None,46
None, 7.1, 7.149, 7.2, -1.7, 10.3, None,2021-11-12 22:00:00, None,46
None, 6.9, 6.902, 6.8, -0.9, 10.3, None,2021-11-12 23:00:00, None,46
None, 6.9, 6.896, 6.7, 0.1, 10.3, None,2021-11-13 00:00:00, None,46
