pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -1.457, -1.0, None, None, None, None, -1.5, -2.2, 0.1, None, 0.0,2021-11-12 00:00:00, 2.0, 2.444, None,46
None, -1.039, -0.5, None, None, None, None, -1.0, -2.2, 0.0, None, 0.0,2021-11-12 01:00:00, 2.0, 2.394, None,46
None, -0.48, -0.3, None, None, None, None, -0.5, -2.2, -0.2, None, 0.0,2021-11-12 02:00:00, 2.0, 2.421, None,46
None, -2.066, -0.3, None, None, None, None, -2.1, -2.2, 0.6, None, 0.0,2021-11-12 03:00:00, 2.0, 2.451, None,46
None, -2.065, -0.3, None, None, None, None, -2.1, -2.4, 0.1, None, 0.0,2021-11-12 04:00:00, 2.0, 2.283, None,46
None, -1.305, -0.3, None, None, None, None, -1.3, -2.4, 0.0, None, 0.0,2021-11-12 05:00:00, 2.0, 2.124, None,46
None, -0.29, -0.3, None, None, None, None, -0.3, -2.4, -0.3, None, 0.0,2021-11-12 06:00:00, 2.0, 2.281, None,46
None, -1.457, -0.1, None, None, None, None, -1.5, -1.5, 0.5, None, 0.0,2021-11-12 07:00:00, 2.0, 2.438, None,46
None, -1.06, -0.1, None, None, None, None, -1.1, -1.5, 0.0, None, 0.0,2021-11-12 08:00:00, 2.0, 2.438, None,46
None, -0.983, -0.1, None, None, None, None, -1.0, -1.5, 0.1, None, 0.0,2021-11-12 09:00:00, 2.0, 2.291, None,46
None, -0.379, 0.0, None, None, None, None, -0.4, -1.5, 0.0, None, 0.0,2021-11-12 10:00:00, 2.0, 2.375, None,46
None, 0.823, 1.1, None, None, None, None, 0.8, -1.5, 0.1, None, 0.0,2021-11-12 11:00:00, 2.0, 2.418, None,46
None, 0.689, 1.2, None, None, None, None, 0.7, -1.5, 0.0, None, 0.0,2021-11-12 12:00:00, 2.0, 2.488, None,46
None, 0.083, 1.2, None, None, None, None, 0.1, -1.5, 0.0, None, 0.0,2021-11-12 13:00:00, 2.0, 2.498, None,46
None, -0.448, 1.2, None, None, None, None, -0.4, -1.5, 0.9, None, 0.0,2021-11-12 14:00:00, 2.0, 2.337, None,46
None, -0.163, 1.2, None, None, None, None, -0.2, -1.5, 0.2, None, 0.0,2021-11-12 15:00:00, 2.0, 2.335, None,46
None, -0.191, 1.2, None, None, None, None, -0.2, -1.5, 0.0, None, 0.0,2021-11-12 16:00:00, 2.0, 2.332, None,46
None, -0.246, 1.2, None, None, None, None, -0.2, -1.5, 0.0, None, 0.0,2021-11-12 17:00:00, 2.0, 2.345, None,46
None, -0.163, 1.2, None, None, None, None, -0.2, -1.5, 0.0, None, 0.0,2021-11-12 18:00:00, 2.0, 2.319, None,46
None, 0.027, 0.1, None, None, None, None, 0.0, -0.2, 0.0, None, 0.0,2021-11-12 19:00:00, 2.0, 2.259, None,46
None, -0.049, 0.1, None, None, None, None, 0.0, -0.2, 0.0, None, 0.0,2021-11-12 20:00:00, 2.0, 2.288, None,46
None, -0.011, 0.1, None, None, None, None, 0.0, -0.2, 0.0, None, 0.0,2021-11-12 21:00:00, 2.0, 2.373, None,46
None, -0.011, 0.3, None, None, None, None, 0.0, -0.2, 0.3, None, 0.0,2021-11-12 22:00:00, 2.0, 2.065, None,46
None, 0.349, 0.3, None, None, None, None, 0.3, -0.2, 1.1, None, 1.0,2021-11-12 23:00:00, 3.0, 2.777, None,46
None, -0.116, 0.4, None, None, None, None, -0.1, -0.2, 0.8, None, 0.0,2021-11-13 00:00:00, 2.0, 2.384, None,46
None, -0.106, 0.4, None, None, None, None, -0.1, -0.2, 0.2, None, 0.0,2021-11-13 01:00:00, 2.0, 2.0, None,46
None, 0.179, 0.4, None, None, None, None, 0.2, -0.2, 0.0, None, 0.0,2021-11-13 02:00:00, 2.0, 2.175, None,46
None, 0.179, 0.4, None, None, None, None, 0.2, -0.2, 0.2, None, 0.0,2021-11-13 03:00:00, 3.0, 2.542, None,46
