pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
0.0, 250.0, None, 8.1,8.2, 179.0, None, None, 0.0, 1049.0, None,2023-05-14 00:00:00, None,20
0.0, 251.0, None, 8.6,8.1, 179.0, None, None, 1.0, 1048.0, None,2023-05-14 01:00:00, None,20
None, 250.0, None, 8.2,8.3, 179.0, None, None, None, 1048.0, None,2023-05-14 02:00:00, None,20
0.0, 251.0, None, 8.0,7.6, 179.0, None, None, 1.0, 1047.0, None,2023-05-14 03:00:00, None,20
0.0, 251.0, None, 8.6,8.4, 179.0, None, None, 0.0, 1047.0, None,2023-05-14 04:00:00, None,20
0.0, 251.0, None, 7.9,7.9, 179.0, None, None, 0.0, 1046.0, None,2023-05-14 05:00:00, None,20
0.0, 251.0, None, 8.6,9.9, 179.0, None, None, 0.0, 1046.0, None,2023-05-14 06:00:00, None,20
0.0, 251.0, None, 10.6,10.6, 179.0, None, None, 0.0, 1046.0, None,2023-05-14 07:00:00, None,20
0.0, 251.0, None, 11.4,12.5, 178.0, None, None, 0.0, 1046.0, None,2023-05-14 08:00:00, None,20
0.0, 251.0, None, 12.4,13.8, 178.0, None, None, 0.0, 1045.0, None,2023-05-14 09:00:00, None,20
None, 250.0, None, 14.8,13.8, 178.0, None, None, None, 1045.0, None,2023-05-14 10:00:00, None,20
0.0, 250.0, None, 15.4,15.7, 177.0, None, None, 0.0, 1044.0, None,2023-05-14 11:00:00, None,20
0.0, 250.0, None, 15.3,16.8, 176.0, None, None, 0.0, 1043.0, None,2023-05-14 12:00:00, None,20
0.0, 250.0, None, 16.7,18.8, 174.0, None, None, 0.0, 1043.0, None,2023-05-14 13:00:00, None,20
0.0, 250.0, None, 19.1,19.4, 173.0, None, None, 0.0, 1042.0, None,2023-05-14 14:00:00, None,20
0.0, 250.0, None, 18.0,19.3, 173.0, None, None, 0.0, 1040.0, None,2023-05-14 15:00:00, None,20
0.0, 250.0, None, 17.4,18.9, 172.0, None, None, 0.0, 1037.0, None,2023-05-14 16:00:00, None,20
0.0, 250.0, None, 14.7,13.2, 172.0, None, None, 0.0, 1034.0, None,2023-05-14 17:00:00, None,20
0.0, 250.0, None, 12.4,12.6, 172.0, None, None, 0.0, 1031.0, None,2023-05-14 18:00:00, None,20
0.0, 250.0, None, 11.7,11.5, 172.0, None, None, 0.0, 1029.0, None,2023-05-14 19:00:00, None,20
0.0, 250.0, None, 10.9,10.8, 173.0, None, None, 0.0, 1027.0, None,2023-05-14 20:00:00, None,20
0.0, 250.0, None, 10.7,10.9, 173.0, None, None, 0.0, 1026.0, None,2023-05-14 21:00:00, None,20
0.0, 250.0, None, 10.3,10.8, 172.0, None, None, 0.0, 1024.0, None,2023-05-14 22:00:00, None,20
0.0, 250.0, None, 10.9,10.2, 172.0, None, None, 0.0, 1023.0, None,2023-05-14 23:00:00, None,20
0.0, 250.0, None, 9.5,9.2, 173.0, None, None, 0.0, 1023.0, None,2023-05-15 00:00:00, None,20
None, 250.0, None, 8.9,8.4, 173.0, None, None, 0.0, 1022.0, None,2023-05-15 01:00:00, None,20
1.0, 251.0, None, 8.4,9.3, 173.0, None, None, 1.0, 1022.0, None,2023-05-15 02:00:00, None,20
0.0, 251.0, None, 8.3,8.1, 173.0, None, None, 0.0, 1021.0, None,2023-05-15 03:00:00, None,20
0.0, 251.0, None, 8.6,8.7, 173.0, None, None, 0.0, 1021.0, None,2023-05-15 04:00:00, None,20
0.0, 251.0, None, 7.9,7.9, 173.0, None, None, 0.0, 1020.0, None,2023-05-15 05:00:00, None,20
