pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
0.0, None,87.0, None,4.6, 5.1,103.0, None, None, 0.0,620.0, None,2023-05-14 00:00:00, None,20
0.0, None,87.0, None,5.7, 5.3,103.0, None, None, 0.0,621.0, None,2023-05-14 01:00:00, None,20
0.0, None,87.0, None,5.0, 4.4,103.0, None, None, 0.0,620.0, None,2023-05-14 02:00:00, None,20
None, None,87.0, None,4.2, 4.2,103.0, None, None, 0.0,621.0, None,2023-05-14 03:00:00, None,20
0.0, None,88.0, None,4.9, 5.0,103.0, None, None, 1.0,622.0, None,2023-05-14 04:00:00, None,20
1.0, None,88.0, None,4.8, 4.7,103.0, None, None, 0.0,623.0, None,2023-05-14 05:00:00, None,20
0.0, None,88.0, None,4.7, 4.8,103.0, None, None, 0.0,624.0, None,2023-05-14 06:00:00, None,20
0.0, None,88.0, None,6.4, 6.5,103.0, None, None, 0.0,625.0, None,2023-05-14 07:00:00, None,20
0.0, None,87.0, None,8.7, 11.2,101.0, None, None, None,626.0, None,2023-05-14 08:00:00, None,20
None, None,87.0, None,12.1, 15.7,99.0, None, None, 0.0,624.0, None,2023-05-14 09:00:00, None,20
0.0, None,87.0, None,16.6, 18.3,99.0, None, None, 0.0,622.0, None,2023-05-14 10:00:00, None,20
None, None,86.0, None,19.0, 20.5,99.0, None, None, None,619.0, None,2023-05-14 11:00:00, None,20
0.0, None,86.0, None,20.0, 21.2,98.0, None, None, 0.0,618.0, None,2023-05-14 12:00:00, None,20
0.0, None,86.0, None,20.7, 22.2,97.0, None, None, 0.0,616.0, None,2023-05-14 13:00:00, None,20
0.0, None,86.0, None,21.3, 22.6,97.0, None, None, 0.0,614.0, None,2023-05-14 14:00:00, None,20
0.0, None,86.0, None,21.4, 22.1,96.0, None, None, 0.0,611.0, None,2023-05-14 15:00:00, None,20
0.0, None,86.0, None,20.4, 20.6,95.0, None, None, 0.0,607.0, None,2023-05-14 16:00:00, None,20
0.0, None,86.0, None,19.4, 18.6,96.0, None, None, 0.0,603.0, None,2023-05-14 17:00:00, None,20
0.0, None,86.0, None,16.7, 16.0,96.0, None, None, 0.0,599.0, None,2023-05-14 18:00:00, None,20
0.0, None,86.0, None,12.7, 12.3,95.0, None, None, 0.0,596.0, None,2023-05-14 19:00:00, None,20
0.0, None,86.0, None,8.0, 7.5,96.0, None, None, 0.0,594.0, None,2023-05-14 20:00:00, None,20
0.0, None,86.0, None,6.3, 5.8,96.0, None, None, 0.0,591.0, None,2023-05-14 21:00:00, None,20
0.0, None,87.0, None,5.6, 5.5,97.0, None, None, 1.0,589.0, None,2023-05-14 22:00:00, None,20
0.0, None,87.0, None,5.6, 5.3,97.0, None, None, 0.0,588.0, None,2023-05-14 23:00:00, None,20
0.0, None,87.0, None,5.7, 5.7,97.0, None, None, 0.0,588.0, None,2023-05-15 00:00:00, None,20
0.0, None,87.0, None,5.5, 5.4,97.0, None, None, 0.0,588.0, None,2023-05-15 01:00:00, None,20
0.0, None,87.0, None,5.2, 4.7,97.0, None, None, 0.0,588.0, None,2023-05-15 02:00:00, None,20
1.0, None,88.0, None,5.4, 4.5,97.0, None, None, 1.0,589.0, None,2023-05-15 03:00:00, None,20
None, None,87.0, None,4.9, 4.5,97.0, None, None, None,591.0, None,2023-05-15 04:00:00, None,20
0.0, None,88.0, None,4.5, 4.9,97.0, None, None, 1.0,592.0, None,2023-05-15 05:00:00, None,20
None, None,87.0, None,5.7, 5.7,97.0, None, None, None,594.0, None,2023-05-15 06:00:00, None,20
None, None,87.0, None,6.7, 7.2,97.0, None, None, 0.0,595.0, None,2023-05-15 07:00:00, None,20
0.0, None,87.0, None,9.4, 12.1,95.0, None, None, 0.0,596.0, None,2023-05-15 08:00:00, None,20
1.0, None,88.0, None,12.0, 15.7,94.0, None, None, 1.0,594.0, None,2023-05-15 09:00:00, None,20
0.0, None,87.0, None,16.2, 19.0,93.0, None, None, None,591.0, None,2023-05-15 10:00:00, None,20
1.0, None,87.0, None,18.9, 21.1,93.0, None, None, 0.0,588.0, None,2023-05-15 11:00:00, None,20
0.0, None,86.0, None,19.7, 21.7,92.0, None, None, None,586.0, None,2023-05-15 12:00:00, None,20
0.0, None,86.0, None,21.2, 22.3,92.0, None, None, 0.0,584.0, None,2023-05-15 13:00:00, None,20
