ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.0, 0.0, 2.5, 0.0,2020-11-04, 0.0, 9.0,45
1.0, 0.0, 3.5, 1.0,2020-11-05, 0.0, 5.5,45
None, None, -5.5, None,2020-11-06, 0.0, None,45
1.0, 0.0, None, 1.0,2020-11-08, None, None,45
11.0, 0.0, None, 11.0,2020-11-09, 0.0, -3.0,45
1.0, 0.0, -11.5, 1.0,2020-11-10, 17.0, -2.0,45
