ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
0.0,0.0,1.0,0.0,2020-05-27,0.0,21.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,10.0,0.0,2020-05-28,0.0,23.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,13.0,0.0,2020-05-29,0.0,25.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6,4.6,1.0,0.0,2020-05-30,0.0,21.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-05-27 00:00:00,,,22,327.0, 62.0, 5.4,0.0, 5.2,7.3, 12.3,11.3, 277.0, 0.0, 1.2,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-05-27 01:00:00,,,22,170.0, 60.0, 11.6,0.0, 4.7,1.9, 12.2,9.1, 282.0, 0.0, 1.2,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-05-27 02:00:00,,,22,17.0, 60.0, 7.3,0.0, 3.8,2.2, 11.3,8.1, 327.0, 0.0, 1.2,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-05-27 03:00:00,,,22,359.0, 72.0, 1.9,0.0, 4.3,4.5, 9.1,7.7, 170.0, 0.0, 1.2,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-05-27 04:00:00,,,22,141.0, 76.0, 2.2,0.0, 4.1,2.6, 8.1,8.6, 17.0, 0.0, 1.2,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-05-27 05:00:00,,,22,120.0, 79.0, 4.5,0.0, 4.3,2.9, 7.7,12.6, 359.0, 0.0, 1.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,
