WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
270.3, None, None,94.8,2022-10-08 00:00:00, None,41
164.2, None, None,96.3,2022-10-08 01:00:00, None,41
37.4, None, None,97.2,2022-10-08 02:00:00, None,41
189.7, None, None,97.9,2022-10-08 03:00:00, None,41
240.3, None, None,98.2,2022-10-08 04:00:00, None,41
289.2, None, None,98.4,2022-10-08 05:00:00, None,41
190.8, None, None,98.5,2022-10-08 06:00:00, None,41
200.6, None, None,98.6,2022-10-08 07:00:00, None,41
163.3, None, None,98.6,2022-10-08 08:00:00, None,41
135.8, None, None,98.4,2022-10-08 09:00:00, None,41
126.9, None, None,98.4,2022-10-08 10:00:00, None,41
148.6, None, None,95.0,2022-10-08 11:00:00, None,41
168.4, None, None,75.0,2022-10-08 12:00:00, None,41
196.7, None, None,60.6,2022-10-08 13:00:00, None,41
210.2, None, None,53.5,2022-10-08 14:00:00, None,41
150.3, None, None,51.1,2022-10-08 15:00:00, None,41
101.4, None, None,56.4,2022-10-08 16:00:00, None,41
87.7, None, None,60.9,2022-10-08 17:00:00, None,41
320.2, None, None,71.4,2022-10-08 18:00:00, None,41
329.7, None, None,80.6,2022-10-08 19:00:00, None,41
328.2, None, None,82.3,2022-10-08 20:00:00, None,41
305.5, None, None,87.9,2022-10-08 21:00:00, None,41
269.2, None, None,90.4,2022-10-08 22:00:00, None,41
149.8, None, None,92.9,2022-10-08 23:00:00, None,41
176.7, None, None,95.6,2022-10-09 00:00:00, None,41
198.5, None, None,96.9,2022-10-09 01:00:00, None,41
101.2, None, None,97.5,2022-10-09 02:00:00, None,41
23.7, None, None,97.8,2022-10-09 03:00:00, None,41
327.9, None, None,98.3,2022-10-09 04:00:00, None,41
166.9, None, None,98.5,2022-10-09 05:00:00, None,41
17.4, None, None,98.6,2022-10-09 06:00:00, None,41
175.3, None, None,98.7,2022-10-09 07:00:00, None,41
156.0, None, None,98.7,2022-10-09 08:00:00, None,41
29.1, None, None,98.7,2022-10-09 09:00:00, None,41
37.6, None, None,98.6,2022-10-09 10:00:00, None,41
157.2, None, None,93.3,2022-10-09 11:00:00, None,41
163.9, None, None,69.7,2022-10-09 12:00:00, None,41
183.0, None, None,56.6,2022-10-09 13:00:00, None,41
181.1, None, None,51.6,2022-10-09 14:00:00, None,41
190.6, None, None,48.5,2022-10-09 15:00:00, None,41
