RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,15.95,214.0, None, None, None, None, None, None, None, None, None, None, None, -4.618, None, None, None, None,17.41, None, None, None, None,2017-01-29 00:00:00, None,5
None, None, None, None,15.75,216.2, None, None, None, None, None, None, None, None, None, None, None, -4.562, None, None, None, None,13.04, None, None, None, None,2017-01-29 01:00:00, None,5
None, None, None, None,15.08,218.0, None, None, None, None, None, None, None, None, None, None, None, -4.647, None, None, None, None,11.55, None, None, None, None,2017-01-29 02:00:00, None,5
None, None, None, None,15.83,223.3, None, None, None, None, None, None, None, None, None, None, None, -4.695, None, None, None, None,15.16, None, None, None, None,2017-01-29 03:00:00, None,5
None, None, None, None,10.68,226.0, None, None, None, None, None, None, None, None, None, None, None, -4.724, None, None, None, None,20.13, None, None, None, None,2017-01-29 04:00:00, None,5
None, None, None, None,9.84,213.8, None, None, None, None, None, None, None, None, None, None, None, -4.924, None, None, None, None,23.38, None, None, None, None,2017-01-29 05:00:00, None,5
None, None, None, None,5.604,210.4, None, None, None, None, None, None, None, None, None, None, None, -4.905, None, None, None, None,30.06, None, None, None, None,2017-01-29 06:00:00, None,5
None, None, None, None,6.177,105.9, None, None, None, None, None, None, None, None, None, None, None, -5.077, None, None, None, None,18.98, None, None, None, None,2017-01-29 07:00:00, None,5
None, None, None, None,2.93,189.5, None, None, None, None, None, None, None, None, None, None, None, -5.097, None, None, None, None,50.14, None, None, None, None,2017-01-29 08:00:00, None,5
None, None, None, None,5.716,201.0, None, None, None, None, None, None, None, None, None, None, None, -5.02, None, None, None, None,38.26, None, None, None, None,2017-01-29 09:00:00, None,5
None, None, None, None,13.18,223.1, None, None, None, None, None, None, None, None, None, None, None, -5.173, None, None, None, None,18.49, None, None, None, None,2017-01-29 10:00:00, None,5
None, None, None, None,42.61,234.3, None, None, None, None, None, None, None, None, None, None, None, -5.623, None, None, None, None,9.15, None, None, None, None,2017-01-29 11:00:00, None,5
None, None, None, None,51.94,230.9, None, None, None, None, None, None, None, None, None, None, None, -5.787, None, None, None, None,6.458, None, None, None, None,2017-01-29 12:00:00, None,5
None, None, None, None,65.74,226.4, None, None, None, None, None, None, None, None, None, None, None, -6.346, None, None, None, None,5.94, None, None, None, None,2017-01-29 13:00:00, None,5
None, None, None, None,65.1,225.5, None, None, None, None, None, None, None, None, None, None, None, -6.715, None, None, None, None,7.55, None, None, None, None,2017-01-29 14:00:00, None,5
None, None, None, None,62.05,236.5, None, None, None, None, None, None, None, None, None, None, None, -7.94, None, None, None, None,8.45, None, None, None, None,2017-01-29 15:00:00, None,5
None, None, None, None,61.45,241.7, None, None, None, None, None, None, None, None, None, None, None, -8.26, None, None, None, None,6.171, None, None, None, None,2017-01-29 16:00:00, None,5
None, None, None, None,63.77,241.5, None, None, None, None, None, None, None, None, None, None, None, -8.83, None, None, None, None,6.882, None, None, None, None,2017-01-29 17:00:00, None,5
None, None, None, None,57.73,243.9, None, None, None, None, None, None, None, None, None, None, None, -9.46, None, None, None, None,6.113, None, None, None, None,2017-01-29 18:00:00, None,5
None, None, None, None,64.2,242.2, None, None, None, None, None, None, None, None, None, None, None, -9.54, None, None, None, None,6.154, None, None, None, None,2017-01-29 19:00:00, None,5
None, None, None, None,61.01,236.1, None, None, None, None, None, None, None, None, None, None, None, -9.73, None, None, None, None,6.751, None, None, None, None,2017-01-29 20:00:00, None,5
None, None, None, None,59.8,237.7, None, None, None, None, None, None, None, None, None, None, None, -9.99, None, None, None, None,6.418, None, None, None, None,2017-01-29 21:00:00, None,5
None, None, None, None,58.19,234.9, None, None, None, None, None, None, None, None, None, None, None, -9.95, None, None, None, None,6.705, None, None, None, None,2017-01-29 22:00:00, None,5
None, None, None, None,58.4,234.5, None, None, None, None, None, None, None, None, None, None, None, -9.99, None, None, None, None,6.629, None, None, None, None,2017-01-29 23:00:00, None,5
None, None, None, None,57.82,230.4, None, None, None, None, None, None, None, None, None, None, None, -10.05, None, None, None, None,7.14, None, None, None, None,2017-01-30 00:00:00, None,5
None, None, None, None,59.85,228.8, None, None, None, None, None, None, None, None, None, None, None, -10.15, None, None, None, None,6.609, None, None, None, None,2017-01-30 01:00:00, None,5
None, None, None, None,60.8,229.9, None, None, None, None, None, None, None, None, None, None, None, -10.15, None, None, None, None,6.824, None, None, None, None,2017-01-30 02:00:00, None,5
None, None, None, None,62.32,234.4, None, None, None, None, None, None, None, None, None, None, None, -9.99, None, None, None, None,6.125, None, None, None, None,2017-01-30 03:00:00, None,5
None, None, None, None,63.22,235.2, None, None, None, None, None, None, None, None, None, None, None, -9.99, None, None, None, None,5.852, None, None, None, None,2017-01-30 04:00:00, None,5
None, None, None, None,58.0,237.1, None, None, None, None, None, None, None, None, None, None, None, -9.98, None, None, None, None,6.396, None, None, None, None,2017-01-30 05:00:00, None,5
None, None, None, None,59.58,237.7, None, None, None, None, None, None, None, None, None, None, None, -9.88, None, None, None, None,6.587, None, None, None, None,2017-01-30 06:00:00, None,5
None, None, None, None,58.93,240.3, None, None, None, None, None, None, None, None, None, None, None, -9.97, None, None, None, None,5.643, None, None, None, None,2017-01-30 07:00:00, None,5
None, None, None, None,54.84,241.2, None, None, None, None, None, None, None, None, None, None, None, -9.97, None, None, None, None,5.504, None, None, None, None,2017-01-30 08:00:00, None,5
None, None, None, None,47.86,245.3, None, None, None, None, None, None, None, None, None, None, None, -10.11, None, None, None, None,5.285, None, None, None, None,2017-01-30 09:00:00, None,5
None, None, None, None,43.14,243.4, None, None, None, None, None, None, None, None, None, None, None, -10.25, None, None, None, None,6.376, None, None, None, None,2017-01-30 10:00:00, None,5
None, None, None, None,36.72,246.9, None, None, None, None, None, None, None, None, None, None, None, -10.22, None, None, None, None,5.956, None, None, None, None,2017-01-30 11:00:00, None,5
None, None, None, None,25.8,242.3, None, None, None, None, None, None, None, None, None, None, None, -10.02, None, None, None, None,11.11, None, None, None, None,2017-01-30 12:00:00, None,5
None, None, None, None,21.46,243.2, None, None, None, None, None, None, None, None, None, None, None, -10.09, None, None, None, None,12.34, None, None, None, None,2017-01-30 13:00:00, None,5
None, None, None, None,23.4,250.1, None, None, None, None, None, None, None, None, None, None, None, -10.07, None, None, None, None,13.51, None, None, None, None,2017-01-30 14:00:00, None,5
None, None, None, None,19.74,247.9, None, None, None, None, None, None, None, None, None, None, None, -10.26, None, None, None, None,18.79, None, None, None, None,2017-01-30 15:00:00, None,5
None, None, None, None,17.72,268.5, None, None, None, None, None, None, None, None, None, None, None, -11.28, None, None, None, None,14.77, None, None, None, None,2017-01-30 16:00:00, None,5
None, None, None, None,15.04,274.1, None, None, None, None, None, None, None, None, None, None, None, -11.39, None, None, None, None,14.37, None, None, None, None,2017-01-30 17:00:00, None,5
None, None, None, None,7.55,273.0, None, None, None, None, None, None, None, None, None, None, None, -11.57, None, None, None, None,29.2, None, None, None, None,2017-01-30 18:00:00, None,5
None, None, None, None,6.848,266.8, None, None, None, None, None, None, None, None, None, None, None, -11.56, None, None, None, None,25.44, None, None, None, None,2017-01-30 19:00:00, None,5
None, None, None, None,1.147,353.6, None, None, None, None, None, None, None, None, None, None, None, -11.39, None, None, None, None,68.69, None, None, None, None,2017-01-30 20:00:00, None,5
None, None, None, None,3.609,337.4, None, None, None, None, None, None, None, None, None, None, None, -12.07, None, None, None, None,53.61, None, None, None, None,2017-01-30 21:00:00, None,5
None, None, None, None,13.41,315.5, None, None, None, None, None, None, None, None, None, None, None, -11.79, None, None, None, None,14.54, None, None, None, None,2017-01-30 22:00:00, None,5
None, None, None, None,12.52,299.0, None, None, None, None, None, None, None, None, None, None, None, -11.8, None, None, None, None,18.69, None, None, None, None,2017-01-30 23:00:00, None,5
None, None, None, None,16.74,311.0, None, None, None, None, None, None, None, None, None, None, None, -11.91, None, None, None, None,17.68, None, None, None, None,2017-01-31 00:00:00, None,5
None, None, None, None,16.67,310.1, None, None, None, None, None, None, None, None, None, None, None, -12.41, None, None, None, None,14.63, None, None, None, None,2017-01-31 01:00:00, None,5
None, None, None, None,16.53,313.8, None, None, None, None, None, None, None, None, None, None, None, -12.21, None, None, None, None,13.66, None, None, None, None,2017-01-31 02:00:00, None,5
None, None, None, None,13.15,310.9, None, None, None, None, None, None, None, None, None, None, None, -12.05, None, None, None, None,13.79, None, None, None, None,2017-01-31 03:00:00, None,5
None, None, None, None,4.976,293.5, None, None, None, None, None, None, None, None, None, None, None, -11.84, None, None, None, None,25.68, None, None, None, None,2017-01-31 04:00:00, None,5
None, None, None, None,4.487,319.3, None, None, None, None, None, None, None, None, None, None, None, -12.23, None, None, None, None,17.55, None, None, None, None,2017-01-31 05:00:00, None,5
None, None, None, None,3.161,297.0, None, None, None, None, None, None, None, None, None, None, None, -12.48, None, None, None, None,30.78, None, None, None, None,2017-01-31 06:00:00, None,5
None, None, None, None,2.434,272.1, None, None, None, None, None, None, None, None, None, None, None, -12.7, None, None, None, None,38.09, None, None, None, None,2017-01-31 07:00:00, None,5
None, None, None, None,3.76,272.7, None, None, None, None, None, None, None, None, None, None, None, -12.24, None, None, None, None,33.65, None, None, None, None,2017-01-31 08:00:00, None,5
None, None, None, None,10.11,255.0, None, None, None, None, None, None, None, None, None, None, None, -11.88, None, None, None, None,7.2, None, None, None, None,2017-01-31 09:00:00, None,5
