CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-2.196, 41.6, None, None, None,13.15,38.57, None,231.2, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-01-29 00:00:00, None, None, None, None,5
None,-2.435, 42.2, None, None, None,11.23,39.83, None,229.5, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-01-29 01:00:00, None, None, None, None,5
None,-2.435, 42.34, None, None, None,12.68,40.23, None,237.9, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-01-29 02:00:00, None, None, None, None,5
None,-1.956, 41.87, None, None, None,14.5,40.07, None,219.7, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-01-29 03:00:00, None, None, None, None,5
None,-2.579, 44.95, None, None, None,13.69,48.01, None,215.9, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-01-29 04:00:00, None, None, None, None,5
None,-2.914, 47.43, None, None, None,19.72,36.72, None,226.5, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2017-01-29 05:00:00, None, None, None, None,5
None,-3.01, 45.08, None, None, None,17.84,41.51, None,212.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-01-29 06:00:00, None, None, None, None,5
None,-2.723, 48.57, None, None, None,14.93,47.41, None,217.5, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2017-01-29 07:00:00, None, None, None, None,5
None,-4.975, 77.7, None, None, None,16.35,49.94, None,208.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-01-29 08:00:00, None, None, None, None,5
None,-4.352, 75.8, None, None, None,14.7,52.14, None,196.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-01-29 09:00:00, None, None, None, None,5
None,-3.873, 49.17, None, None, None,24.72,20.07, None,201.1, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2017-01-29 10:00:00, None, None, None, None,5
None,-6.077, 81.1, None, None, None,27.28,16.54, None,216.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2017-01-29 11:00:00, None, None, None, None,5
None,-6.748, 96.3, None, None, None,25.35,14.51, None,205.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-01-29 12:00:00, None, None, None, None,5
None,-6.173, 97.1, None, None, None,22.68,18.49, None,222.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-01-29 13:00:00, None, None, None, None,5
None,-5.263, 94.9, None, None, None,12.99,37.95, None,234.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-01-29 14:00:00, None, None, None, None,5
None,-5.263, 91.4, None, None, None,11.06,52.67, None,242.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2017-01-29 15:00:00, None, None, None, None,5
None,-5.694, 88.0, None, None, None,9.88,49.48, None,253.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-01-29 16:00:00, None, None, None, None,5
None,-6.03, 92.4, None, None, None,10.02,42.61, None,256.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-01-29 17:00:00, None, None, None, None,5
None,-6.461, 94.3, None, None, None,12.31,34.48, None,260.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-01-29 18:00:00, None, None, None, None,5
None,-6.509, 92.9, None, None, None,12.31,34.78, None,264.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-01-29 19:00:00, None, None, None, None,5
None,-6.94, 97.7, None, None, None,11.57,33.72, None,268.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2017-01-29 20:00:00, None, None, None, None,5
