RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
49.16, None, None, None,6.689,121.5, None, None, -14.0, None, None, None, None, None, None, None, None,-6.415, None, None, None, None,35.99, None, None, None, None,2017-01-29 00:00:00, None,5
47.91, None, None, None,7.87,126.4, None, None, -15.0, None, None, None, None, None, None, None, None,-7.21, None, None, None, None,30.6, None, None, None, None,2017-01-29 01:00:00, None,5
48.62, None, None, None,9.75,121.6, None, None, -15.0, None, None, None, None, None, None, None, None,-6.954, None, None, None, None,23.34, None, None, None, None,2017-01-29 02:00:00, None,5
48.71, None, None, None,9.9,118.1, None, None, -15.0, None, None, None, None, None, None, None, None,-6.551, None, None, None, None,26.01, None, None, None, None,2017-01-29 03:00:00, None,5
48.28, None, None, None,9.07,132.2, None, None, -15.0, None, None, None, None, None, None, None, None,-6.629, None, None, None, None,28.48, None, None, None, None,2017-01-29 04:00:00, None,5
48.57, None, None, None,9.97,114.2, None, None, -14.0, None, None, None, None, None, None, None, None,-5.799, None, None, None, None,28.92, None, None, None, None,2017-01-29 05:00:00, None,5
47.72, None, None, None,9.46,110.8, None, None, -14.0, None, None, None, None, None, None, None, None,-5.76, None, None, None, None,31.13, None, None, None, None,2017-01-29 06:00:00, None,5
47.17, None, None, None,9.52,143.7, None, None, -16.0, None, None, None, None, None, None, None, None,-7.18, None, None, None, None,28.04, None, None, None, None,2017-01-29 07:00:00, None,5
48.51, None, None, None,7.89,134.8, None, None, -15.0, None, None, None, None, None, None, None, None,-7.1, None, None, None, None,34.9, None, None, None, None,2017-01-29 08:00:00, None,5
48.78, None, None, None,5.538,138.3, None, None, -15.0, None, None, None, None, None, None, None, None,-7.11, None, None, None, None,37.34, None, None, None, None,2017-01-29 09:00:00, None,5
49.11, None, None, None,6.912,130.1, None, None, -15.0, None, None, None, None, None, None, None, None,-6.797, None, None, None, None,33.1, None, None, None, None,2017-01-29 10:00:00, None,5
49.27, None, None, None,7.05,129.1, None, None, -14.0, None, None, None, None, None, None, None, None,-6.314, None, None, None, None,34.46, None, None, None, None,2017-01-29 11:00:00, None,5
48.25, None, None, None,7.8,142.2, None, None, -14.0, None, None, None, None, None, None, None, None,-5.925, None, None, None, None,31.73, None, None, None, None,2017-01-29 12:00:00, None,5
47.68, None, None, None,5.416,142.8, None, None, -14.0, None, None, None, None, None, None, None, None,-5.886, None, None, None, None,36.1, None, None, None, None,2017-01-29 13:00:00, None,5
47.38, None, None, None,6.806,135.5, None, None, -15.0, None, None, None, None, None, None, None, None,-6.275, None, None, None, None,35.82, None, None, None, None,2017-01-29 14:00:00, None,5
48.34, None, None, None,5.341,159.4, None, None, -14.0, None, None, None, None, None, None, None, None,-5.554, None, None, None, None,44.32, None, None, None, None,2017-01-29 15:00:00, None,5
47.13, None, None, None,3.522,202.4, None, None, -14.0, None, None, None, None, None, None, None, None,-5.903, None, None, None, None,43.67, None, None, None, None,2017-01-29 16:00:00, None,5
47.19, None, None, None,5.837,232.1, None, None, -15.0, None, None, None, None, None, None, None, None,-6.284, None, None, None, None,26.78, None, None, None, None,2017-01-29 17:00:00, None,5
48.3, None, None, None,7.2,250.4, None, None, -15.0, None, None, None, None, None, None, None, None,-6.392, None, None, None, None,20.96, None, None, None, None,2017-01-29 18:00:00, None,5
49.98, None, None, None,7.47,258.5, None, None, -14.0, None, None, None, None, None, None, None, None,-5.954, None, None, None, None,21.92, None, None, None, None,2017-01-29 19:00:00, None,5
50.91, None, None, None,5.267,248.8, None, None, -13.0, None, None, None, None, None, None, None, None,-5.518, None, None, None, None,31.28, None, None, None, None,2017-01-29 20:00:00, None,5
51.39, None, None, None,6.829,251.8, None, None, -13.0, None, None, None, None, None, None, None, None,-5.042, None, None, None, None,26.35, None, None, None, None,2017-01-29 21:00:00, None,5
