pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
297.0, 100.0, None, None,2017-10-22 00:00:00, -5.5, None, None,43
297.0, 100.0, None, None,2017-10-22 01:00:00, -5.7, None, None,43
298.0, 101.0, None, None,2017-10-22 02:00:00, -5.7, None, None,43
299.0, 102.0, None, None,2017-10-22 03:00:00, -5.5, None, None,43
300.0, 103.0, None, None,2017-10-22 04:00:00, -5.3, None, None,43
301.0, 105.0, None, None,2017-10-22 05:00:00, -5.2, None, None,43
303.0, 107.0, None, None,2017-10-22 06:00:00, -5.3, None, None,43
305.0, 109.0, None, None,2017-10-22 07:00:00, -5.4, None, None,43
307.0, 111.0, None, None,2017-10-22 08:00:00, -5.4, None, None,43
308.0, 112.0, None, None,2017-10-22 09:00:00, -5.4, None, None,43
309.0, 112.0, None, None,2017-10-22 10:00:00, -5.4, None, None,43
310.0, 113.0, None, None,2017-10-22 11:00:00, -5.3, None, None,43
311.0, 113.0, None, None,2017-10-22 12:00:00, -4.6, None, None,43
311.0, 114.0, None, None,2017-10-22 13:00:00, -4.7, None, None,43
312.0, 115.0, None, None,2017-10-22 14:00:00, -4.6, None, None,43
313.0, 116.0, None, None,2017-10-22 15:00:00, -2.8, None, None,43
315.0, 119.0, None, None,2017-10-22 16:00:00, -2.6, None, None,43
315.0, 120.0, None, None,2017-10-22 17:00:00, -2.4, None, None,43
316.0, 122.0, None, None,2017-10-22 18:00:00, -2.1, None, None,43
316.0, 122.0, None, None,2017-10-22 19:00:00, -2.6, None, None,43
316.0, 122.0, None, None,2017-10-22 20:00:00, -2.4, None, None,43
317.0, 123.0, None, None,2017-10-22 21:00:00, -3.0, None, None,43
318.0, 125.0, None, None,2017-10-22 22:00:00, -3.4, None, None,43
319.0, 126.0, None, None,2017-10-22 23:00:00, -3.3, None, None,43
319.0, 127.0, None, None,2017-10-23 00:00:00, -3.7, None, None,43
321.0, 128.0, None, None,2017-10-23 01:00:00, -3.9, None, None,43
322.0, 128.0, None, None,2017-10-23 02:00:00, -3.8, None, None,43
323.0, 130.0, None, None,2017-10-23 03:00:00, -3.1, None, None,43
323.0, 131.0, None, None,2017-10-23 04:00:00, -2.8, None, None,43
323.0, 131.0, None, None,2017-10-23 05:00:00, -2.8, None, None,43
324.0, 132.0, None, None,2017-10-23 06:00:00, -2.9, None, None,43
324.0, 133.0, None, None,2017-10-23 07:00:00, -3.2, None, None,43
324.0, 133.0, None, None,2017-10-23 08:00:00, -3.3, None, None,43
326.0, 135.0, None, None,2017-10-23 09:00:00, -3.6, None, None,43
326.0, 135.0, None, None,2017-10-23 10:00:00, -3.5, None, None,43
326.0, 135.0, None, None,2017-10-23 11:00:00, -3.6, None, None,43
326.0, 135.0, None, None,2017-10-23 12:00:00, -3.6, None, None,43
326.0, 135.0, None, None,2017-10-23 13:00:00, -3.6, None, None,43
326.0, 135.0, None, None,2017-10-23 14:00:00, -4.0, None, None,43
