CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 20.81, 14.21, None, None, None, None, 18.98, 18.42, 105.0, -7.0, None, 20.8, 20.8, -0.6, -7.0, None, None, 25.4, None, None, 14.0, None,2022-09-03 00:00:00, None, None, None, None,36
None, 20.6, 14.21, None, None, None, None, 26.2, 14.09, 95.7, -8.0, None, 20.6, 20.5, -0.4, -8.0, None, None, 25.4, None, None, 14.0, None,2022-09-03 01:00:00, None, None, None, None,36
None, 19.6, 14.57, None, None, None, None, 37.39, 11.55, 74.5, -8.0, None, 19.6, 19.6, -0.2, -8.0, None, None, 25.4, None, None, 15.0, None,2022-09-03 02:00:00, None, None, None, None,36
None, 19.31, 14.66, None, None, None, None, 40.38, 10.28, 60.27, -8.0, None, 19.3, 19.1, -0.1, -8.0, None, None, 25.4, None, None, 15.0, None,2022-09-03 03:00:00, None, None, None, None,36
None, 19.01, 14.75, None, None, None, None, 34.83, 9.06, 86.4, -8.0, None, 19.0, 19.0, 0.1, -8.0, None, None, 25.4, None, None, 15.0, None,2022-09-03 04:00:00, None, None, None, None,36
None, 18.95, 14.76, None, None, None, None, 37.58, 6.341, 75.5, -8.0, None, 19.0, 18.9, 0.0, -8.0, None, None, 25.4, None, None, 15.0, None,2022-09-03 05:00:00, None, None, None, None,36
None, 19.0, 14.75, None, None, None, None, 41.33, 9.56, 64.11, -8.0, None, 19.0, 18.9, 0.0, -8.0, None, None, 25.4, None, None, 15.0, None,2022-09-03 06:00:00, None, None, None, None,36
None, 19.01, 14.75, None, None, None, None, 38.87, 12.64, 92.9, -8.0, None, 19.0, 18.8, 0.1, -8.0, None, None, 19.0, None, None, 15.0, None,2022-09-03 07:00:00, None, None, None, None,36
None, 19.26, 14.67, None, None, None, None, 38.8, 8.91, 88.3, -8.0, None, 19.3, 18.8, -0.7, -8.0, None, None, 19.3, None, None, 15.0, None,2022-09-03 08:00:00, None, None, None, None,36
None, 19.66, 14.55, None, None, None, None, 40.65, 9.09, 65.29, -8.0, None, 19.7, 18.8, 0.0, -8.0, None, None, 19.9, None, None, 15.0, None,2022-09-03 09:00:00, None, None, None, None,36
None, 20.83, 14.2, None, None, None, None, 44.4, 8.94, 95.0, -7.0, None, 20.8, 18.8, 0.6, -7.0, None, None, 20.8, None, None, 14.0, None,2022-09-03 10:00:00, None, None, None, None,36
None, 21.74, 13.93, None, None, None, None, 38.3, 9.16, 114.1, -7.0, None, 21.7, 18.8, 0.7, -7.0, None, None, 21.7, None, None, 14.0, None,2022-09-03 11:00:00, None, None, None, None,36
None, 22.96, 13.56, None, None, None, None, 34.41, 9.6, 100.1, -6.0, None, 23.0, 18.8, 0.9, -6.0, None, None, 23.1, None, None, 14.0, None,2022-09-03 12:00:00, None, None, None, None,36
None, 23.66, 13.35, None, None, None, None, 29.05, 12.38, 116.5, -6.0, None, 23.7, 18.8, 1.2, -6.0, None, None, 23.7, None, None, 13.0, None,2022-09-03 13:00:00, None, None, None, None,36
None, 25.45, 12.82, None, None, None, None, 34.31, 6.488, 151.5, -5.0, None, 25.5, 18.8, 0.5, -5.0, None, None, 25.5, None, None, 13.0, None,2022-09-03 14:00:00, None, None, None, None,36
None, 25.17, 12.9, None, None, None, None, 28.46, 7.69, 143.2, -5.0, None, 25.2, 18.8, 1.1, -5.0, None, None, 26.0, None, None, 13.0, None,2022-09-03 15:00:00, None, None, None, None,36
None, 25.37, 12.84, None, None, None, None, 27.67, 8.47, 130.5, -5.0, None, 25.4, 18.8, 0.6, -5.0, None, None, 26.0, None, None, 13.0, None,2022-09-03 16:00:00, None, None, None, None,36
