pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 8.82, 78.53, 25.2, 79.0, 5.0, 8.8, 8.8, 5.0, -0.1, None,2022-09-03 00:00:00, None, None,36
None, 8.64, 79.16, 25.2, 79.0, 5.0, 8.6, 8.3, 5.0, -0.1, None,2022-09-03 01:00:00, None, None,36
None, 7.169, 84.5, 25.2, 85.0, 5.0, 7.2, 7.2, 5.0, -0.1, None,2022-09-03 02:00:00, None, None,36
None, 6.979, 84.8, 25.2, 85.0, 5.0, 7.0, 6.9, 5.0, 0.0, None,2022-09-03 03:00:00, None, None,36
None, 6.599, 86.3, 25.2, 86.0, 4.0, 6.6, 6.5, 4.0, -0.2, None,2022-09-03 04:00:00, None, None,36
None, 5.775, 88.7, 25.2, 89.0, 4.0, 5.8, 5.8, 4.0, -0.1, None,2022-09-03 05:00:00, None, None,36
None, 5.759, 89.6, 25.2, 90.0, 4.0, 5.8, 5.4, 4.0, -0.3, None,2022-09-03 06:00:00, None, None,36
None, 6.187, 87.6, 6.2, 88.0, 4.0, 6.2, 5.6, 4.0, 0.0, None,2022-09-03 07:00:00, None, None,36
None, 8.86, 83.5, 8.9, 84.0, 6.0, 8.9, 5.6, 6.0, 0.8, None,2022-09-03 08:00:00, None, None,36
None, 10.7, 85.2, 10.7, 85.0, 8.0, 10.7, 5.6, 8.0, 0.6, None,2022-09-03 09:00:00, None, None,36
None, 16.4, 70.45, 16.4, 70.0, 11.0, 16.4, 5.6, 11.0, 0.9, None,2022-09-03 10:00:00, None, None,36
None, 22.85, 30.14, 23.0, 30.0, 3.0, 22.9, 5.6, 3.0, 1.3, None,2022-09-03 11:00:00, None, None,36
None, 24.32, 26.27, 24.3, 26.0, 3.0, 24.3, 5.6, 3.0, 0.7, None,2022-09-03 12:00:00, None, None,36
None, 25.23, 26.1, 25.3, 26.0, 5.0, 25.2, 5.6, 5.0, 0.1, None,2022-09-03 13:00:00, None, None,36
None, 26.32, 22.94, 26.6, 23.0, 4.0, 26.3, 5.6, 4.0, -0.1, None,2022-09-03 14:00:00, None, None,36
None, 26.78, 23.93, 27.1, 24.0, 5.0, 26.8, 5.6, 5.0, 0.0, None,2022-09-03 15:00:00, None, None,36
None, 26.46, 24.94, 27.1, 25.0, 5.0, 26.5, 5.6, 5.0, -0.3, None,2022-09-03 16:00:00, None, None,36
None, 25.42, 26.87, 27.1, 27.0, 5.0, 25.4, 5.6, 5.0, -0.6, None,2022-09-03 17:00:00, None, None,36
None, 23.07, 37.96, 27.1, 38.0, 7.0, 23.1, 5.6, 7.0, -1.1, None,2022-09-03 18:00:00, None, None,36
