air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
18.7,18.6,2022-09-03 00:00:00,23.8,36
17.5,17.3,2022-09-03 01:00:00,23.8,36
17.7,17.1,2022-09-03 02:00:00,23.8,36
17.7,17.1,2022-09-03 03:00:00,23.8,36
17.1,17.1,2022-09-03 04:00:00,23.8,36
16.3,16.3,2022-09-03 05:00:00,23.8,36
16.2,16.0,2022-09-03 06:00:00,23.8,36
16.6,16.1,2022-09-03 07:00:00,16.7,36
17.2,16.1,2022-09-03 08:00:00,17.2,36
17.2,16.1,2022-09-03 09:00:00,17.7,36
17.8,16.1,2022-09-03 10:00:00,18.0,36
16.8,16.0,2022-09-03 11:00:00,18.2,36
19.6,16.0,2022-09-03 12:00:00,19.6,36
18.7,16.0,2022-09-03 13:00:00,19.6,36
19.3,16.0,2022-09-03 14:00:00,19.6,36
19.4,16.0,2022-09-03 15:00:00,19.8,36
19.6,16.0,2022-09-03 16:00:00,20.3,36
20.3,16.0,2022-09-03 17:00:00,20.5,36
20.1,16.0,2022-09-03 18:00:00,20.5,36
19.7,19.4,2022-09-03 19:00:00,20.2,36
19.6,19.0,2022-09-03 20:00:00,20.2,36
19.7,19.0,2022-09-03 21:00:00,20.2,36
19.9,19.0,2022-09-03 22:00:00,20.2,36
18.7,18.7,2022-09-04 00:00:00,20.2,36
18.8,18.6,2022-09-04 01:00:00,20.2,36
18.8,18.6,2022-09-04 02:00:00,20.2,36
18.2,18.2,2022-09-04 03:00:00,20.2,36
18.9,18.2,2022-09-04 04:00:00,20.2,36
18.9,18.2,2022-09-04 05:00:00,20.2,36
18.1,17.8,2022-09-04 06:00:00,20.2,36
18.8,18.1,2022-09-04 07:00:00,18.8,36
18.7,18.1,2022-09-04 08:00:00,18.8,36
18.4,18.1,2022-09-04 09:00:00,18.8,36
19.1,18.1,2022-09-04 10:00:00,19.1,36
19.6,18.1,2022-09-04 11:00:00,19.7,36
19.8,18.1,2022-09-04 12:00:00,20.1,36
17.9,17.3,2022-09-04 13:00:00,20.1,36
17.3,17.2,2022-09-04 14:00:00,20.1,36
17.6,17.2,2022-09-04 15:00:00,20.1,36
18.5,17.2,2022-09-04 16:00:00,20.1,36
21.0,17.2,2022-09-04 17:00:00,21.0,36
19.3,17.2,2022-09-04 18:00:00,21.4,36
18.6,18.6,2022-09-04 19:00:00,19.8,36
17.8,17.8,2022-09-04 20:00:00,19.8,36
17.5,17.5,2022-09-04 21:00:00,19.8,36
