pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,13.0,12.1, 1005.5, 0.0, None,15.6,63.0,2022-09-03 00:00:00, None,6.0, 912.0,36
None,12.7,12.1, 1005.5, 0.0, None,15.6,65.0,2022-09-03 01:00:00, None,6.0, 912.0,36
None,13.1,12.1, 1005.4, 0.0, None,15.6,62.0,2022-09-03 02:00:00, None,6.0, 912.0,36
None,13.6,12.1, 1005.3, 0.0, None,15.6,62.0,2022-09-03 03:00:00, None,7.0, 912.0,36
None,12.7,12.1, 1005.3, 0.0, None,15.6,68.0,2022-09-03 04:00:00, None,7.0, 912.0,36
None,11.6,11.7, 1005.5, 0.0, None,15.6,76.0,2022-09-03 05:00:00, None,8.0, 912.0,36
None,11.2,11.1, 1005.7, 0.1, None,15.6,79.0,2022-09-03 06:00:00, None,7.0, 912.0,36
None,11.2,11.0, 1005.7, -0.1, None,11.6,77.0,2022-09-03 07:00:00, None,7.0, 912.0,36
None,10.9,10.8, 1005.8, 0.2, None,11.6,80.0,2022-09-03 08:00:00, None,7.0, 912.0,36
None,10.2,10.0, 1007.0, 0.4, None,11.6,90.0,2022-09-03 09:00:00, None,8.0, 913.0,36
None,10.0,10.0, 1007.1, 0.4, None,11.6,90.0,2022-09-03 10:00:00, None,8.0, 913.0,36
None,10.6,10.0, 1007.0, 0.1, None,11.6,88.0,2022-09-03 11:00:00, None,10.0, 913.0,36
None,10.2,10.0, 1008.1, 0.6, None,11.6,93.0,2022-09-03 12:00:00, None,10.0, 914.0,36
None,10.3,9.9, 1008.2, 0.8, None,11.6,93.0,2022-09-03 13:00:00, None,9.0, 914.0,36
None,11.1,9.9, 1008.0, 0.0, None,11.6,88.0,2022-09-03 14:00:00, None,9.0, 914.0,36
None,11.3,9.9, 1008.0, 0.1, None,11.7,85.0,2022-09-03 15:00:00, None,9.0, 914.0,36
None,10.8,9.9, 1008.1, 0.9, None,11.7,92.0,2022-09-03 16:00:00, None,10.0, 914.0,36
None,10.9,9.9, 1008.2, 0.1, None,11.7,90.0,2022-09-03 17:00:00, None,10.0, 914.0,36
None,11.2,9.9, 1007.1, 0.0, None,11.7,89.0,2022-09-03 18:00:00, None,9.0, 913.0,36
None,10.8,10.7, 1007.1, 0.0, None,11.4,92.0,2022-09-03 19:00:00, None,10.0, 913.0,36
None,9.9,9.9, 1007.3, 0.6, None,11.4,94.0,2022-09-03 20:00:00, None,9.0, 913.0,36
None,9.3,9.3, 1007.4, 2.1, None,11.4,97.0,2022-09-03 21:00:00, None,9.0, 913.0,36
None,9.0,9.0, 1006.3, 3.0, None,11.4,98.0,2022-09-03 22:00:00, None,10.0, 912.0,36
None,8.4,8.3, 1006.3, 2.3, None,11.4,99.0,2022-09-03 23:00:00, None,9.0, 912.0,36
None,8.3,8.2, 1006.4, 1.7, None,11.4,99.0,2022-09-04 00:00:00, None,8.0, 912.0,36
None,8.0,7.9, 1005.3, 1.1, None,11.4,99.0,2022-09-04 01:00:00, None,8.0, 911.0,36
None,7.7,7.6, 1006.3, 0.2, None,11.4,100.0,2022-09-04 02:00:00, None,8.0, 912.0,36
None,7.5,7.4, 1006.3, 0.3, None,11.4,98.0,2022-09-04 03:00:00, None,8.0, 912.0,36
None,7.5,7.4, 1007.5, 0.4, None,11.4,97.0,2022-09-04 04:00:00, None,7.0, 913.0,36
None,7.4,7.3, 1007.5, 0.0, None,11.4,97.0,2022-09-04 05:00:00, None,7.0, 913.0,36
None,7.5,7.3, 1007.5, 0.1, None,11.4,97.0,2022-09-04 06:00:00, None,7.0, 913.0,36
15.0,7.1,7.2, 1008.6, 0.1, None,7.6,96.0,2022-09-04 07:00:00, None,7.0, 914.0,36
14.8,7.0,6.6, 1008.7, 0.0, None,7.6,96.0,2022-09-04 08:00:00, None,7.0, 914.0,36
None,8.5,6.6, 1008.6, -0.1, None,8.5,91.0,2022-09-04 09:00:00, None,7.0, 914.0,36
None,8.5,6.6, 1009.8, 0.0, None,9.2,89.0,2022-09-04 10:00:00, None,6.0, 915.0,36
None,9.5,6.6, 1009.7, 0.0, None,9.8,83.0,2022-09-04 11:00:00, None,7.0, 915.0,36
None,10.2,6.6, 1008.6, 0.0, None,10.4,78.0,2022-09-04 12:00:00, None,6.0, 914.0,36
None,10.7,6.6, 1008.6, -0.1, None,10.7,74.0,2022-09-04 13:00:00, None,6.0, 914.0,36
None,12.1,6.6, 1008.5, 0.0, None,12.3,73.0,2022-09-04 14:00:00, None,7.0, 914.0,36
