wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
9.0,14.6,242.0, 43.0,2021-06-18 00:00:00,25
10.4,14.1,231.0, 44.0,2021-06-18 01:00:00,25
10.1,13.1,230.0, 52.0,2021-06-18 02:00:00,25
5.4,11.8,284.0, 62.0,2021-06-18 03:00:00,25
8.3,12.1,264.0, 63.0,2021-06-18 04:00:00,25
11.9,12.4,297.0, 64.0,2021-06-18 05:00:00,25
17.6,12.8,298.0, 63.0,2021-06-18 06:00:00,25
18.0,13.4,312.0, 62.0,2021-06-18 07:00:00,25
12.6,15.1,327.0, 56.0,2021-06-18 08:00:00,25
8.6,16.2,318.0, 53.0,2021-06-18 09:00:00,25
9.0,17.4,266.0, 47.0,2021-06-18 10:00:00,25
6.5,17.4,245.0, 41.0,2021-06-18 11:00:00,25
5.4,19.2,355.0, 42.0,2021-06-18 12:00:00,25
9.4,18.8,317.0, 39.0,2021-06-18 13:00:00,25
5.0,18.7,13.0, 37.0,2021-06-18 14:00:00,25
10.1,19.0,341.0, 40.0,2021-06-18 15:00:00,25
14.0,20.1,332.0, 37.0,2021-06-18 16:00:00,25
11.2,19.3,356.0, 39.0,2021-06-18 17:00:00,25
6.5,18.6,336.0, 41.0,2021-06-18 18:00:00,25
9.0,17.5,351.0, 45.0,2021-06-18 19:00:00,25
4.7,16.2,10.0, 49.0,2021-06-18 20:00:00,25
11.9,14.2,315.0, 58.0,2021-06-18 21:00:00,25
10.4,13.6,315.0, 60.0,2021-06-18 22:00:00,25
9.7,13.5,314.0, 59.0,2021-06-18 23:00:00,25
9.0,12.8,313.0, 62.0,2021-06-19 00:00:00,25
5.4,12.4,290.0, 64.0,2021-06-19 01:00:00,25
6.1,12.4,303.0, 64.0,2021-06-19 02:00:00,25
10.8,11.7,328.0, 69.0,2021-06-19 03:00:00,25
16.9,10.3,337.0, 72.0,2021-06-19 04:00:00,25
11.2,9.3,302.0, 89.0,2021-06-19 05:00:00,25
12.6,9.1,322.0, 94.0,2021-06-19 06:00:00,25
10.4,9.5,303.0, 93.0,2021-06-19 07:00:00,25
11.5,10.1,324.0, 85.0,2021-06-19 08:00:00,25
11.9,10.5,293.0, 82.0,2021-06-19 09:00:00,25
10.1,11.3,309.0, 80.0,2021-06-19 10:00:00,25
13.3,12.0,313.0, 76.0,2021-06-19 11:00:00,25
14.0,12.7,297.0, 68.0,2021-06-19 12:00:00,25
22.3,11.0,311.0, 81.0,2021-06-19 14:00:00,25
13.7,13.2,294.0, 62.0,2021-06-19 15:00:00,25
14.0,13.8,2.0, 58.0,2021-06-19 16:00:00,25
20.5,14.6,322.0, 52.0,2021-06-19 17:00:00,25
15.5,13.9,316.0, 55.0,2021-06-19 18:00:00,25
11.5,12.0,290.0, 65.0,2021-06-19 19:00:00,25
6.8,11.2,293.0, 69.0,2021-06-19 20:00:00,25
7.2,10.4,289.0, 71.0,2021-06-19 21:00:00,25
5.0,9.4,287.0, 77.0,2021-06-19 22:00:00,25
4.7,9.1,238.0, 78.0,2021-06-19 23:00:00,25
8.3,8.1,339.0, 83.0,2021-06-20 00:00:00,25
7.2,8.3,281.0, 83.0,2021-06-20 01:00:00,25
1.1,6.2,0.0, 91.0,2021-06-20 02:00:00,25
1.8,6.2,0.0, 93.0,2021-06-20 03:00:00,25
4.0,5.9,103.0, 93.0,2021-06-20 04:00:00,25
6.1,9.1,205.0, 82.0,2021-06-20 05:00:00,25
1.8,11.0,0.0, 75.0,2021-06-20 06:00:00,25
2.5,13.1,0.0, 64.0,2021-06-20 07:00:00,25
8.6,14.8,195.0, 56.0,2021-06-20 08:00:00,25
5.4,16.6,316.0, 51.0,2021-06-20 09:00:00,25
6.8,18.4,34.0, 44.0,2021-06-20 10:00:00,25
9.0,19.6,96.0, 36.0,2021-06-20 11:00:00,25
11.5,21.4,134.0, 36.0,2021-06-20 12:00:00,25
7.9,21.9,128.0, 35.0,2021-06-20 13:00:00,25
8.6,22.2,113.0, 31.0,2021-06-20 14:00:00,25
4.7,22.8,82.0, 33.0,2021-06-20 15:00:00,25
6.8,22.8,146.0, 32.0,2021-06-20 16:00:00,25
4.3,22.6,85.0, 33.0,2021-06-20 17:00:00,25
4.7,22.4,0.0, 34.0,2021-06-20 18:00:00,25
4.3,21.8,334.0, 33.0,2021-06-20 19:00:00,25
4.0,19.8,321.0, 39.0,2021-06-20 20:00:00,25
5.8,16.7,64.0, 46.0,2021-06-20 21:00:00,25
6.5,15.9,0.0, 47.0,2021-06-20 22:00:00,25
2.9,15.8,333.0, 43.0,2021-06-20 23:00:00,25
6.5,13.4,79.0, 59.0,2021-06-21 00:00:00,25
5.0,13.3,15.0, 54.0,2021-06-21 01:00:00,25
4.3,11.4,99.0, 61.0,2021-06-21 02:00:00,25
4.0,11.2,72.0, 66.0,2021-06-21 03:00:00,25
7.2,12.0,122.0, 70.0,2021-06-21 04:00:00,25
8.3,13.8,111.0, 61.0,2021-06-21 05:00:00,25
9.4,15.6,116.0, 56.0,2021-06-21 06:00:00,25
4.7,17.2,117.0, 52.0,2021-06-21 07:00:00,25
7.6,19.1,66.0, 44.0,2021-06-21 08:00:00,25
7.6,21.0,83.0, 40.0,2021-06-21 09:00:00,25
7.9,23.1,65.0, 36.0,2021-06-21 10:00:00,25
4.0,24.2,170.0, 31.0,2021-06-21 11:00:00,25
7.9,25.7,186.0, 25.0,2021-06-21 12:00:00,25
8.3,26.4,224.0, 24.0,2021-06-21 13:00:00,25
6.8,26.9,261.0, 24.0,2021-06-21 14:00:00,25
3.6,27.2,43.0, 25.0,2021-06-21 15:00:00,25
7.9,27.4,30.0, 27.0,2021-06-21 16:00:00,25
2.2,26.8,0.0, 27.0,2021-06-21 17:00:00,25
7.9,25.9,127.0, 34.0,2021-06-21 18:00:00,25
7.2,24.2,121.0, 35.0,2021-06-21 19:00:00,25
7.9,20.9,92.0, 46.0,2021-06-21 20:00:00,25
1.8,20.4,0.0, 43.0,2021-06-21 21:00:00,25
8.6,18.4,318.0, 48.0,2021-06-21 22:00:00,25
10.4,17.2,319.0, 52.0,2021-06-21 23:00:00,25
12.6,16.0,306.0, 55.0,2021-06-22 00:00:00,25
5.0,15.9,260.0, 52.0,2021-06-22 01:00:00,25
7.2,15.1,290.0, 51.0,2021-06-22 02:00:00,25
2.5,12.7,0.0, 59.0,2021-06-22 03:00:00,25
0.7,15.0,0.0, 50.0,2021-06-22 04:00:00,25
1.8,16.0,0.0, 50.0,2021-06-22 05:00:00,25
19.4,17.6,302.0, 46.0,2021-06-22 06:00:00,25
8.3,18.4,286.0, 46.0,2021-06-22 07:00:00,25
11.5,19.8,236.0, 39.0,2021-06-22 08:00:00,25
15.1,21.1,248.0, 35.0,2021-06-22 09:00:00,25
6.1,22.2,304.0, 35.0,2021-06-22 10:00:00,25
10.1,23.5,184.0, 31.0,2021-06-22 11:00:00,25
6.5,24.4,319.0, 30.0,2021-06-22 12:00:00,25
13.3,26.1,284.0, 22.0,2021-06-22 13:00:00,25
9.4,26.6,271.0, 21.0,2021-06-22 14:00:00,25
17.3,26.8,315.0, 22.0,2021-06-22 15:00:00,25
7.2,26.6,331.0, 21.0,2021-06-22 17:00:00,25
7.2,25.9,314.0, 24.0,2021-06-22 18:00:00,25
11.9,23.2,345.0, 32.0,2021-06-22 19:00:00,25
