wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
6.1,11.3,282.0,95.0,2021-06-18 00:00:00,25
6.1,10.9,272.0,95.0,2021-06-18 01:00:00,25
7.6,10.5,261.0,94.0,2021-06-18 02:00:00,25
5.4,10.4,239.0,91.0,2021-06-18 03:00:00,25
6.8,9.3,221.0,95.0,2021-06-18 04:00:00,25
11.5,11.7,256.0,81.0,2021-06-18 05:00:00,25
8.6,12.6,255.0,75.0,2021-06-18 06:00:00,25
9.7,13.4,345.0,76.0,2021-06-18 07:00:00,25
18.4,13.0,323.0,75.0,2021-06-18 08:00:00,25
18.4,13.4,329.0,74.0,2021-06-18 09:00:00,25
20.5,13.6,320.0,74.0,2021-06-18 10:00:00,25
16.6,14.0,330.0,73.0,2021-06-18 11:00:00,25
19.1,14.3,319.0,68.0,2021-06-18 12:00:00,25
20.9,14.7,356.0,72.0,2021-06-18 13:00:00,25
17.6,14.4,353.0,72.0,2021-06-18 14:00:00,25
17.3,14.8,332.0,68.0,2021-06-18 15:00:00,25
19.4,14.6,351.0,69.0,2021-06-18 16:00:00,25
16.2,14.1,351.0,73.0,2021-06-18 17:00:00,25
11.9,13.4,325.0,75.0,2021-06-18 18:00:00,25
8.6,12.0,315.0,82.0,2021-06-18 19:00:00,25
6.1,11.5,326.0,85.0,2021-06-18 20:00:00,25
5.0,10.1,270.0,94.0,2021-06-18 21:00:00,25
3.2,10.3,233.0,97.0,2021-06-18 22:00:00,25
3.6,10.4,204.0,97.0,2021-06-18 23:00:00,25
3.6,10.4,256.0,97.0,2021-06-19 00:00:00,25
3.6,10.3,26.0,93.0,2021-06-19 01:00:00,25
9.0,9.7,94.0,98.0,2021-06-19 02:00:00,25
6.5,9.7,127.0,99.0,2021-06-19 03:00:00,25
6.5,9.8,131.0,99.0,2021-06-19 04:00:00,25
1.8,9.8,170.0,98.0,2021-06-19 05:00:00,25
9.7,10.3,109.0,99.0,2021-06-19 06:00:00,25
13.7,10.3,113.0,99.0,2021-06-19 07:00:00,25
13.0,10.7,96.0,99.0,2021-06-19 08:00:00,25
9.0,11.6,97.0,99.0,2021-06-19 09:00:00,25
10.4,12.0,101.0,98.0,2021-06-19 10:00:00,25
5.4,11.5,82.0,98.0,2021-06-19 11:00:00,25
12.6,12.5,85.0,97.0,2021-06-19 12:00:00,25
5.0,12.7,77.0,95.0,2021-06-19 13:00:00,25
3.2,13.2,12.0,95.0,2021-06-19 14:00:00,25
3.6,13.6,44.0,95.0,2021-06-19 15:00:00,25
2.9,13.9,32.0,95.0,2021-06-19 16:00:00,25
2.2,14.8,37.0,94.0,2021-06-19 17:00:00,25
2.9,14.2,6.0,95.0,2021-06-19 18:00:00,25
