TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
5.179,0.6,94.7,100.0,0.25,928.55,0.0,2.01,2018-09-24 00:00:00, 129.2,4.4,39
5.462,0.6,95.3,100.0,0.0,929.05,0.2,1.26,2018-09-24 01:00:00, 164.3,4.8,39
3.88,0.6,95.4,100.0,0.0,929.45,0.0,1.76,2018-09-24 02:00:00, 151.6,3.2,39
4.792,0.6,95.3,100.0,0.76,929.85,0.0,3.27,2018-09-24 03:00:00, 139.0,4.1,39
4.246,0.6,95.3,100.0,0.25,930.35,0.0,2.52,2018-09-24 04:00:00, 171.3,3.6,39
3.301,0.6,96.1,100.0,0.0,930.85,0.0,1.76,2018-09-24 05:00:00, 136.2,2.7,39
2.343,6.9,96.4,100.0,0.0,931.45,0.0,2.01,2018-09-24 06:00:00, 245.7,1.8,39
4.973,184.4,96.3,100.0,0.0,931.95,0.0,0.76,2018-09-24 07:00:00, 102.5,4.4,39
7.97,203.1,91.1,0.0,0.0,932.45,0.0,1.51,2018-09-24 08:00:00, 134.8,6.6,39
11.029,441.9,84.8,0.0,0.25,932.85,0.0,1.51,2018-09-24 09:00:00, 200.8,8.6,39
12.413,488.1,74.7,0.0,0.25,933.05,0.0,2.77,2018-09-24 10:00:00, 53.3,8.1,39
14.577,793.1,71.3,0.0,0.5,932.95,0.0,2.52,2018-09-24 11:00:00, 220.4,9.5,39
15.294,175.6,64.4,0.0,1.76,932.95,0.0,4.28,2018-09-24 12:00:00, 263.9,8.6,39
14.481,229.4,55.0,0.0,1.76,932.95,0.0,6.3,2018-09-24 13:00:00, 293.4,5.6,39
15.223,150.6,51.9,0.0,2.77,932.85,0.0,6.8,2018-09-24 14:00:00, 268.1,5.4,39
17.058,529.4,50.0,0.0,2.01,932.55,0.0,7.81,2018-09-24 15:00:00, 283.6,6.6,39
16.558,291.9,44.1,0.0,3.78,932.45,0.0,8.06,2018-09-24 16:00:00, 266.7,4.3,39
14.984,100.6,44.5,0.0,3.27,932.65,0.0,7.3,2018-09-24 17:00:00, 266.7,3.0,39
