TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
2.209,0.6,95.9,100.0,0.56,932.55,0.0,1.67,2018-09-24 00:00:00,67.4,1.6,39
0.632,0.6,95.9,100.0,0.37,933.25,0.0,1.48,2018-09-24 01:00:00,70.2,0.1,39
0.88,0.6,96.2,100.0,0.74,933.75,0.0,1.86,2018-09-24 02:00:00,70.2,0.3,39
1.398,0.6,96.4,100.0,0.74,934.15,0.0,1.67,2018-09-24 03:00:00,77.2,0.9,39
-0.032,0.6,96.6,100.0,0.74,934.75,0.0,2.04,2018-09-24 04:00:00,78.6,-0.5,39
1.317,0.6,96.7,100.0,0.74,935.45,0.0,1.67,2018-09-24 05:00:00,99.7,0.8,39
-0.873,4.4,96.5,100.0,0.37,936.15,0.2,1.11,2018-09-24 06:00:00,103.9,-1.4,39
0.797,94.4,96.6,100.0,0.37,936.75,0.0,1.11,2018-09-24 07:00:00,103.9,0.3,39
3.801,140.6,96.9,60.0,0.37,937.05,0.0,1.11,2018-09-24 08:00:00,103.9,3.4,39
9.015,399.4,95.2,7.06,0.74,937.45,0.0,2.41,2018-09-24 09:00:00,99.7,8.3,39
12.485,526.9,82.9,4.71,1.3,937.55,0.0,2.6,2018-09-24 10:00:00,91.3,9.7,39
14.577,540.6,70.2,2.94,0.93,937.45,0.0,2.97,2018-09-24 11:00:00,172.7,9.2,39
14.457,385.6,61.8,1.76,1.3,937.55,0.0,3.71,2018-09-24 12:00:00,228.8,7.2,39
14.218,178.1,55.9,1.18,2.04,937.55,0.0,4.64,2018-09-24 13:00:00,266.7,5.6,39
15.031,146.9,52.0,0.59,2.04,937.45,0.0,6.49,2018-09-24 14:00:00,241.5,5.3,39
17.106,443.1,49.2,0.0,1.67,937.25,0.0,4.08,2018-09-24 15:00:00,255.5,6.4,39
15.891,303.1,46.5,0.0,1.86,937.05,0.0,5.57,2018-09-24 16:00:00,259.7,4.5,39
12.63,64.4,53.2,0.0,0.56,937.15,0.0,1.67,2018-09-24 17:00:00,262.5,3.4,39
9.114,1.9,71.0,2.94,0.56,937.45,0.0,1.86,2018-09-24 18:00:00,238.7,4.1,39
6.153,0.6,81.3,28.24,0.56,937.45,0.0,1.3,2018-09-24 19:00:00,223.2,3.2,39
3.827,0.6,86.0,100.0,0.37,937.85,0.0,1.3,2018-09-24 20:00:00,223.2,1.7,39
3.327,0.6,89.6,100.0,0.56,938.05,0.0,2.04,2018-09-24 21:00:00,221.8,1.8,39
1.615,0.6,91.0,100.0,0.74,938.25,0.0,2.23,2018-09-24 22:00:00,91.3,0.3,39
1.425,0.6,93.0,100.0,0.56,938.45,0.0,1.48,2018-09-24 23:00:00,92.7,0.4,39
-0.088,0.6,93.7,100.0,0.74,938.65,0.0,2.23,2018-09-25 00:00:00,98.3,-1.0,39
0.742,0.6,94.5,100.0,0.93,938.75,0.0,2.04,2018-09-25 01:00:00,96.9,0.0,39
0.218,0.6,94.1,100.0,1.11,939.15,0.0,2.23,2018-09-25 02:00:00,91.3,-0.6,39
-0.032,0.6,94.8,100.0,0.93,939.15,0.0,1.67,2018-09-25 03:00:00,105.3,-0.8,39
-1.27,0.6,95.2,100.0,0.74,939.25,0.0,2.04,2018-09-25 04:00:00,102.5,-1.9,39
0.19,0.6,95.5,100.0,0.74,939.45,0.0,2.23,2018-09-25 05:00:00,92.7,-0.4,39
1.534,4.4,94.8,100.0,1.11,939.75,0.0,2.97,2018-09-25 06:00:00,82.8,0.8,39
2.423,86.9,94.3,100.0,0.93,939.95,0.0,2.97,2018-09-25 07:00:00,89.9,1.6,39
4.454,221.9,91.7,16.47,1.67,940.15,0.0,4.45,2018-09-25 08:00:00,84.2,3.2,39
7.318,216.9,85.9,10.0,1.86,940.35,0.0,4.64,2018-09-25 09:00:00,91.3,5.1,39
9.139,256.9,80.5,8.24,2.04,940.45,0.0,4.27,2018-09-25 10:00:00,82.8,6.0,39
12.195,433.1,73.2,5.29,2.04,940.45,0.0,4.64,2018-09-25 11:00:00,89.9,7.6,39
14.553,513.1,63.8,2.94,1.48,940.15,0.0,3.9,2018-09-25 12:00:00,85.6,7.8,39
16.773,493.1,54.5,2.35,1.48,939.85,0.0,3.34,2018-09-25 13:00:00,94.1,7.6,39
17.486,363.1,48.6,0.59,1.48,939.05,0.0,4.82,2018-09-25 14:00:00,130.6,6.6,39
18.366,229.4,45.2,0.0,1.86,938.45,0.0,5.2,2018-09-25 15:00:00,161.5,6.3,39
18.557,129.4,41.8,0.0,1.11,938.25,0.0,3.15,2018-09-25 16:00:00,255.5,5.3,39
16.654,64.4,47.6,0.0,1.67,938.15,0.0,5.75,2018-09-25 17:00:00,155.8,5.5,39
15.247,3.1,51.4,0.0,1.11,938.35,0.0,4.82,2018-09-25 18:00:00,193.7,5.3,39
14.242,0.6,54.2,0.0,1.11,938.45,0.0,4.45,2018-09-25 19:00:00,162.9,5.1,39
14.337,0.6,56.5,0.0,1.48,938.35,0.0,5.2,2018-09-25 20:00:00,150.2,5.8,39
12.195,0.6,59.3,100.0,1.11,938.25,0.0,4.27,2018-09-25 21:00:00,157.2,4.5,39
9.435,0.6,86.9,100.0,1.11,938.15,0.6,2.04,2018-09-25 22:00:00,92.7,7.4,39
8.965,0.6,91.9,100.0,0.93,938.25,1.2,3.15,2018-09-25 23:00:00,71.6,7.7,39
9.015,0.6,92.3,100.0,1.3,938.05,0.4,2.97,2018-09-26 00:00:00,66.0,7.8,39
8.519,0.6,92.2,100.0,1.3,938.15,0.4,3.34,2018-09-26 01:00:00,73.0,7.3,39
8.419,0.6,94.3,100.0,0.74,938.05,0.2,1.86,2018-09-26 02:00:00,75.8,7.6,39
8.717,0.6,94.3,100.0,0.74,937.95,0.2,3.15,2018-09-26 03:00:00,73.0,7.9,39
8.643,0.6,93.5,100.0,1.3,937.85,0.0,3.53,2018-09-26 04:00:00,53.3,7.7,39
8.17,0.6,94.3,100.0,0.74,937.95,0.0,2.04,2018-09-26 05:00:00,89.9,7.3,39
7.091,0.6,94.7,100.0,1.11,937.95,0.0,2.97,2018-09-26 06:00:00,66.0,6.3,39
7.192,24.4,95.1,100.0,0.93,937.85,0.0,2.04,2018-09-26 07:00:00,73.0,6.5,39
10.32,248.1,91.4,10.0,1.3,937.95,0.2,2.78,2018-09-26 08:00:00,73.0,9.0,39
12.534,364.4,85.3,5.88,1.67,938.15,0.0,3.53,2018-09-26 09:00:00,73.0,10.1,39
15.103,520.6,74.0,2.94,1.3,938.25,0.0,2.97,2018-09-26 10:00:00,95.5,10.5,39
15.008,326.9,65.5,1.76,0.93,938.55,0.0,2.23,2018-09-26 11:00:00,261.1,8.6,39
15.103,151.9,63.2,1.18,0.74,938.75,0.0,2.41,2018-09-26 12:00:00,303.2,8.2,39
15.175,301.9,61.8,1.76,0.74,938.65,0.0,2.23,2018-09-26 13:00:00,51.9,7.9,39
15.175,119.4,60.0,1.18,1.3,938.35,0.0,3.53,2018-09-26 14:00:00,49.1,7.5,39
14.074,109.4,71.8,100.0,0.37,938.45,0.0,1.3,2018-09-26 15:00:00,71.6,9.1,39
12.389,60.6,76.7,100.0,0.93,938.65,0.0,3.15,2018-09-26 16:00:00,51.9,8.4,39
