wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
110.0, None, None,0.0, None,3.7, None,-10.2, None, None, None,83.0,2017-02-05 00:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0, None, None,0.0, None,6.0, None,-10.3, None, None, None,83.0,2017-02-05 01:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.0, None, None,0.0, None,3.9, None,-8.2, None, None, None,88.0,2017-02-05 02:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.0, None, None,0.0, None,4.2, None,-9.5, None, None, None,84.0,2017-02-05 03:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0, None, None,0.0, None,1.7, None,-10.0, None, None, None,85.0,2017-02-05 04:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0, None, None,0.0, None,2.8, None,-9.5, None, None, None,85.0,2017-02-05 05:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.0, None, None,0.0, None,3.7, None,-9.0, None, None, None,85.0,2017-02-05 06:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0, None, None,0.0, None,2.4, None,-9.2, None, None, None,85.0,2017-02-05 07:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.0, None, None,0.0, None,3.5, None,-9.6, None, None, None,83.0,2017-02-05 08:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0, None, None,0.0, None,2.3, None,-8.8, None, None, None,79.0,2017-02-05 09:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, None, None,0.0, None,1.8, None,-7.4, None, None, None,76.0,2017-02-05 10:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.0, None, None,0.0, None,6.9, None,-8.2, None, None, None,77.0,2017-02-05 11:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.0, None, None,0.0, None,5.8, None,-8.3, None, None, None,76.0,2017-02-05 12:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327.0, None, None,0.0, None,8.9, None,-8.3, None, None, None,76.0,2017-02-05 13:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0, None, None,0.0, None,6.4, None,-9.0, None, None, None,76.0,2017-02-05 14:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313.0, None, None,0.0, None,5.1, None,-9.5, None, None, None,78.0,2017-02-05 15:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327.0, None, None,0.0, None,7.6, None,-9.8, None, None, None,79.0,2017-02-05 16:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
