ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
5.8,0.0,-9.0,5.8,2017-02-05,38.0,-6.0,6,,,,,,
1.4,0.0,-9.5,1.4,2017-02-06,39.0,-6.5,6,,,,,,
0.0,0.0,-14.5,0.0,2017-02-07,38.0,-10.0,6,,,,,,
7.2,0.0,-15.5,7.2,2017-02-08,38.0,-8.5,6,,,,,,
6.8,0.0,-11.0,6.8,2017-02-09,46.0,0.0,6,,,,,,
0.4,0.0,-6.0,0.4,2017-02-10,46.0,4.5,6,,,,,,
0.0,0.0,-2.0,0.0,2017-02-11,44.0,6.0,6,,,,,,
,,,,2017-02-05 00:00:00,,,6,, None,1.079, None,85.6,-6.172
,,,,2017-02-05 01:00:00,,,6,, None,0.564998, None,86.3,-6.39
,,,,2017-02-05 02:00:00,,,6,, None,0.787, None,87.5,-7.023
,,,,2017-02-05 03:00:00,,,6,, None,0.869, None,87.2,-7.386
,,,,2017-02-05 04:00:00,,,6,, None,0.620998, None,86.9,-7.192
,,,,2017-02-05 05:00:00,,,6,, None,0.549, None,87.2,-7.042
,,,,2017-02-05 06:00:00,,,6,, None,1.205, None,86.6,-6.892
,,,,2017-02-05 07:00:00,,,6,, None,0.75, None,83.2,-6.813
,,,,2017-02-05 08:00:00,,,6,, None,1.532, None,75.76,-6.51
,,,,2017-02-05 09:00:00,,,6,, None,1.542, None,70.96,-6.752
,,,,2017-02-05 10:00:00,,,6,, None,1.593, None,69.08,-6.42
,,,,2017-02-05 11:00:00,,,6,, None,2.487, None,63.04,-6.068
,,,,2017-02-05 12:00:00,,,6,, None,2.723, None,61.33,-5.698
,,,,2017-02-05 13:00:00,,,6,, None,2.096, None,60.84,-5.446
,,,,2017-02-05 14:00:00,,,6,, None,2.103, None,61.19,-5.304
,,,,2017-02-05 15:00:00,,,6,, None,2.288, None,63.14,-5.378
,,,,2017-02-05 16:00:00,,,6,, None,3.508, None,66.13,-5.527
,,,,2017-02-05 17:00:00,,,6,, None,4.298, None,67.07,-5.821
,,,,2017-02-05 18:00:00,,,6,, None,3.63, None,69.79,-6.243
,,,,2017-02-05 19:00:00,,,6,, None,3.114, None,72.82,-6.659
,,,,2017-02-05 20:00:00,,,6,, None,1.464, None,74.44,-6.868
,,,,2017-02-05 21:00:00,,,6,, None,2.436, None,79.0,-7.482
,,,,2017-02-05 22:00:00,,,6,, None,1.296, None,81.6,-7.636
,,,,2017-02-05 23:00:00,,,6,, None,2.085, None,80.8,-7.728
,,,,2017-02-06 00:00:00,,,6,, None,1.224, None,81.9,-7.717
,,,,2017-02-06 01:00:00,,,6,, None,2.011, None,81.2,-7.543
,,,,2017-02-06 02:00:00,,,6,, None,3.163, None,80.7,-7.617
,,,,2017-02-06 03:00:00,,,6,, None,3.222, None,81.0,-7.767
,,,,2017-02-06 04:00:00,,,6,, None,2.562, None,78.52,-7.836
,,,,2017-02-06 05:00:00,,,6,, None,0.976, None,84.2,-8.15
,,,,2017-02-06 06:00:00,,,6,, None,0.754, None,84.9,-8.24
,,,,2017-02-06 07:00:00,,,6,, None,0.742999, None,82.1,-8.27
,,,,2017-02-06 08:00:00,,,6,, None,0.536, None,80.2,-8.1
,,,,2017-02-06 09:00:00,,,6,, None,0.414999, None,73.09,-7.747
,,,,2017-02-06 10:00:00,,,6,, None,1.297, None,73.83,-7.583
,,,,2017-02-06 11:00:00,,,6,, None,1.196, None,66.65,-6.801
,,,,2017-02-06 12:00:00,,,6,, None,2.195, None,55.76,-6.487
,,,,2017-02-06 13:00:00,,,6,, None,2.773, None,45.46,-5.896
,,,,2017-02-06 14:00:00,,,6,, None,2.455, None,43.68,-5.585
,,,,2017-02-06 15:00:00,,,6,, None,2.614, None,44.63,-5.848
,,,,2017-02-06 16:00:00,,,6,, None,3.358, None,45.53,-6.059
,,,,2017-02-06 17:00:00,,,6,, None,3.445, None,56.4,-7.066
,,,,2017-02-06 18:00:00,,,6,, None,2.922, None,60.01,-7.62
,,,,2017-02-06 19:00:00,,,6,, None,3.321, None,59.65,-7.883
,,,,2017-02-06 20:00:00,,,6,, None,3.134, None,60.5,-8.29
,,,,2017-02-06 21:00:00,,,6,, None,3.294, None,64.53,-8.59
,,,,2017-02-06 22:00:00,,,6,, None,2.929, None,71.11,-9.07
,,,,2017-02-06 23:00:00,,,6,, None,2.802, None,72.1,-9.36
,,,,2017-02-07 00:00:00,,,6,, None,1.826, None,76.43,-9.6
,,,,2017-02-07 01:00:00,,,6,, None,1.71, None,78.5,-9.75
,,,,2017-02-07 02:00:00,,,6,, None,1.382, None,73.93,-9.86
,,,,2017-02-07 03:00:00,,,6,, None,0.800998, None,71.32,-10.32
,,,,2017-02-07 04:00:00,,,6,, None,0.852998, None,75.97,-11.1
,,,,2017-02-07 05:00:00,,,6,, None,1.175, None,78.18,-11.92
,,,,2017-02-07 06:00:00,,,6,, None,0.882, None,75.3,-11.84
,,,,2017-02-07 07:00:00,,,6,, None,1.026, None,72.08,-12.18
,,,,2017-02-07 08:00:00,,,6,, None,1.277, None,73.66,-13.81
,,,,2017-02-07 09:00:00,,,6,, None,1.827, None,75.54,-14.96
,,,,2017-02-07 10:00:00,,,6,, None,2.073, None,68.25,-12.94
,,,,2017-02-07 11:00:00,,,6,, None,2.971, None,57.9,-10.86
,,,,2017-02-07 12:00:00,,,6,, None,3.039, None,55.77,-9.47
,,,,2017-02-07 13:00:00,,,6,, None,4.167, None,55.19,-8.75
,,,,2017-02-07 14:00:00,,,6,, None,3.377, None,53.62,-8.06
,,,,2017-02-07 15:00:00,,,6,, None,3.879, None,53.5,-7.993
,,,,2017-02-07 16:00:00,,,6,, None,2.996, None,54.28,-8.12
,,,,2017-02-07 17:00:00,,,6,, None,2.134, None,56.98,-8.78
,,,,2017-02-07 18:00:00,,,6,, None,1.191, None,62.26,-9.9
,,,,2017-02-07 19:00:00,,,6,, None,1.581, None,72.17,-12.92
,,,,2017-02-07 20:00:00,,,6,, None,1.49, None,75.4,-14.53
,,,,2017-02-07 21:00:00,,,6,, None,1.5, None,76.1,-15.31
,,,,2017-02-07 22:00:00,,,6,, None,0.972, None,75.7,-14.73
,,,,2017-02-07 23:00:00,,,6,, None,0.526, None,75.04,-13.23
,,,,2017-02-08 00:00:00,,,6,, None,0.526, None,74.08,-12.48
,,,,2017-02-08 01:00:00,,,6,, None,1.216, None,72.58,-12.17
,,,,2017-02-08 02:00:00,,,6,, None,0.625, None,73.65,-12.33
,,,,2017-02-08 03:00:00,,,6,, None,0.938, None,72.69,-12.09
,,,,2017-02-08 04:00:00,,,6,, None,0.75, None,70.3,-11.79
,,,,2017-02-08 05:00:00,,,6,, None,0.728999, None,66.99,-11.57
,,,,2017-02-08 06:00:00,,,6,, None,0.783999, None,68.54,-11.61
,,,,2017-02-08 07:00:00,,,6,, None,0.907, None,70.48,-12.12
,,,,2017-02-08 08:00:00,,,6,, None,1.118, None,71.49,-12.47
,,,,2017-02-08 09:00:00,,,6,, None,1.036, None,70.29,-12.53
,,,,2017-02-08 10:00:00,,,6,, None,1.451, None,67.96,-12.14
,,,,2017-02-08 11:00:00,,,6,, None,2.144, None,63.58,-11.48
,,,,2017-02-08 12:00:00,,,6,, None,1.786, None,61.32,-10.47
,,,,2017-02-08 13:00:00,,,6,, None,2.064, None,62.19,-9.87
,,,,2017-02-08 14:00:00,,,6,, None,1.579, None,61.86,-9.11
,,,,2017-02-08 15:00:00,,,6,, None,2.392, None,61.24,-9.03
,,,,2017-02-08 16:00:00,,,6,, None,1.554, None,66.96,-9.1
,,,,2017-02-08 17:00:00,,,6,, None,1.29, None,80.0,-9.6
,,,,2017-02-08 18:00:00,,,6,, None,1.004, None,81.3,-9.76
