wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
337.0, 64.0, 6.5, 0.0, -8.7, 5.8, -2.8, -4.1, 6.0, 0.0, 0.0, 78.0,2021-12-03 00:00:00,49,,,,,,,,,,,,,,,,
26.0, 78.0, 5.8, 0.0, -7.4, 5.0, -4.1, -4.7, 337.0, 0.0, 0.0, 79.0,2021-12-03 01:00:00,49,,,,,,,,,,,,,,,,
3.0, 79.0, 5.0, 0.0, -7.8, 5.3, -4.7, -5.6, 26.0, 0.0, 0.0, 83.0,2021-12-03 02:00:00,49,,,,,,,,,,,,,,,,
355.0, 83.0, 5.3, 0.0, -8.0, 5.7, -5.6, -5.6, 3.0, 0.0, 0.0, 86.0,2021-12-03 03:00:00,49,,,,,,,,,,,,,,,,
355.0, 86.0, 5.7, 0.0, -7.6, 5.9, -5.6, -4.9, 355.0, 0.0, 0.0, 85.0,2021-12-03 04:00:00,49,,,,,,,,,,,,,,,,
23.0, 85.0, 5.9, 0.0, -7.0, 4.5, -4.9, -5.3, 355.0, 0.0, 0.0, 86.0,2021-12-03 05:00:00,49,,,,,,,,,,,,,,,,
346.0, None, None, 0.0, None, 5.8, None, -6.0, None, None, None, 87.0,2021-12-03 06:00:00,49,,,,,,,,,,,,,,,,
0.0, None, None, 0.0, None, 5.2, None, -6.3, None, None, None, 82.0,2021-12-03 07:00:00,49,,,,,,,,,,,,,,,,
326.0, None, None, 0.0, None, 2.4, None, -5.2, None, None, None, 80.0,2021-12-03 08:00:00,49,,,,,,,,,,,,,,,,
327.0, None, None, 0.0, None, 2.2, None, -3.1, None, None, None, 76.0,2021-12-03 09:00:00,49,,,,,,,,,,,,,,,,
184.0, None, None, 0.0, None, 3.7, None, -2.5, None, None, None, 80.0,2021-12-03 10:00:00,49,,,,,,,,,,,,,,,,
179.0, 80.0, 3.7, 0.0, -5.5, 3.4, -2.5, -2.7, 184.0, 0.0, 0.0, 83.0,2021-12-03 11:00:00,49,,,,,,,,,,,,,,,,
197.0, None, None, 0.0, None, 3.6, None, -2.7, None, None, None, 81.0,2021-12-03 12:00:00,49,,,,,,,,,,,,,,,,
192.0, 81.0, 3.6, 0.0, -5.5, 3.3, -2.7, -2.0, 197.0, 0.0, 0.0, 72.0,2021-12-03 13:00:00,49,,,,,,,,,,,,,,,,
183.0, 72.0, 3.3, 0.0, -6.4, 4.2, -2.0, -2.6, 192.0, 0.0, 0.0, 82.0,2021-12-03 14:00:00,49,,,,,,,,,,,,,,,,
150.0, 82.0, 4.2, 0.0, -5.2, 1.8, -2.6, -3.0, 183.0, 0.0, 0.0, 57.0,2021-12-03 15:00:00,49,,,,,,,,,,,,,,,,
347.0, 57.0, 1.8, 0.0, -10.3, 2.3, -3.0, -4.3, 150.0, 0.0, 0.0, 69.0,2021-12-03 16:00:00,49,,,,,,,,,,,,,,,,
353.0, 69.0, 2.3, 0.0, -9.1, 5.1, -4.3, -5.9, 347.0, 0.0, 0.0, 74.0,2021-12-03 17:00:00,49,,,,,,,,,,,,,,,,
348.0, 74.0, 5.1, 0.0, -9.8, 5.5, -5.9, -6.7, 353.0, 0.0, 0.0, 67.0,2021-12-03 18:00:00,49,,,,,,,,,,,,,,,,
351.0, 67.0, 5.5, 0.0, -11.8, 5.1, -6.7, -6.1, 348.0, 0.0, 0.0, 64.0,2021-12-03 19:00:00,49,,,,,,,,,,,,,,,,
358.0, 64.0, 5.1, 0.0, -11.8, 5.0, -6.1, -5.9, 351.0, 0.0, 0.0, 64.0,2021-12-03 20:00:00,49,,,,,,,,,,,,,,,,
358.0, None, None, 0.0, None, 4.6, None, -6.0, None, None, None, 65.0,2021-12-03 21:00:00,49,,,,,,,,,,,,,,,,
342.0, None, None, 0.0, None, 4.9, None, -6.0, None, None, None, 65.0,2021-12-03 22:00:00,49,,,,,,,,,,,,,,,,
8.0, None, None, 0.0, None, 5.2, None, -6.0, None, None, None, 63.0,2021-12-03 23:00:00,49,,,,,,,,,,,,,,,,
354.0, None, None, 0.0, None, 7.0, None, -4.9, None, None, None, 47.0,2021-12-04 00:00:00,49,,,,,,,,,,,,,,,,
5.0, 47.0, 7.0, 0.0, -14.5, 3.0, -4.9, -5.4, 354.0, 0.0, 0.0, 59.0,2021-12-04 01:00:00,49,,,,,,,,,,,,,,,,
14.0, 59.0, 3.0, 0.0, -12.1, 4.9, -5.4, -4.8, 5.0, 0.0, 0.0, 45.0,2021-12-04 02:00:00,49,,,,,,,,,,,,,,,,
9.0, None, None, 0.0, None, 2.2, None, -5.1, None, None, None, 53.0,2021-12-04 04:00:00,49,,,,,,,,,,,,,,,,
77.0, 53.0, 2.2, 0.0, -13.2, 3.4, -5.1, -5.3, 9.0, 0.0, None, 56.0,2021-12-04 05:00:00,49,,,,,,,,,,,,,,,,
89.0, 56.0, 3.4, 0.0, -12.7, 3.0, -5.3, -5.1, 77.0, 0.0, None, 60.0,2021-12-04 06:00:00,49,,,,,,,,,,,,,,,,
83.0, None, None, 0.0, None, 4.5, None, -5.7, None, None, None, 73.0,2021-12-04 07:00:00,49,,,,,,,,,,,,,,,,
48.0, 73.0, 4.5, 0.0, -9.8, 4.8, -5.7, -5.9, 83.0, 0.0, None, 84.0,2021-12-04 08:00:00,49,,,,,,,,,,,,,,,,
30.0, None, None, 0.0, None, 8.4, None, -5.5, None, None, None, 85.0,2021-12-04 09:00:00,49,,,,,,,,,,,,,,,,
167.0, 85.0, 8.4, 0.0, -7.6, 2.9, -5.5, -5.4, 30.0, 0.0, None, 91.0,2021-12-04 10:00:00,49,,,,,,,,,,,,,,,,
174.0, 91.0, 2.9, 0.0, -6.6, 3.6, -5.4, -4.9, 167.0, 0.0, None, 91.0,2021-12-04 11:00:00,49,,,,,,,,,,,,,,,,
190.0, 91.0, 3.6, 0.0, -6.1, 4.3, -4.9, -4.6, 174.0, 0.0, None, 91.0,2021-12-04 12:00:00,49,,,,,,,,,,,,,,,,
221.0, None, None, 0.0, None, 5.4, None, -3.8, None, None, None, 84.0,2021-12-04 13:00:00,49,,,,,,,,,,,,,,,,
