wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
66.0, 82.0, 4.0,0.0, -0.7,3.6, 2.0,1.5, 126.0, 0.0, 0.0,75.0,2021-12-03 00:00:00, None,49,,,,,,,,,,,,
104.0, 75.0, 3.6,0.0, -2.4,2.6, 1.5,1.1, 66.0, 0.0, 0.0,87.0,2021-12-03 01:00:00, None,49,,,,,,,,,,,,
101.0, 87.0, 2.6,0.0, -0.8,4.6, 1.1,-0.9, 104.0, 0.0, 0.0,93.0,2021-12-03 02:00:00, None,49,,,,,,,,,,,,
103.0, 93.0, 4.6,0.0, -1.9,5.0, -0.9,-1.6, 101.0, 0.0, 0.0,92.0,2021-12-03 03:00:00, None,49,,,,,,,,,,,,
98.0, 92.0, 5.0,0.0, -2.7,4.4, -1.6,-2.3, 103.0, 0.0, 0.0,98.0,2021-12-03 04:00:00, None,49,,,,,,,,,,,,
77.0, 98.0, 4.4,0.0, -2.6,4.2, -2.3,-2.1, 98.0, 0.0, 0.0,97.0,2021-12-03 05:00:00, None,49,,,,,,,,,,,,
89.0, 97.0, 4.2,0.0, -2.5,3.8, -2.1,-2.4, 77.0, 0.0, 0.0,97.0,2021-12-03 06:00:00, None,49,,,,,,,,,,,,
137.0, 97.0, 3.8,0.0, -2.8,2.0, -2.4,-2.8, 89.0, 0.0, 0.0,98.0,2021-12-03 07:00:00, None,49,,,,,,,,,,,,
77.0, 98.0, 2.0,0.0, -3.1,1.8, -2.8,-2.9, 137.0, 0.0, 0.0,96.0,2021-12-03 08:00:00, None,49,,,,,,,,,,,,
85.0, 96.0, 1.8,0.0, -3.4,0.0, -2.9,-1.0, 77.0, 0.0, 0.0,95.0,2021-12-03 09:00:00, None,49,,,,,,,,,,,,
258.0, 95.0, 0.0,0.0, -1.7,1.8, -1.0,-0.3, 85.0, 0.0, 0.0,91.0,2021-12-03 10:00:00, None,49,,,,,,,,,,,,
272.0, 91.0, 1.8,0.0, -1.6,2.5, -0.3,0.1, 258.0, 0.0, 0.0,89.0,2021-12-03 11:00:00, None,49,,,,,,,,,,,,
343.0, 89.0, 2.5,0.0, -1.5,2.4, 0.1,0.1, 272.0, 0.0, 0.0,82.0,2021-12-03 12:00:00, None,49,,,,,,,,,,,,
311.0, 82.0, 2.4,0.0, -2.6,2.2, 0.1,0.3, 343.0, 0.0, 0.0,84.0,2021-12-03 13:00:00, None,49,,,,,,,,,,,,
166.0, 84.0, 2.2,0.0, -2.1,1.9, 0.3,0.4, 311.0, 0.0, 0.0,80.0,2021-12-03 14:00:00, None,49,,,,,,,,,,,,
121.0, 80.0, 1.9,0.0, -2.6,4.5, 0.4,-1.5, 166.0, 0.0, 0.0,91.0,2021-12-03 15:00:00, None,49,,,,,,,,,,,,
118.0, 91.0, 4.5,0.0, -2.8,4.6, -1.5,-2.6, 121.0, 0.0, 0.0,92.0,2021-12-03 16:00:00, None,49,,,,,,,,,,,,
115.0, 92.0, 4.6,0.0, -3.7,4.6, -2.6,-2.8, 118.0, 0.0, 0.0,89.0,2021-12-03 17:00:00, None,49,,,,,,,,,,,,
105.0, 89.0, 4.6,0.0, -4.4,2.7, -2.8,-2.9, 115.0, 0.0, 0.0,87.0,2021-12-03 18:00:00, None,49,,,,,,,,,,,,
61.0, 87.0, 2.7,0.0, -4.8,2.5, -2.9,-3.2, 105.0, 0.0, 0.0,89.0,2021-12-03 19:00:00, None,49,,,,,,,,,,,,
113.0, 89.0, 2.5,0.0, -4.8,2.4, -3.2,-3.0, 61.0, 0.0, 0.0,91.0,2021-12-03 20:00:00, None,49,,,,,,,,,,,,
81.0, 91.0, 2.4,0.0, -4.3,4.4, -3.0,-3.0, 113.0, 0.0, 0.0,96.0,2021-12-03 21:00:00, None,49,,,,,,,,,,,,
99.0, 96.0, 4.4,0.0, -3.5,2.3, -3.0,-2.9, 81.0, 0.0, 0.0,97.0,2021-12-03 22:00:00, None,49,,,,,,,,,,,,
125.0, 97.0, 2.3,0.0, -3.3,2.7, -2.9,-2.9, 99.0, 0.0, 0.0,96.0,2021-12-03 23:00:00, None,49,,,,,,,,,,,,
94.0, 96.0, 2.7,0.0, -3.4,2.4, -2.9,-3.0, 125.0, 0.0, 0.0,97.0,2021-12-04 00:00:00, None,49,,,,,,,,,,,,
93.0, 97.0, 2.4,0.0, -3.4,3.4, -3.0,-3.0, 94.0, 0.0, 0.0,98.0,2021-12-04 01:00:00, None,49,,,,,,,,,,,,
115.0, None, None,0.0, None,2.2, None,-3.0, None, None, None,99.0,2021-12-04 02:00:00, None,49,,,,,,,,,,,,
221.0, None, None,0.0, None,3.4, None,-3.1, None, None, None,99.0,2021-12-04 03:00:00, None,49,,,,,,,,,,,,
285.0, None, None,0.0, None,5.6, None,-2.9, None, None, None,99.0,2021-12-04 04:00:00, None,49,,,,,,,,,,,,
158.0, 99.0, 5.6,0.0, -3.0,2.4, -2.9,-2.6, 285.0, 0.0, 0.0,99.0,2021-12-04 05:00:00, None,49,,,,,,,,,,,,
64.0, None, None,0.0, None,3.2, None,-2.7, None, None, None,97.0,2021-12-04 06:00:00, None,49,,,,,,,,,,,,
5.0, None, None,0.0, None,2.0, None,-2.8, None, None, None,100.0,2021-12-04 07:00:00, None,49,,,,,,,,,,,,
278.0, 100.0, 2.0,0.0, -2.8,0.0, -2.8,-2.4, 5.0, 0.0, 0.0,99.0,2021-12-04 08:00:00, None,49,,,,,,,,,,,,
