ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,snw_dpth
0.0,0.0,-10.5,0.0,2021-12-03,87.0,-9.0,49,,,,,,,,,,,,,
5.0,0.0,-12.5,5.0,2021-12-04,86.0,-10.0,49,,,,,,,,,,,,,
7.0,0.0,-15.0,7.0,2021-12-05,89.0,-13.0,49,,,,,,,,,,,,,
1.0,0.0,-16.0,1.0,2021-12-06,96.0,-4.0,49,,,,,,,,,,,,,
1.0,0.0,-14.5,1.0,2021-12-07,96.0,-3.5,49,,,,,,,,,,,,,
10.0,0.0,-5.5,10.0,2021-12-08,93.0,-10.0,49,,,,,,,,,,,,,
0.0,0.0,-13.0,0.0,2021-12-09,102.0,-9.5,49,,,,,,,,,,,,,
0.0,0.0,-6.5,0.0,2021-12-03,18.0,-3.0,49,,,,,,,,,,,,,
3.0,0.0,-7.5,3.0,2021-12-04,17.0,-5.0,49,,,,,,,,,,,,,
5.0,0.0,-10.0,5.0,2021-12-05,21.0,-9.0,49,,,,,,,,,,,,,
0.0,0.0,-12.5,0.0,2021-12-06,27.0,-8.5,49,,,,,,,,,,,,,
0.0,0.0,-13.0,0.0,2021-12-07,25.0,-1.0,49,,,,,,,,,,,,,
5.0,0.0,-6.0,5.0,2021-12-08,24.0,-5.0,49,,,,,,,,,,,,,
0.0,0.0,-11.0,0.0,2021-12-09,26.0,-5.0,49,,,,,,,,,,,,,
0.0,0.0,-12.0,0.0,2021-12-03,100.0,-10.0,49,,,,,,,,,,,,,
7.0,0.0,-13.0,7.0,2021-12-04,98.0,-11.0,49,,,,,,,,,,,,,
8.0,0.0,-16.5,8.0,2021-12-05,104.0,-14.0,49,,,,,,,,,,,,,
1.0,0.0,-18.0,1.0,2021-12-06,109.0,-5.0,49,,,,,,,,,,,,,
0.0,0.0,-13.0,0.0,2021-12-07,107.0,-4.0,49,,,,,,,,,,,,,
12.0,0.0,-6.0,12.0,2021-12-08,106.0,-10.0,49,,,,,,,,,,,,,
0.0,0.0,-13.0,0.0,2021-12-09,110.0,-10.0,49,,,,,,,,,,,,,
,,,,2021-12-03 00:00:00,,,49,9.0, 88.0, 3.2, 0.0, -8.9, 5.7, -7.3, -8.1, 322.0, 0.0, 0.0, 83.0,
,,,,2021-12-03 01:00:00,,,49,1.0, 83.0, 5.7, 0.0, -10.5, 5.7, -8.1, -8.6, 9.0, 0.0, 0.0, 82.0,
,,,,2021-12-03 02:00:00,,,49,8.0, 82.0, 5.7, 0.0, -11.1, 3.8, -8.6, -8.2, 1.0, 0.0, 0.0, 78.0,
,,,,2021-12-03 03:00:00,,,49,356.0, 78.0, 3.8, 0.0, -11.4, 5.2, -8.2, -8.4, 8.0, 0.0, 0.0, 75.0,
,,,,2021-12-03 04:00:00,,,49,359.0, 75.0, 5.2, 0.0, -12.0, 4.5, -8.4, -8.5, 356.0, 0.0, 0.0, 79.0,
,,,,2021-12-03 05:00:00,,,49,36.0, 79.0, 4.5, 0.0, -11.5, 2.4, -8.5, -9.3, 359.0, 0.0, 0.0, 85.0,
,,,,2021-12-03 06:00:00,,,49,66.0, 85.0, 2.4, 0.0, -11.4, 2.3, -9.3, -9.3, 36.0, 0.0, 0.0, 85.0,
,,,,2021-12-03 07:00:00,,,49,26.0, 85.0, 2.3, 0.0, -11.4, 2.1, -9.3, -9.7, 66.0, 0.0, 0.0, 84.0,
,,,,2021-12-03 08:00:00,,,49,34.0, 84.0, 2.1, 0.0, -11.9, 0.0, -9.7, -8.3, 26.0, 0.0, 0.0, 80.0,
,,,,2021-12-03 09:00:00,,,49,194.0, 80.0, 0.0, 0.0, -11.1, 0.0, -8.3, -4.7, 34.0, 0.0, 0.0, 58.0,
,,,,2021-12-03 10:00:00,,,49,200.0, 58.0, 0.0, 0.0, -11.7, 1.4, -4.7, -4.8, 194.0, 0.0, 0.0, 61.0,
,,,,2021-12-03 11:00:00,,,49,131.0, 61.0, 1.4, 0.0, -11.2, 3.1, -4.8, -4.7, 200.0, 0.0, 0.0, 61.0,
,,,,2021-12-03 12:00:00,,,49,104.0, 61.0, 3.1, 0.0, -11.1, 3.5, -4.7, -5.0, 131.0, 0.0, 0.0, 63.0,
,,,,2021-12-03 13:00:00,,,49,123.0, 63.0, 3.5, 0.0, -11.0, 4.1, -5.0, -4.3, 104.0, 0.0, 0.0, 59.0,
,,,,2021-12-03 14:00:00,,,49,114.0, 59.0, 4.1, 0.0, -11.1, 3.2, -4.3, -5.8, 123.0, 0.0, 0.0, 65.0,
,,,,2021-12-03 15:00:00,,,49,36.0, 65.0, 3.2, 0.0, -11.3, 1.4, -5.8, -7.3, 114.0, 0.0, 0.0, 74.0,
,,,,2021-12-03 16:00:00,,,49,36.0, 74.0, 1.4, 0.0, -11.1, 3.1, -7.3, -9.0, 36.0, 0.0, 0.0, 78.0,
,,,,2021-12-03 17:00:00,,,49,14.0, 78.0, 3.1, 0.0, -12.1, 3.0, -9.0, -10.7, 36.0, 0.0, 0.0, 82.0,
,,,,2021-12-03 18:00:00,,,49,25.0, 82.0, 3.0, 0.0, -13.2, 2.8, -10.7, -10.5, 14.0, 0.0, 0.0, 83.0,
,,,,2021-12-03 19:00:00,,,49,31.0, 83.0, 2.8, 0.0, -12.8, 2.9, -10.5, -9.8, 25.0, 0.0, 0.0, 83.0,
,,,,2021-12-03 20:00:00,,,49,19.0, 83.0, 2.9, 0.0, -12.1, 2.5, -9.8, -9.8, 31.0, 0.0, 0.0, 83.0,
,,,,2021-12-03 21:00:00,,,49,3.0, 83.0, 2.5, 0.0, -12.1, 2.6, -9.8, -9.8, 19.0, 0.0, 0.0, 84.0,
,,,,2021-12-03 22:00:00,,,49,25.0, 84.0, 2.6, 0.0, -12.0, 3.3, -9.8, -9.6, 3.0, 0.0, 0.0, 78.0,
,,,,2021-12-03 23:00:00,,,49,26.0, 78.0, 3.3, 0.0, -12.7, 3.3, -9.6, -9.5, 25.0, 0.0, 0.0, 75.0,
,,,,2021-12-04 00:00:00,,,49,36.0, 75.0, 3.3, 0.0, -13.1, 4.0, -9.5, -9.5, 26.0, 0.0, 0.0, 68.0,
,,,,2021-12-04 01:00:00,,,49,31.0, 68.0, 4.0, 0.0, -14.3, 3.3, -9.5, -9.2, 36.0, 0.0, 0.0, 72.0,
,,,,2021-12-04 02:00:00,,,49,31.0, 72.0, 3.3, 0.0, -13.3, 3.0, -9.2, -9.0, 31.0, 0.0, 0.0, 64.0,
,,,,2021-12-04 03:00:00,,,49,36.0, 64.0, 3.0, 0.0, -14.6, 3.7, -9.0, -8.9, 31.0, 0.0, 0.0, 67.0,
,,,,2021-12-04 04:00:00,,,49,46.0, 67.0, 3.7, 0.0, -13.9, 1.4, -8.9, -8.9, 36.0, 0.0, 0.0, 70.0,
,,,,2021-12-04 05:00:00,,,49,194.0, 70.0, 1.4, 0.0, -13.4, 3.4, -8.9, -8.5, 46.0, 0.0, 0.0, 67.0,
,,,,2021-12-04 06:00:00,,,49,330.0, 67.0, 3.4, 0.0, -13.5, 1.9, -8.5, -9.1, 194.0, 0.0, 0.0, 88.0,
,,,,2021-12-04 07:00:00,,,49,301.0, 88.0, 1.9, 0.0, -10.7, 1.1, -9.1, -8.7, 330.0, 0.0, 0.0, 94.0,
,,,,2021-12-04 08:00:00,,,49,130.0, 94.0, 1.1, 0.0, -9.5, 1.8, -8.7, -8.1, 301.0, 0.0, 0.0, 93.0,
,,,,2021-12-04 09:00:00,,,49,187.0, 93.0, 1.8, 0.0, -9.0, 3.1, -8.1, -7.6, 130.0, 0.0, 0.0, 93.0,
,,,,2021-12-04 10:00:00,,,49,271.0, 93.0, 3.1, 0.0, -8.5, 6.4, -7.6, -6.6, 187.0, 0.0, 0.0, 90.0,
,,,,2021-12-04 11:00:00,,,49,282.0, 90.0, 6.4, 0.0, -8.0, 5.8, -6.6, -6.2, 271.0, 0.0, 0.0, 90.0,
,,,,2021-12-04 12:00:00,,,49,277.0, 90.0, 5.8, 0.0, -7.6, 5.6, -6.2, -2.8, 282.0, 0.0, 0.0, 75.0,
,,,,2021-12-04 13:00:00,,,49,264.0, 75.0, 5.6, 0.0, -6.6, 4.9, -2.8, -4.2, 277.0, 0.0, 0.0, 78.0,
,,,,2021-12-04 14:00:00,,,49,252.0, 78.0, 4.9, 0.0, -7.5, 3.8, -4.2, -6.8, 264.0, 0.0, 0.0, 89.0,
,,,,2021-12-04 15:00:00,,,49,306.0, 89.0, 3.8, 0.0, -8.3, 3.0, -6.8, -8.5, 252.0, 0.0, 0.0, 94.0,
,,,,2021-12-04 16:00:00,,,49,, 94.0, 3.0, None, -9.3, None, -8.5, None, 306.0, 0.0, 0.0, None,
