pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
0.0, 412.0, None,3.4,4.7,260.0, None, None, 0.0,997.0, None,2021-04-16 00:00:00, None,16
0.0, 412.0, None,2.5,3.8,260.0, None, None, 0.0,996.0, None,2021-04-16 01:00:00, None,16
0.0, 412.0, None,2.2,4.0,260.0, None, None, 0.0,996.0, None,2021-04-16 02:00:00, None,16
0.0, 412.0, None,2.0,3.4,260.0, None, None, 0.0,996.0, None,2021-04-16 03:00:00, None,16
0.0, 412.0, None,2.2,4.2,260.0, None, None, 0.0,996.0, None,2021-04-16 04:00:00, None,16
0.0, 412.0, None,4.4,4.4,260.0, None, None, 0.0,996.0, None,2021-04-16 05:00:00, None,16
0.0, 412.0, None,5.5,4.6,259.0, None, None, 0.0,996.0, None,2021-04-16 06:00:00, None,16
0.0, 411.0, None,6.8,6.7,259.0, None, None, None,996.0, None,2021-04-16 07:00:00, None,16
0.0, 411.0, None,10.5,9.7,258.0, None, None, 0.0,995.0, None,2021-04-16 08:00:00, None,16
None, 409.0, None,12.6,10.6,258.0, None, None, None,995.0, None,2021-04-16 09:00:00, None,16
None, 409.0, None,13.6,12.3,258.0, None, None, 0.0,995.0, None,2021-04-16 10:00:00, None,16
None, 408.0, None,12.9,12.6,258.0, None, None, None,995.0, None,2021-04-16 11:00:00, None,16
None, 408.0, None,13.8,13.8,257.0, None, None, 0.0,995.0, None,2021-04-16 12:00:00, None,16
0.0, 409.0, None,14.0,14.4,257.0, None, None, 1.0,995.0, None,2021-04-16 13:00:00, None,16
0.0, 409.0, None,13.4,13.6,256.0, None, None, 0.0,997.0, None,2021-04-16 14:00:00, None,16
0.0, 409.0, None,14.1,13.7,256.0, None, None, 0.0,998.0, None,2021-04-16 15:00:00, None,16
0.0, 410.0, None,14.4,13.7,256.0, None, None, 1.0,998.0, None,2021-04-16 16:00:00, None,16
0.0, 411.0, None,14.6,13.2,256.0, None, None, 1.0,999.0, None,2021-04-16 17:00:00, None,16
0.0, 410.0, None,13.4,11.8,256.0, None, None, None,999.0, None,2021-04-16 18:00:00, None,16
0.0, 411.0, None,12.3,10.2,256.0, None, None, 1.0,999.0, None,2021-04-16 19:00:00, None,16
0.0, 412.0, None,6.9,7.5,256.0, None, None, 1.0,999.0, None,2021-04-16 20:00:00, None,16
0.0, 412.0, None,5.8,6.6,255.0, None, None, 0.0,999.0, None,2021-04-16 21:00:00, None,16
0.0, 412.0, None,5.6,6.2,255.0, None, None, 0.0,998.0, None,2021-04-16 22:00:00, None,16
0.0, 412.0, None,5.9,6.1,255.0, None, None, 0.0,998.0, None,2021-04-16 23:00:00, None,16
0.0, 412.0, None,4.3,4.9,255.0, None, None, 0.0,998.0, None,2021-04-17 00:00:00, None,16
0.0, 412.0, None,4.7,4.3,255.0, None, None, 0.0,998.0, None,2021-04-17 01:00:00, None,16
0.0, 412.0, None,4.1,4.5,255.0, None, None, 0.0,998.0, None,2021-04-17 02:00:00, None,16
0.0, 412.0, None,3.1,3.8,255.0, None, None, 0.0,998.0, None,2021-04-17 03:00:00, None,16
None, 411.0, None,3.5,4.7,255.0, None, None, None,998.0, None,2021-04-17 04:00:00, None,16
0.0, 412.0, None,3.3,3.5,255.0, None, None, 1.0,998.0, None,2021-04-17 05:00:00, None,16
None, 411.0, None,3.4,3.3,254.0, None, None, None,998.0, None,2021-04-17 06:00:00, None,16
0.0, 411.0, None,3.0,5.3,254.0, None, None, 0.0,997.0, None,2021-04-17 07:00:00, None,16
0.0, 411.0, None,10.1,10.6,253.0, None, None, 0.0,996.0, None,2021-04-17 08:00:00, None,16
0.0, 409.0, None,12.4,9.0,253.0, None, None, None,995.0, None,2021-04-17 09:00:00, None,16
None, 408.0, None,11.7,11.5,253.0, None, None, None,994.0, None,2021-04-17 10:00:00, None,16
1.0, 409.0, None,12.3,12.4,252.0, None, None, 1.0,993.0, None,2021-04-17 11:00:00, None,16
