time,tasmin,tasmax,pcp,week_of_year
2016-08-05, 6.2, 20.9,15.0,32
2016-08-06, 10.5, 23.5,1.0,32
2016-08-07, 12.2, 24.7,1.0,32
2016-08-08, 13.5, 24.9,2.0,32
2016-08-09, 13.3, 19.2,0.0,32
2016-08-10, 11.4, 22.6,0.0,32
2016-08-11, 13.1, 23.9,0.0,32
