wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
180.0, 27.5, None, -0.16, 2.0, 101.5, 11.9, None, None, 38.0,2018-07-16 00:00:00, None, None,29
202.5, 26.5, None, -0.17, 1.0, 101.5, 14.0, None, None, 46.0,2018-07-16 01:00:00, None, None,29
202.5, 26.0, None, -0.13, 1.0, 101.5, 13.7, None, None, 47.0,2018-07-16 02:00:00, None, None,29
157.5, 24.0, None, -0.1, 1.0, 101.4, 13.7, None, None, 53.0,2018-07-16 03:00:00, None, None,29
337.5, 22.5, None, -0.04, 1.0, 101.4, 6.6, None, None, 36.0,2018-07-16 04:00:00, None, None,29
None, 21.8, None, 0.01, 0.0, 101.5, 10.2, None, None, 47.0,2018-07-16 05:00:00, None, None,29
22.5, 20.2, None, 0.06, 2.0, 101.5, 9.5, None, None, 50.0,2018-07-16 06:00:00, None, None,29
22.5, 19.8, None, 0.06, 4.0, 101.5, 9.3, None, None, 50.0,2018-07-16 07:00:00, None, None,29
22.5, 19.1, None, 0.07, 1.0, 101.5, 9.3, None, None, 53.0,2018-07-16 08:00:00, None, None,29
45.0, 18.6, None, 0.05, 2.0, 101.5, 8.7, None, None, 52.0,2018-07-16 09:00:00, None, None,29
45.0, 18.0, None, 0.06, 2.0, 101.6, 8.4, None, None, 53.0,2018-07-16 10:00:00, None, None,29
22.5, 17.5, None, 0.06, 2.0, 101.6, 9.0, None, None, 57.0,2018-07-16 11:00:00, None, None,29
22.5, 17.2, None, 0.08, 2.0, 101.6, 7.5, None, None, 53.0,2018-07-16 12:00:00, None, None,29
45.0, 16.8, None, 0.11, 3.0, 101.7, 8.8, None, None, 59.0,2018-07-16 13:00:00, None, None,29
0.0, 18.2, None, 0.12, 1.0, 101.7, 8.6, None, None, 53.0,2018-07-16 14:00:00, None, None,29
202.5, 19.1, None, 0.13, 2.0, 101.8, 11.9, None, None, 63.0,2018-07-16 15:00:00, None, None,29
202.5, 19.3, None, 0.08, 4.0, 101.8, 13.2, None, None, 68.0,2018-07-16 16:00:00, None, None,29
202.5, 20.3, None, 0.07, 4.0, 101.8, 13.4, None, None, 65.0,2018-07-16 17:00:00, None, None,29
180.0, 22.9, None, 0.0, 3.0, 101.8, 12.4, None, None, 52.0,2018-07-16 18:00:00, None, None,29
135.0, 24.6, None, 0.0, 3.0, 101.8, 9.0, None, None, 37.0,2018-07-16 19:00:00, None, None,29
180.0, 25.5, None, -0.04, 4.0, 101.7, 7.9, None, None, 33.0,2018-07-16 20:00:00, None, None,29
247.5, 26.1, None, -0.05, 3.0, 101.7, 12.9, None, None, 44.0,2018-07-16 21:00:00, None, None,29
225.0, 26.3, None, -0.1, 3.0, 101.7, 9.6, None, None, 35.0,2018-07-16 22:00:00, None, None,29
180.0, 27.4, None, -0.14, 4.0, 101.6, 9.1, None, None, 32.0,2018-07-16 23:00:00, None, 0.0,29
180.0, 27.0, None, -0.18, 3.0, 101.5, 11.9, None, None, 39.0,2018-07-17 00:00:00, None, None,29
180.0, 25.3, None, -0.18, 2.0, 101.5, 13.6, None, None, 49.0,2018-07-17 01:00:00, None, None,29
180.0, 23.5, None, -0.17, 2.0, 101.4, 13.7, None, None, 54.0,2018-07-17 02:00:00, None, None,29
