ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
1.4,1.4,7.0,0.0,2016-05-27,0.0,16.0,22,,,,,
4.8,4.8,1.5,0.0,2016-05-28,0.0,15.5,22,,,,,
0.4,0.4,8.0,0.0,2016-05-29,0.0,16.0,22,,,,,
0.0,0.0,1.5,0.0,2016-05-30,0.0,20.5,22,,,,,
0.0,0.0,5.5,0.0,2016-05-31,0.0,23.5,22,,,,,
2.6,2.6,10.5,0.0,2016-06-01,0.0,23.0,22,,,,,
0.0,0.0,12.0,0.0,2016-06-02,0.0,25.0,22,,,,,
,,,,2016-06-01 16:00:00,,,22,27.8,16.8,270.0,34.0,0.0
,,,,2016-06-01 17:00:00,,,22,20.6,16.7,270.0,35.0,0.0
,,,,2016-06-02 17:00:00,,,22,25.7,15.1,270.0,39.0,0.0
,,,,2016-06-02 18:00:00,,,22,20.5,14.0,270.0,42.0,0.0
,,,,2016-06-02 19:00:00,,,22,21.5,11.6,270.0,49.0,0.0
,,,,2016-06-02 20:00:00,,,22,12.8,10.9,270.0,50.0,0.0
,,,,2016-06-02 21:00:00,,,22,16.6,10.4,270.0,52.0,0.0
,,,,2016-06-02 22:00:00,,,22,19.1,9.9,270.0,54.0,0.0
,,,,2016-06-02 23:00:00,,,22,12.9,9.3,270.0,56.0,0.0
