AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
-10.7, None, None, 34.0,2023-12-17 00:00:00, 17.0, None,51
-8.7, None, None, 34.0,2023-12-17 00:15:00, 17.0, None,51
-7.1, None, None, 34.0,2023-12-17 00:30:00, 17.0, None,51
-7.1, None, None, 34.0,2023-12-17 00:45:00, 17.0, None,51
-6.8, None, None, 34.0,2023-12-17 01:00:00, 17.0, None,51
-7.0, None, None, 34.0,2023-12-17 01:15:00, 17.0, None,51
-6.8, None, None, 34.0,2023-12-17 01:30:00, 17.0, None,51
-6.3, None, None, 34.0,2023-12-17 01:45:00, 17.0, None,51
-6.6, None, None, 34.0,2023-12-17 02:00:00, 17.0, None,51
-6.8, None, None, 34.0,2023-12-17 02:15:00, 17.0, None,51
-6.8, None, None, 34.0,2023-12-17 02:30:00, 17.0, None,51
-6.7, None, None, 34.0,2023-12-17 02:45:00, 17.0, None,51
-6.6, None, None, 33.0,2023-12-17 03:00:00, 17.0, None,51
-6.7, None, None, 33.0,2023-12-17 03:15:00, 18.0, None,51
-6.8, None, None, 33.0,2023-12-17 03:30:00, 18.0, None,51
-6.6, None, None, 33.0,2023-12-17 03:45:00, 18.0, None,51
-6.9, None, None, 33.0,2023-12-17 04:00:00, 18.0, None,51
-7.0, None, None, 33.0,2023-12-17 04:15:00, 18.0, None,51
-6.8, None, None, 33.0,2023-12-17 04:30:00, 18.0, None,51
-5.8, None, None, 33.0,2023-12-17 04:45:00, 18.0, None,51
-6.1, None, None, 33.0,2023-12-17 05:00:00, 18.0, None,51
-7.3, None, None, 33.0,2023-12-17 05:15:00, 18.0, None,51
-7.9, None, None, 33.0,2023-12-17 05:30:00, 18.0, None,51
-6.1, None, None, 33.0,2023-12-17 05:45:00, 18.0, None,51
-5.1, None, None, 33.0,2023-12-17 06:00:00, 18.0, None,51
-4.5, None, None, 33.0,2023-12-17 06:15:00, 18.0, None,51
-4.2, None, None, 33.0,2023-12-17 06:30:00, 18.0, None,51
-4.4, None, None, 33.0,2023-12-17 06:45:00, 18.0, None,51
-4.3, None, None, 33.0,2023-12-17 07:00:00, 18.0, None,51
-4.1, None, None, 33.0,2023-12-17 07:15:00, 18.0, None,51
-4.4, None, None, 33.0,2023-12-17 07:30:00, 18.0, None,51
-4.2, None, None, 33.0,2023-12-17 07:45:00, 18.0, None,51
-4.2, None, None, 33.0,2023-12-17 08:00:00, 18.0, None,51
-4.2, None, None, 33.0,2023-12-17 08:15:00, 18.0, None,51
-4.1, None, None, 33.0,2023-12-17 08:30:00, 18.0, None,51
-4.2, None, None, 33.0,2023-12-17 08:45:00, 18.0, None,51
-4.3, None, None, 33.0,2023-12-17 09:00:00, 18.0, None,51
-4.3, None, None, 33.0,2023-12-17 09:15:00, 18.0, None,51
-4.4, None, None, 33.0,2023-12-17 09:30:00, 18.0, None,51
-4.0, None, None, 33.0,2023-12-17 09:45:00, 18.0, None,51
-3.9, None, None, 33.0,2023-12-17 10:00:00, 18.0, None,51
-3.6, None, None, 33.0,2023-12-17 10:15:00, 18.0, None,51
-3.5, None, None, 33.0,2023-12-17 10:30:00, 18.0, None,51
-3.2, None, None, 33.0,2023-12-17 10:45:00, 18.0, None,51
-3.0, None, None, 33.0,2023-12-17 11:00:00, 18.0, None,51
-2.9, None, None, 33.0,2023-12-17 11:15:00, 18.0, None,51
-2.7, None, None, 33.0,2023-12-17 11:30:00, 18.0, None,51
-2.2, None, None, 32.0,2023-12-17 11:45:00, 18.0, None,51
-2.0, None, None, 32.0,2023-12-17 12:00:00, 18.0, None,51
-1.3, None, None, 32.0,2023-12-17 12:15:00, 18.0, None,51
-0.8, None, None, 32.0,2023-12-17 12:30:00, 18.0, None,51
-0.6, None, None, 32.0,2023-12-17 12:45:00, 18.0, None,51
-0.4, None, None, 32.0,2023-12-17 13:00:00, 18.0, None,51
-0.2, None, None, 32.0,2023-12-17 13:15:00, 18.0, None,51
0.0, None, None, 32.0,2023-12-17 13:30:00, 18.0, None,51
0.1, None, None, 32.0,2023-12-17 13:45:00, 18.0, None,51
