CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,1.718, None, None,2016-10-07 00:00:00, None, None,18.26,6.992,81.9, None, None, None, None, None, None, None,41
None,2.231, None, None,2016-10-07 01:00:00, None, None,17.97,8.67,71.5, None, None, None, None, None, None, None,41
None,2.382, None, None,2016-10-07 02:00:00, None, None,17.61,10.06,56.72, None, None, None, None, None, None, None,41
None,2.525, None, None,2016-10-07 03:00:00, None, None,21.39,11.41,55.62, None, None, None, None, None, None, None,41
None,2.676, None, None,2016-10-07 04:00:00, None, None,17.49,11.75,51.51, None, None, None, None, None, None, None,41
None,2.601, None, None,2016-10-07 05:00:00, None, None,17.07,12.26,46.43, None, None, None, None, None, None, None,41
None,2.591, None, None,2016-10-07 06:00:00, None, None,19.21,11.85,40.53, None, None, None, None, None, None, None,41
None,2.468, None, None,2016-10-07 07:00:00, None, None,15.15,11.67,42.85, None, None, None, None, None, None, None,41
None,2.354, None, None,2016-10-07 08:00:00, None, None,18.38,11.23,25.87, None, None, None, None, None, None, None,41
None,2.458, None, None,2016-10-07 09:00:00, None, None,25.59,10.03,43.41, None, None, None, None, None, None, None,41
None,2.554, None, None,2016-10-07 10:00:00, None, None,26.48,7.46,52.34, None, None, None, None, None, None, None,41
None,3.541, None, None,2016-10-07 11:00:00, None, None,38.92,4.742,52.23, None, None, None, None, None, None, None,41
None,3.608, None, None,2016-10-07 12:00:00, None, None,37.42,5.323,90.5, None, None, None, None, None, None, None,41
None,3.646, None, None,2016-10-07 13:00:00, None, None,39.29,5.169,84.0, None, None, None, None, None, None, None,41
None,3.703, None, None,2016-10-07 14:00:00, None, None,43.67,3.082,96.8, None, None, None, None, None, None, None,41
None,3.55, None, None,2016-10-07 15:00:00, None, None,36.86,3.815,111.7, None, None, None, None, None, None, None,41
None,3.303, None, None,2016-10-07 16:00:00, None, None,58.79,1.845,109.8, None, None, None, None, None, None, None,41
None,3.066, None, None,2016-10-07 17:00:00, None, None,17.49,5.55,41.89, None, None, None, None, None, None, None,41
None,2.867, None, None,2016-10-07 18:00:00, None, None,17.97,6.463,54.69, None, None, None, None, None, None, None,41
None,1.889, None, None,2016-10-07 19:00:00, None, None,21.97,4.417,64.73, None, None, None, None, None, None, None,41
None,0.477, None, None,2016-10-07 20:00:00, None, None,23.34,8.02,60.26, None, None, None, None, None, None, None,41
None,0.392, None, None,2016-10-07 21:00:00, None, None,14.11,11.29,67.2, None, None, None, None, None, None, None,41
None,-0.338, None, None,2016-10-07 22:00:00, None, None,12.74,14.32,66.67, None, None, None, None, None, None, None,41
None,-0.678, None, None,2016-10-07 23:00:00, None, None,14.41,13.27,54.38, None, None, None, None, None, None, None,41
None,-0.697, None, None,2016-10-08 00:00:00, None, None,27.44,7.8,65.41, None, None, None, None, None, None, None,41
None,-0.688, None, None,2016-10-08 01:00:00, None, None,25.05,7.43,94.8, None, None, None, None, None, None, None,41
None,-0.735, None, None,2016-10-08 02:00:00, None, None,15.32,10.41,69.8, None, None, None, None, None, None, None,41
None,-0.887, None, None,2016-10-08 03:00:00, None, None,10.77,11.98,54.38, None, None, None, None, None, None, None,41
None,-0.944, None, None,2016-10-08 04:00:00, None, None,11.92,10.76,47.04, None, None, None, None, None, None, None,41
None,-1.019, None, None,2016-10-08 05:00:00, None, None,9.91,10.18,56.78, None, None, None, None, None, None, None,41
None,-1.133, None, None,2016-10-08 06:00:00, None, None,12.0,9.33,59.44, None, None, None, None, None, None, None,41
None,-1.285, None, None,2016-10-08 07:00:00, None, None,10.02,9.21,56.62, None, None, None, None, None, None, None,41
None,-1.332, None, None,2016-10-08 08:00:00, None, None,9.25,9.23,55.89, None, None, None, None, None, None, None,41
