BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1017.0, 1.6, 1.082, 69.1, 76.31,2019-04-02 00:00:00, 0.476,14
1017.0, 0.5, 1.428, 76.3, 73.84,2019-04-02 01:00:00, 0.079998,14
1017.0, 0.1, 1.893, 73.8, 75.44,2019-04-02 02:00:00, -0.286,14
1017.0, -0.3, 1.224, 75.4, 83.4,2019-04-02 03:00:00, -1.2,14
1017.0, -1.2, 1.003, 83.4, 83.2,2019-04-02 04:00:00, -1.952,14
1018.0, -2.0, 0.873, 83.2, 85.0,2019-04-02 05:00:00, -2.577,14
1018.0, -2.6, 1.387, 85.0, 90.7,2019-04-02 06:00:00, -3.551,14
1018.0, -3.6, 0.717, 90.7, 89.7,2019-04-02 07:00:00, -2.675,14
1018.0, -2.7, 0.544, 89.7, 86.3,2019-04-02 08:00:00, -0.663999,14
1017.0, -0.7, 1.288, 86.3, 76.81,2019-04-02 09:00:00, 1.764,14
1017.0, 1.8, 3.244, 76.8, 64.54,2019-04-02 10:00:00, 3.627,14
1016.0, 3.6, 2.374, 64.5, 54.58,2019-04-02 11:00:00, 5.441,14
1015.0, 5.4, 2.255, 54.6, 50.16,2019-04-02 12:00:00, 6.727,14
1013.0, 6.7, 2.788, 50.2, 46.89,2019-04-02 13:00:00, 7.854,14
1012.0, 7.9, 3.855, 46.9, 45.74,2019-04-02 14:00:00, 8.68,14
1011.0, 8.7, 4.494, 45.7, 45.27,2019-04-02 15:00:00, 9.14,14
1010.0, 9.1, 4.452, 45.3, 44.15,2019-04-02 16:00:00, 9.32,14
1010.0, 9.3, 4.708, 44.2, 44.65,2019-04-02 17:00:00, 9.01,14
1008.0, 9.0, 4.455, 44.7, 48.8,2019-04-02 18:00:00, 7.765,14
1007.0, 7.8, 4.729, 48.8, 55.78,2019-04-02 19:00:00, 5.782,14
1007.0, 5.8, 5.499, 55.8, 59.29,2019-04-02 20:00:00, 4.626,14
1007.0, 4.6, 5.882, 59.3, 61.57,2019-04-02 21:00:00, 3.453,14
1007.0, 3.5, 5.961, 61.6, 66.08,2019-04-02 22:00:00, 2.374,14
1007.0, 2.4, 5.574, 66.1, 68.15,2019-04-02 23:00:00, 1.644,14
1007.0, 1.6, 4.927, 68.2, 68.39,2019-04-03 00:00:00, 0.952,14
1007.0, 1.0, 4.725, 68.4, 68.3,2019-04-03 01:00:00, 0.384,14
1007.0, 0.4, 3.34, 68.3, 71.0,2019-04-03 02:00:00, -0.214,14
1006.0, -0.2, 2.44, 71.0, 72.66,2019-04-03 03:00:00, -0.796,14
1006.0, -0.8, 2.598, 72.7, 70.57,2019-04-03 04:00:00, -0.699,14
1006.0, -0.7, 1.905, 70.6, 70.06,2019-04-03 05:00:00, -0.542999,14
1006.0, -0.5, 3.069, 70.1, 64.29,2019-04-03 06:00:00, -0.524999,14
1006.0, -0.5, 3.153, 64.3, 60.3,2019-04-03 07:00:00, -0.615,14
1006.0, -0.6, 3.622, 60.3, 57.66,2019-04-03 08:00:00, -0.469998,14
1006.0, -0.5, 3.468, 57.7, 55.42,2019-04-03 09:00:00, -0.159998,14
1006.0, -0.2, 2.18, 55.4, 53.57,2019-04-03 10:00:00, 0.272,14
1006.0, 0.3, 2.096, 53.6, 51.37,2019-04-03 11:00:00, 0.856998,14
1006.0, 0.9, 2.426, 51.4, 49.4,2019-04-03 12:00:00, 1.844,14
1006.0, 1.8, 3.045, 49.4, 45.53,2019-04-03 13:00:00, 3.72,14
1006.0, 3.7, 3.206, 45.5, 44.87,2019-04-03 14:00:00, 4.385,14
1006.0, 4.4, 2.559, 44.9, 43.19,2019-04-03 15:00:00, 4.72,14
1005.0, 4.7, 4.647, 43.2, 47.22,2019-04-03 16:00:00, 3.864,14
1005.0, 3.9, 4.514, 47.2, 54.29,2019-04-03 17:00:00, 2.385,14
1006.0, 2.4, 3.985, 54.3, 59.26,2019-04-03 18:00:00, 0.837998,14
1006.0, 0.8, 3.535, 59.3, 63.89,2019-04-03 19:00:00, -0.509,14
1007.0, -0.5, 2.906, 63.9, 64.76,2019-04-03 20:00:00, -1.577,14
