WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 4.715,71.7,2016-06-25 17:00:00,17.37,26
None, None, 4.285,74.1,2016-06-25 18:00:00,17.23,26
None, None, 4.038,79.3,2016-06-25 19:00:00,16.88,26
None, None, 2.136,83.0,2016-06-25 20:00:00,16.38,26
None, None, 1.327,85.1,2016-06-25 21:00:00,15.3,26
None, None, 1.319,86.8,2016-06-25 22:00:00,14.54,26
None, None, 0.722998,88.3,2016-06-25 23:00:00,14.07,26
None, None, 0.648998,89.9,2016-06-26 00:00:00,13.7,26
None, None, 0.204998,90.2,2016-06-26 01:00:00,13.4,26
None, None, 0.832,90.1,2016-06-26 02:00:00,13.15,26
None, None, 0.728999,89.8,2016-06-26 03:00:00,12.94,26
None, None, 1.095,89.6,2016-06-26 04:00:00,12.65,26
None, None, 1.005,89.1,2016-06-26 05:00:00,12.77,26
None, None, 0.416,83.6,2016-06-26 06:00:00,14.74,26
None, None, 0.759998,79.9,2016-06-26 07:00:00,15.73,26
None, None, 0.430999,80.4,2016-06-26 08:00:00,16.17,26
None, None, 1.176,80.1,2016-06-26 09:00:00,16.5,26
None, None, 1.385,77.8,2016-06-26 10:00:00,17.27,26
None, None, 1.367,76.1,2016-06-26 11:00:00,18.04,26
None, None, 5.537,75.8,2016-06-26 12:00:00,18.9,26
None, None, 5.958,75.2,2016-06-26 13:00:00,19.12,26
None, None, 3.784,68.79,2016-06-26 14:00:00,20.56,26
None, None, 2.886,64.53,2016-06-26 15:00:00,21.23,26
None, None, 1.245,61.84,2016-06-26 16:00:00,21.6,26
None, None, 0.985,57.16,2016-06-26 17:00:00,22.1,26
None, None, 2.025,51.04,2016-06-26 18:00:00,23.1,26
None, None, 1.01,63.22,2016-06-26 19:00:00,21.94,26
None, None, 2.131,69.3,2016-06-26 20:00:00,20.68,26
None, None, 2.238,68.62,2016-06-26 21:00:00,19.31,26
None, None, 1.864,71.4,2016-06-26 22:00:00,18.09,26
None, None, 1.537,74.3,2016-06-26 23:00:00,17.39,26
None, None, 1.43,78.5,2016-06-27 00:00:00,16.68,26
None, None, 0.837,78.2,2016-06-27 01:00:00,16.61,26
None, None, 1.648,78.9,2016-06-27 02:00:00,15.99,26
None, None, 1.616,79.0,2016-06-27 03:00:00,15.72,26
None, None, 1.234,79.8,2016-06-27 04:00:00,15.58,26
None, None, 0.939,80.7,2016-06-27 05:00:00,15.57,26
None, None, 0.833,79.0,2016-06-27 06:00:00,16.51,26
None, None, 0.182998,76.3,2016-06-27 07:00:00,18.16,26
None, None, 0.002,74.5,2016-06-27 08:00:00,19.0,26
None, None, 0.025,61.58,2016-06-27 09:00:00,19.94,26
None, None, 0.448,69.96,2016-06-27 10:00:00,19.73,26
None, None, 1.969,62.25,2016-06-27 11:00:00,20.86,26
None, None, 4.659,59.97,2016-06-27 12:00:00,21.69,26
None, None, 2.867,55.62,2016-06-27 13:00:00,22.51,26
None, None, 5.035,57.44,2016-06-27 14:00:00,22.45,26
None, None, 5.217,62.81,2016-06-27 15:00:00,21.74,26
None, None, 4.549,61.74,2016-06-27 16:00:00,22.21,26
None, None, 4.742,59.61,2016-06-27 17:00:00,22.57,26
None, None, 4.098,57.56,2016-06-27 18:00:00,22.65,26
None, None, 1.163,52.01,2016-06-27 19:00:00,23.15,26
None, None, 1.251,62.45,2016-06-27 20:00:00,21.84,26
None, None, 1.125,69.21,2016-06-27 21:00:00,19.94,26
None, None, 0.939998,70.9,2016-06-27 22:00:00,18.86,26
None, None, 0.66,73.2,2016-06-27 23:00:00,18.0,26
None, None, 1.304,74.8,2016-06-28 00:00:00,17.32,26
None, None, 0.252999,76.7,2016-06-28 01:00:00,17.15,26
None, None, 1.165,76.7,2016-06-28 02:00:00,16.61,26
None, None, 0.903998,77.5,2016-06-28 03:00:00,16.28,26
None, None, 0.532998,80.9,2016-06-28 04:00:00,16.03,26
None, None, 0.991998,80.8,2016-06-28 05:00:00,16.07,26
None, None, 0.342999,76.2,2016-06-28 06:00:00,17.91,26
None, None, 1.945,76.8,2016-06-28 07:00:00,18.5,26
None, None, 4.154,77.4,2016-06-28 08:00:00,18.1,26
None, None, 4.289,72.5,2016-06-28 09:00:00,18.46,26
None, None, 4.257,74.9,2016-06-28 10:00:00,18.57,26
None, None, 4.635,76.7,2016-06-28 11:00:00,18.62,26
None, None, 4.203,77.7,2016-06-28 12:00:00,18.8,26
None, None, 4.551,75.6,2016-06-28 13:00:00,19.49,26
None, None, 6.021,80.3,2016-06-28 14:00:00,18.58,26
None, None, 4.988,72.7,2016-06-28 15:00:00,19.64,26
None, None, 4.338,63.68,2016-06-28 16:00:00,20.84,26
None, None, 4.574,65.27,2016-06-28 17:00:00,20.74,26
None, None, 5.057,67.99,2016-06-28 18:00:00,20.45,26
None, None, 5.222,75.9,2016-06-28 19:00:00,19.82,26
None, None, 2.667,77.6,2016-06-28 20:00:00,19.48,26
None, None, 1.918,74.8,2016-06-28 21:00:00,18.82,26
None, None, 0.646,76.5,2016-06-28 22:00:00,17.93,26
None, None, 1.408,79.9,2016-06-28 23:00:00,17.21,26
None, None, 1.537,82.8,2016-06-29 00:00:00,16.69,26
None, None, 1.562,83.5,2016-06-29 01:00:00,16.41,26
None, None, 1.403,84.6,2016-06-29 02:00:00,16.07,26
None, None, 0.607999,86.9,2016-06-29 03:00:00,15.76,26
None, None, 0.36,88.5,2016-06-29 04:00:00,15.82,26
None, None, 0.709999,88.9,2016-06-29 05:00:00,15.89,26
None, None, 1.281,84.7,2016-06-29 06:00:00,17.11,26
None, None, 3.372,81.6,2016-06-29 07:00:00,17.58,26
None, None, 4.023,80.6,2016-06-29 08:00:00,17.64,26
None, None, 4.527,79.2,2016-06-29 09:00:00,17.59,26
None, None, 4.639,76.8,2016-06-29 10:00:00,17.84,26
None, None, 4.626,72.6,2016-06-29 11:00:00,18.33,26
None, None, 4.475,73.0,2016-06-29 12:00:00,18.42,26
None, None, 4.672,72.6,2016-06-29 13:00:00,19.09,26
None, None, 6.441,75.7,2016-06-29 14:00:00,18.68,26
None, None, 5.623,74.3,2016-06-29 15:00:00,19.51,26
None, None, 4.805,73.7,2016-06-29 16:00:00,19.91,26
None, None, 3.469,68.19,2016-06-29 17:00:00,20.39,26
None, None, 3.229,64.35,2016-06-29 18:00:00,20.88,26
None, None, 2.473,62.04,2016-06-29 19:00:00,21.07,26
None, None, 2.92,67.77,2016-06-29 20:00:00,20.32,26
None, None, 2.995,73.9,2016-06-29 21:00:00,19.01,26
None, None, 1.351,75.6,2016-06-29 22:00:00,17.91,26
None, None, 1.842,81.3,2016-06-29 23:00:00,16.8,26
None, None, 2.486,79.8,2016-06-30 00:00:00,16.39,26
None, None, 2.875,81.0,2016-06-30 01:00:00,15.95,26
None, None, 3.2,78.5,2016-06-30 02:00:00,15.84,26
None, None, 3.126,78.4,2016-06-30 03:00:00,15.58,26
None, None, 2.705,79.7,2016-06-30 04:00:00,15.06,26
None, None, 3.558,80.0,2016-06-30 05:00:00,14.81,26
None, None, 3.386,78.7,2016-06-30 06:00:00,15.02,26
None, None, 3.565,79.0,2016-06-30 07:00:00,15.3,26
None, None, 4.127,79.5,2016-06-30 08:00:00,15.16,26
None, None, 4.123,79.2,2016-06-30 09:00:00,15.19,26
None, None, 3.408,78.4,2016-06-30 10:00:00,15.41,26
None, None, 1.63,75.0,2016-06-30 11:00:00,16.34,26
None, None, 1.014,71.8,2016-06-30 12:00:00,17.14,26
None, None, 4.189,67.74,2016-06-30 13:00:00,18.03,26
None, None, 5.149,72.8,2016-06-30 14:00:00,17.91,26
None, None, 6.728,78.1,2016-06-30 15:00:00,17.59,26
None, None, 6.144,77.7,2016-06-30 16:00:00,17.99,26
None, None, 4.694,72.2,2016-06-30 17:00:00,18.83,26
None, None, 3.569,67.96,2016-06-30 18:00:00,19.41,26
None, None, 3.233,67.01,2016-06-30 19:00:00,19.6,26
None, None, 0.999,68.51,2016-06-30 20:00:00,18.86,26
None, None, 2.374,73.4,2016-06-30 21:00:00,17.21,26
None, None, 1.62,75.7,2016-06-30 22:00:00,16.3,26
None, None, 1.73,80.2,2016-06-30 23:00:00,15.53,26
