station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
14.0, 14.0, 0.0, 2012-01-03 00:00:00, None
13.0, 13.0, 0.0, 2012-01-04 00:00:00, 0.0
3.2, 3.2, 0.0, 2012-01-08 00:00:00, None
2.0, 0.0, 2.0, 2012-01-16 00:00:00, None
15.0, 0.0, 15.0, 2012-01-18 00:00:00, 0.0
3.4, 3.4, 0.0, 2012-01-22 00:00:00, None
16.6, 16.6, 0.0, 2012-01-24 00:00:00, 0.0
13.0, 13.0, 0.0, 2012-01-25 00:00:00, 0.0
12.8, 12.8, 0.0, 2012-01-28 00:00:00, 0.0
2.8, 2.8, 0.0, 2012-01-29 00:00:00, 0.0
6.8, 6.8, 0.0, 2012-01-31 00:00:00, 0.0
4.2, 4.2, 0.0, 2012-02-08 00:00:00, 0.0
13.8, 13.8, 0.0, 2012-02-09 00:00:00, 0.0
1.8, 1.8, 0.0, 2012-02-10 00:00:00, 0.0
4.6, 4.6, 0.0, 2012-02-12 00:00:00, None
4.8, 4.8, 0.0, 2012-02-16 00:00:00, 0.0
18.0, 18.0, 0.0, 2012-02-17 00:00:00, 0.0
8.0, 8.0, 0.0, 2012-02-18 00:00:00, 0.0
16.8, 16.8, 0.0, 2012-02-24 00:00:00, 0.0
4.0, 4.0, 0.0, 2012-03-02 00:00:00, 0.0
11.2, 11.2, 0.0, 2012-03-04 00:00:00, None
16.8, 16.8, 0.0, 2012-03-09 00:00:00, None
10.8, 10.8, 0.0, 2012-03-14 00:00:00, None
8.4, 8.4, 0.0, 2012-03-15 00:00:00, 0.0
3.8, 3.8, 0.0, 2012-03-20 00:00:00, 0.0
2.8, 2.8, 0.0, 2012-03-26 00:00:00, None
7.6, 7.6, 0.0, 2012-03-28 00:00:00, 0.0
8.2, 8.2, 0.0, 2012-03-29 00:00:00, 0.0
1.8, 1.8, 0.0, 2012-04-03 00:00:00, 0.0
6.2, 6.2, 0.0, 2012-04-11 00:00:00, None
3.2, 3.2, 0.0, 2012-04-17 00:00:00, None
11.8, 11.8, 0.0, 2012-04-19 00:00:00, None
7.6, 7.6, 0.0, 2012-04-24 00:00:00, 0.0
9.2, 9.2, 0.0, 2012-05-30 00:00:00, 0.0
7.8, 7.8, 0.0, 2012-06-07 00:00:00, 0.0
16.4, 16.4, 0.0, 2012-06-22 00:00:00, None
10.2, 10.2, 0.0, 2012-07-02 00:00:00, None
3.0, 3.0, 0.0, 2012-07-15 00:00:00, None
3.0, 3.0, 0.0, 2012-09-28 00:00:00, None
6.8, 6.8, 0.0, 2012-10-12 00:00:00, None
26.0, 26.0, 0.0, 2012-10-13 00:00:00, 0.0
10.4, 10.4, 0.0, 2012-10-14 00:00:00, 0.0
16.8, 16.8, 0.0, 2012-10-18 00:00:00, None
12.4, 12.4, 0.0, 2012-10-26 00:00:00, None
15.4, 15.4, 0.0, 2012-10-27 00:00:00, 0.0
6.6, 6.6, 0.0, 2012-10-29 00:00:00, 0.0
39.4, 39.4, 0.0, 2012-10-30 00:00:00, 0.0
3.8, 3.8, 0.0, 2012-10-31 00:00:00, 0.0
4.6, 4.6, 0.0, 2012-11-02 00:00:00, 0.0
8.0, 8.0, 0.0, 2012-11-03 00:00:00, 0.0
32.4, 32.4, 0.0, 2012-11-11 00:00:00, None
11.8, 11.8, 0.0, 2012-11-17 00:00:00, 0.0
19.2, 19.2, 0.0, 2012-11-19 00:00:00, 0.0
17.8, 17.8, 0.0, 2012-11-20 00:00:00, 0.0
8.8, 8.8, 0.0, 2012-11-22 00:00:00, None
7.8, 7.8, 0.0, 2012-11-28 00:00:00, None
15.2, 15.2, 0.0, 2012-11-30 00:00:00, None
19.8, 19.8, 0.0, 2012-12-01 00:00:00, 0.0
14.8, 14.8, 0.0, 2012-12-02 00:00:00, 0.0
5.0, 5.0, 0.0, 2012-12-03 00:00:00, 0.0
10.8, 10.8, 0.0, 2012-12-04 00:00:00, 0.0
3.2, 3.2, 0.0, 2012-12-05 00:00:00, 0.0
8.8, 8.8, 0.0, 2012-12-06 00:00:00, 0.0
2.0, 2.0, 0.0, 2012-12-15 00:00:00, None
27.4, 27.4, 0.0, 2012-12-16 00:00:00, 0.0
32.2, 32.2, 0.0, 2012-12-19 00:00:00, None
3.6, 3.6, 0.0, 2012-12-22 00:00:00, 0.0
4.8, 4.8, 0.0, 2012-12-24 00:00:00, 0.0
25.2, 25.2, 0.0, 2012-12-25 00:00:00, 0.0
3.6, 3.6, 0.0, 2012-12-28 00:00:00, 0.0
2.2, 2.2, 0.0, 2012-12-29 00:00:00, 0.0
