time,HUMIDITY,week_of_year
2021-07-09 00:00:00,78.8,28
2021-07-09 01:00:00,77.7,28
2021-07-09 02:00:00,76.2,28
2021-07-09 03:00:00,75.3,28
2021-07-09 04:00:00,74.9,28
2021-07-09 05:00:00,74.9,28
2021-07-09 06:00:00,69.3,28
2021-07-09 07:00:00,65.2,28
2021-07-09 08:00:00,61.4,28
2021-07-09 09:00:00,54.4,28
2021-07-09 10:00:00,46.8,28
2021-07-09 11:00:00,42.0,28
2021-07-09 12:00:00,35.3,28
2021-07-09 13:00:00,30.3,28
2021-07-09 14:00:00,23.9,28
2021-07-09 15:00:00,20.3,28
2021-07-09 16:00:00,17.6,28
2021-07-09 17:00:00,19.4,28
2021-07-09 18:00:00,23.6,28
2021-07-09 19:00:00,33.1,28
2021-07-09 20:00:00,45.1,28
2021-07-09 21:00:00,56.6,28
2021-07-09 22:00:00,59.7,28
2021-07-09 23:00:00,62.8,28
2021-07-10 00:00:00,69.7,28
2021-07-10 01:00:00,70.2,28
2021-07-10 02:00:00,68.9,28
2021-07-10 03:00:00,66.5,28
2021-07-10 04:00:00,56.7,28
2021-07-10 05:00:00,52.1,28
2021-07-10 06:00:00,87.8,28
2021-07-10 07:00:00,94.1,28
2021-07-10 08:00:00,94.3,28
2021-07-10 09:00:00,90.8,28
2021-07-10 10:00:00,86.4,28
2021-07-10 11:00:00,84.9,28
2021-07-10 12:00:00,86.8,28
2021-07-10 13:00:00,80.5,28
2021-07-10 14:00:00,62.4,28
2021-07-10 15:00:00,53.6,28
2021-07-10 16:00:00,48.1,28
2021-07-10 17:00:00,43.1,28
2021-07-10 18:00:00,49.7,28
2021-07-10 19:00:00,53.6,28
2021-07-10 20:00:00,53.5,28
2021-07-10 21:00:00,66.7,28
2021-07-10 22:00:00,76.3,28
2021-07-10 23:00:00,75.0,28
2021-07-11 00:00:00,82.3,28
2021-07-11 01:00:00,86.4,28
2021-07-11 02:00:00,89.5,28
2021-07-11 03:00:00,91.8,28
2021-07-11 04:00:00,93.9,28
2021-07-11 05:00:00,89.1,28
2021-07-11 06:00:00,85.8,28
2021-07-11 07:00:00,69.4,28
2021-07-11 08:00:00,55.9,28
2021-07-11 09:00:00,43.4,28
2021-07-11 10:00:00,33.5,28
2021-07-11 11:00:00,30.0,28
2021-07-11 12:00:00,29.6,28
2021-07-11 13:00:00,28.7,28
2021-07-11 14:00:00,28.1,28
2021-07-11 15:00:00,26.8,28
2021-07-11 16:00:00,25.9,28
2021-07-11 17:00:00,26.3,28
2021-07-11 18:00:00,27.5,28
2021-07-11 19:00:00,31.6,28
2021-07-11 20:00:00,39.8,28
2021-07-11 21:00:00,56.4,28
2021-07-11 22:00:00,66.4,28
2021-07-11 23:00:00,68.1,28
2021-07-12 00:00:00,72.6,28
2021-07-12 01:00:00,75.9,28
2021-07-12 02:00:00,78.9,28
2021-07-12 03:00:00,79.6,28
2021-07-12 04:00:00,84.5,28
2021-07-12 05:00:00,87.3,28
2021-07-12 06:00:00,87.2,28
2021-07-12 07:00:00,80.2,28
2021-07-12 08:00:00,70.4,28
2021-07-12 09:00:00,64.9,28
2021-07-12 10:00:00,55.2,28
2021-07-12 11:00:00,50.5,28
2021-07-12 12:00:00,44.6,28
2021-07-12 13:00:00,36.6,28
2021-07-12 14:00:00,34.1,28
2021-07-12 15:00:00,33.2,28
2021-07-12 16:00:00,31.6,28
2021-07-12 17:00:00,29.5,28
2021-07-12 18:00:00,33.4,28
2021-07-12 19:00:00,39.8,28
2021-07-12 20:00:00,54.4,28
2021-07-12 21:00:00,64.2,28
2021-07-12 22:00:00,73.4,28
2021-07-12 23:00:00,72.9,28
2021-07-13 00:00:00,77.3,28
2021-07-13 01:00:00,75.8,28
2021-07-13 02:00:00,75.2,28
2021-07-13 03:00:00,78.1,28
2021-07-13 04:00:00,82.6,28
2021-07-13 05:00:00,84.3,28
2021-07-13 06:00:00,85.3,28
2021-07-13 07:00:00,80.4,28
2021-07-13 08:00:00,73.6,28
2021-07-13 09:00:00,62.8,28
2021-07-13 10:00:00,54.5,28
2021-07-13 11:00:00,48.0,28
2021-07-13 12:00:00,39.8,28
2021-07-13 13:00:00,30.0,28
2021-07-13 14:00:00,23.6,28
2021-07-13 15:00:00,24.0,28
2021-07-13 16:00:00,26.1,28
2021-07-13 17:00:00,29.7,28
2021-07-13 18:00:00,30.8,28
2021-07-13 19:00:00,40.0,28
2021-07-13 20:00:00,43.9,28
2021-07-13 21:00:00,58.6,28
2021-07-13 22:00:00,69.5,28
2021-07-13 23:00:00,75.8,28
2021-07-14 00:00:00,74.8,28
2021-07-14 01:00:00,75.0,28
2021-07-14 02:00:00,77.2,28
2021-07-14 03:00:00,79.6,28
2021-07-14 04:00:00,81.4,28
2021-07-14 05:00:00,82.5,28
2021-07-14 06:00:00,77.4,28
2021-07-14 07:00:00,72.8,28
2021-07-14 08:00:00,63.8,28
2021-07-14 09:00:00,51.1,28
