wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
144.0, 96.0, 3.6,0.0, -9.7,5.3, -9.2,-9.2, 145.0, 0.0, 0.0,96.0,2022-01-29 00:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0, 96.0, 5.3,0.0, -9.7,4.0, -9.2,-9.4, 144.0, 0.0, 0.0,95.0,2022-01-29 01:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0, 95.0, 4.0,0.0, -10.1,2.8, -9.4,-10.5, 147.0, 0.0, 0.0,93.0,2022-01-29 02:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.0, 93.0, 2.8,0.0, -11.4,3.6, -10.5,-10.5, 103.0, 0.0, 0.0,94.0,2022-01-29 03:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.0, 94.0, 3.6,0.0, -11.3,3.2, -10.5,-10.5, 131.0, 0.0, 0.0,93.0,2022-01-29 04:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.0, 93.0, 3.2,0.0, -11.4,3.1, -10.5,-10.2, 108.0, 0.0, 0.0,94.0,2022-01-29 05:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.0, 94.0, 3.1,0.0, -11.0,3.4, -10.2,-9.9, 124.0, 0.0, 0.0,94.0,2022-01-29 06:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.0, 94.0, 3.4,0.0, -10.7,2.9, -9.9,-10.2, 114.0, 0.0, 0.0,93.0,2022-01-29 07:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.0, 93.0, 2.9,0.0, -11.1,4.1, -10.2,-9.3, 129.0, 0.0, 0.0,94.0,2022-01-29 08:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.0, 94.0, 4.1,0.0, -10.1,4.3, -9.3,-8.2, 139.0, 0.0, 0.0,94.0,2022-01-29 09:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0, 94.0, 4.3,0.0, -9.0,5.0, -8.2,-7.4, 139.0, 0.0, 0.0,93.0,2022-01-29 10:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204.0, 93.0, 5.0,0.0, -8.3,7.7, -7.4,-7.2, 150.0, 0.0, 0.0,93.0,2022-01-29 11:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.0, 93.0, 7.7,0.0, -8.1,6.0, -7.2,-6.4, 204.0, 0.0, 0.0,92.0,2022-01-29 12:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
