pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, 5.3, 159.0, None, None, 729.0, 774.0, None,2017-04-23 00:00:00, None,17
None, None, None, None, 5.8, 159.0, None, None, 729.0, 773.0, None,2017-04-23 01:00:00, None,17
None, None, None, None, 3.5, 159.0, None, None, 730.0, 773.0, None,2017-04-23 02:00:00, None,17
None, None, None, None, 2.4, 159.0, None, None, 731.0, 773.0, None,2017-04-23 03:00:00, None,17
None, None, None, None, 1.5, None, None, None, 732.0, 773.0, None,2017-04-23 04:00:00, None,17
None, None, None, None, 0.9, None, None, None, 732.0, 773.0, None,2017-04-23 05:00:00, None,17
None, None, None, None, 1.0, None, None, None, 732.0, 772.0, None,2017-04-23 06:00:00, None,17
None, None, None, None, 0.7, None, None, None, 733.0, 771.0, None,2017-04-23 07:00:00, None,17
None, None, None, None, 0.3, None, None, None, 733.0, 771.0, None,2017-04-23 08:00:00, None,17
None, None, None, None, 0.0, None, None, None, 734.0, 770.0, None,2017-04-23 09:00:00, None,17
None, None, None, None, -0.7, None, None, None, 735.0, 770.0, None,2017-04-23 10:00:00, None,17
None, None, None, None, -1.3, None, None, None, 735.0, 770.0, None,2017-04-23 11:00:00, None,17
None, None, None, None, -1.7, None, None, None, 735.0, 769.0, None,2017-04-23 12:00:00, None,17
None, None, None, None, -1.7, None, None, None, 736.0, 769.0, None,2017-04-23 13:00:00, None,17
None, None, None, None, -1.7, None, None, None, 736.0, 769.0, None,2017-04-23 14:00:00, None,17
None, None, None, None, -1.6, 161.0, None, None, 736.0, 768.0, None,2017-04-23 15:00:00, None,17
None, None, None, None, -0.5, 162.0, None, None, 736.0, 768.0, None,2017-04-23 16:00:00, None,17
None, None, None, None, 3.0, 159.0, None, None, 736.0, 768.0, None,2017-04-23 17:00:00, None,17
None, None, None, None, 5.1, 159.0, None, None, 735.0, 768.0, None,2017-04-23 18:00:00, None,17
None, None, None, None, 6.8, None, None, None, 735.0, 768.0, None,2017-04-23 19:00:00, None,17
None, None, None, None, 6.0, 158.0, None, None, 735.0, 768.0, None,2017-04-23 20:00:00, None,17
None, None, None, None, 4.9, 159.0, None, None, 736.0, 768.0, None,2017-04-23 21:00:00, None,17
None, None, None, None, 4.9, 159.0, None, None, 736.0, 768.0, None,2017-04-23 22:00:00, None,17
None, None, None, None, 6.0, 159.0, None, None, 736.0, 768.0, None,2017-04-23 23:00:00, None,17
None, None, None, None, 5.6, None, None, None, 736.0, 768.0, None,2017-04-24 00:00:00, None,17
