ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 306.0, 551.0, None, None,2017-04-23 00:00:00, 5.6, None, None,17
None, 306.0, 551.0, None, None,2017-04-23 01:00:00, 4.4, None, None,17
None, 306.0, 550.0, None, None,2017-04-23 02:00:00, 3.4, None, None,17
None, 306.0, 550.0, None, None,2017-04-23 03:00:00, 1.7, None, None,17
None, 306.0, 549.0, None, None,2017-04-23 04:00:00, 0.9, None, None,17
None, 307.0, 549.0, None, None,2017-04-23 05:00:00, -0.5, None, None,17
None, 307.0, 549.0, None, None,2017-04-23 06:00:00, -0.1, None, None,17
None, 307.0, 549.0, None, None,2017-04-23 07:00:00, 0.4, None, None,17
None, 307.0, 549.0, None, None,2017-04-23 08:00:00, -1.3, None, None,17
None, 307.0, 549.0, None, None,2017-04-23 09:00:00, -1.8, None, None,17
None, 307.0, 549.0, None, None,2017-04-23 10:00:00, -1.6, None, None,17
None, 307.0, 549.0, None, None,2017-04-23 11:00:00, -1.7, None, None,17
None, 307.0, 549.0, None, None,2017-04-23 12:00:00, -2.1, None, None,17
None, 307.0, 549.0, None, None,2017-04-23 13:00:00, -2.2, None, None,17
None, 307.0, 549.0, None, None,2017-04-23 14:00:00, -1.4, None, None,17
None, 307.0, 549.0, None, None,2017-04-23 15:00:00, 1.0, None, None,17
None, 307.0, 548.0, 165.0, None,2017-04-23 16:00:00, 2.6, None, None,17
None, 307.0, 548.0, None, None,2017-04-23 17:00:00, 4.2, None, None,17
None, 306.0, 548.0, None, None,2017-04-23 18:00:00, 5.2, None, None,17
None, 306.0, 548.0, None, None,2017-04-23 19:00:00, 7.4, None, None,17
None, 306.0, 548.0, None, None,2017-04-23 20:00:00, 6.0, None, None,17
None, 306.0, 548.0, None, None,2017-04-23 21:00:00, 7.0, None, None,17
