WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
259.4, None, 14.1, 1.861, 70.0, 73.7,2018-08-13 00:00:00, 13.13,33
230.4, None, 13.1, 1.851, 73.7, 74.9,2018-08-13 01:00:00, 12.75,33
239.2, None, 12.8, 1.644, 74.9, 81.4,2018-08-13 02:00:00, 11.29,33
239.4, None, 11.3, 1.97, 81.4, 84.8,2018-08-13 03:00:00, 10.22,33
233.3, None, 10.2, 1.593, 84.8, 89.4,2018-08-13 04:00:00, 9.21,33
218.2, None, 9.2, 0.689, 89.4, 93.4,2018-08-13 05:00:00, 8.3,33
208.3, None, 8.3, 0.648998, 93.4, 94.7,2018-08-13 06:00:00, 7.96,33
201.4, None, 8.0, 1.206, 94.7, 89.0,2018-08-13 07:00:00, 9.78,33
213.8, None, 9.8, 1.616, 89.0, 76.7,2018-08-13 08:00:00, 12.35,33
247.2, None, 12.4, 0.577, 76.7, 65.99,2018-08-13 09:00:00, 14.93,33
233.7, None, 14.9, 0.994, 66.0, 56.52,2018-08-13 10:00:00, 17.8,33
240.9, None, 17.8, 1.048, 56.5, 44.48,2018-08-13 11:00:00, 21.49,33
202.7, None, 21.5, 0.994, 44.5, 33.58,2018-08-13 12:00:00, 24.91,33
224.6, None, 24.9, 1.441, 33.6, 28.25,2018-08-13 13:00:00, 26.92,33
200.2, None, 26.9, 1.118, 28.3, 25.5,2018-08-13 14:00:00, 28.42,33
177.1, None, 28.4, 0.827, 25.5, 22.66,2018-08-13 15:00:00, 28.9,33
87.4, None, 28.9, 1.16, 22.7, 20.63,2018-08-13 16:00:00, 29.61,33
230.2, None, 29.6, 0.56, 20.6, 19.63,2018-08-13 17:00:00, 29.78,33
208.8, None, 29.8, 3.517, 19.6, 18.61,2018-08-13 18:00:00, 28.62,33
259.7, None, 28.6, 1.268, 18.6, 22.97,2018-08-13 19:00:00, 26.45,33
231.0, None, 26.5, 0.776, 23.0, 27.3,2018-08-13 20:00:00, 23.9,33
238.0, None, 23.9, 1.047, 27.3, 34.92,2018-08-13 21:00:00, 20.37,33
237.2, None, 20.4, 0.982999, 34.9, 45.51,2018-08-13 22:00:00, 17.6,33
251.6, None, 17.6, 1.3, 45.5, 50.56,2018-08-13 23:00:00, 15.82,33
221.8, None, 15.8, 1.924, 50.6, 48.82,2018-08-14 00:00:00, 15.42,33
223.4, None, 15.4, 1.169, 48.8, 56.57,2018-08-14 01:00:00, 13.38,33
216.3, None, 13.4, 1.178, 56.6, 64.48,2018-08-14 02:00:00, 11.55,33
193.3, None, 11.6, 0.921, 64.5, 66.49,2018-08-14 03:00:00, 10.68,33
209.0, None, 10.7, 0.87, 66.5, 68.76,2018-08-14 04:00:00, 9.83,33
243.0, None, 9.8, 0.718999, 68.8, 74.8,2018-08-14 05:00:00, 8.6,33
225.3, None, 8.6, 0.847, 74.8, 74.9,2018-08-14 06:00:00, 8.84,33
232.1, None, 8.8, 0.649999, 74.9, 69.11,2018-08-14 07:00:00, 11.0,33
192.7, None, 11.0, 1.077, 69.1, 59.39,2018-08-14 08:00:00, 13.74,33
211.0, None, 13.7, 0.800998, 59.4, 46.36,2018-08-14 09:00:00, 16.62,33
257.6, None, 16.6, 0.643998, 46.4, 40.86,2018-08-14 10:00:00, 19.52,33
202.4, None, 19.5, 0.642, 40.9, 32.89,2018-08-14 11:00:00, 22.92,33
159.1, None, 22.9, 0.722, 32.9, 30.0,2018-08-14 12:00:00, 26.3,33
161.5, None, 26.3, 0.864, 30.0, 25.5,2018-08-14 13:00:00, 29.13,33
190.9, None, 29.1, 0.856, 25.5, 21.93,2018-08-14 14:00:00, 31.14,33
147.8, None, 31.1, 0.683, 21.9, 19.27,2018-08-14 15:00:00, 32.62,33
174.2, None, 32.6, 1.052, 19.3, 19.01,2018-08-14 16:00:00, 32.94,33
115.0, None, 32.9, 2.029, 19.0, 19.58,2018-08-14 17:00:00, 32.1,33
87.9, None, 32.1, 3.149, 19.6, 21.64,2018-08-14 18:00:00, 30.92,33
77.1, None, 30.9, 4.048, 21.6, 24.11,2018-08-14 19:00:00, 28.89,33
69.7, None, 28.9, 2.069, 24.1, 30.53,2018-08-14 20:00:00, 25.81,33
91.3, None, 25.8, 0.564998, 30.5, 42.93,2018-08-14 21:00:00, 21.92,33
207.6, None, 21.9, 0.694, 42.9, 52.07,2018-08-14 22:00:00, 19.24,33
262.5, None, 19.2, 0.135, 52.1, 58.9,2018-08-14 23:00:00, 17.51,33
288.3, None, 17.5, 0.135, 58.9, 65.98,2018-08-15 00:00:00, 15.71,33
