station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 16.0, None, 2018-08-01 00:00:00, 7.6, 19.6
None, 7.0, None, 2018-08-02 00:00:00, 5.2, 12.2
None, 9.0, None, 2018-08-03 00:00:00, 5.4, 13.6
None, 0.0, None, 2018-08-04 00:00:00, 5.3, 13.2
None, 0.0, None, 2018-08-05 00:00:00, 7.2, 19.1
None, 0.0, None, 2018-08-06 00:00:00, 9.5, 21.0
None, 0.0, None, 2018-08-07 00:00:00, 10.5, 22.0
None, 0.0, None, 2018-08-08 00:00:00, 10.1, 23.7
None, 0.0, None, 2018-08-09 00:00:00, 11.2, 23.9
None, 0.0, None, 2018-08-10 00:00:00, 10.4, 25.2
None, 15.3, None, 2018-08-11 00:00:00, 3.7, 16.3
None, 2.0, None, 2018-08-12 00:00:00, 5.3, 15.5
None, 0.0, None, 2018-08-13 00:00:00, 7.1, 17.6
None, 0.0, None, 2018-08-14 00:00:00, 9.9, 19.3
None, 0.0, None, 2018-08-15 00:00:00, 8.2, 22.6
None, 0.0, None, 2018-08-16 00:00:00, 8.7, 20.9
None, 0.0, None, 2018-08-17 00:00:00, 9.1, 17.7
None, 0.0, None, 2018-08-18 00:00:00, 6.9, 16.8
None, 0.0, None, 2018-08-19 00:00:00, 7.6, 17.1
None, 0.0, None, 2018-08-20 00:00:00, 5.8, 17.6
None, 0.0, None, 2018-08-21 00:00:00, 9.7, 22.7
None, 0.0, None, 2018-08-22 00:00:00, 9.7, 21.5
None, 0.0, None, 2018-08-23 00:00:00, 3.8, 14.3
None, 0.0, None, 2018-08-24 00:00:00, 1.6, 11.4
None, 3.0, None, 2018-08-25 00:00:00, 3.2, 8.6
None, 8.0, None, 2018-08-26 00:00:00, 0.3, 4.6
None, 1.0, None, 2018-08-27 00:00:00, 1.2, 13.6
None, 0.0, None, 2018-08-28 00:00:00, 7.8, 17.4
None, 5.0, None, 2018-08-29 00:00:00, 2.2, 8.6
None, 0.0, None, 2018-08-30 00:00:00, 1.3, 11.1
None, 0.0, None, 2018-08-31 00:00:00, 0.8, 12.8
None, 0.0, None, 2018-09-01 00:00:00, 0.4, 11.3
None, 0.0, None, 2018-09-02 00:00:00, 1.5, 8.6
None, 0.0, None, 2018-09-03 00:00:00, -0.9, 8.1
None, 0.0, None, 2018-09-04 00:00:00, 1.9, 11.9
None, 0.0, None, 2018-09-05 00:00:00, 4.0, 16.1
None, 0.0, None, 2018-09-06 00:00:00, 6.8, 18.4
None, 1.0, None, 2018-09-07 00:00:00, 1.8, 8.5
None, 2.0, None, 2018-09-08 00:00:00, 1.8, 8.1
None, 2.0, None, 2018-09-09 00:00:00, 0.0, 7.2
None, 1.0, None, 2018-09-10 00:00:00, -0.6, 7.0
None, 0.0, None, 2018-09-11 00:00:00, 0.0, 9.7
None, 8.0, None, 2018-09-12 00:00:00, -2.3, 6.4
None, 3.0, None, 2018-09-13 00:00:00, -5.0, 0.0
None, 1.0, None, 2018-09-14 00:00:00, -2.5, 2.4
None, 0.0, None, 2018-09-15 00:00:00, -0.7, 4.7
None, 2.0, None, 2018-09-16 00:00:00, -1.6, 4.0
None, 0.0, None, 2018-09-17 00:00:00, -1.0, 6.7
None, 0.0, None, 2018-09-18 00:00:00, -1.0, 7.1
None, 5.0, None, 2018-09-19 00:00:00, -1.1, 9.5
None, 6.0, None, 2018-09-20 00:00:00, -1.0, 2.7
None, 13.0, None, 2018-09-21 00:00:00, -1.5, 2.0
None, 6.0, None, 2018-09-22 00:00:00, -1.2, 2.6
None, 0.0, None, 2018-09-23 00:00:00, -2.4, 6.9
None, 0.0, None, 2018-09-24 00:00:00, 1.6, 8.4
None, 0.0, None, 2018-09-25 00:00:00, 1.4, 12.3
None, 0.0, None, 2018-09-26 00:00:00, 2.9, 14.2
None, 0.0, None, 2018-09-27 00:00:00, 1.4, 8.2
None, 1.0, None, 2018-09-28 00:00:00, -1.0, 7.3
None, 1.0, None, 2018-09-29 00:00:00, -3.2, 4.7
None, 24.0, None, 2018-09-30 00:00:00, -4.2, -1.0
None, 10.0, None, 2018-10-01 00:00:00, -6.9, 1.1
None, 6.0, None, 2018-10-02 00:00:00, -10.6, -6.9
None, 0.0, None, 2018-10-03 00:00:00, -11.4, -3.8
None, 0.0, None, 2018-10-04 00:00:00, -5.0, 3.2
None, 0.0, None, 2018-10-05 00:00:00, -5.2, 3.9
None, 1.0, None, 2018-10-06 00:00:00, -3.1, 6.0
None, 9.0, None, 2018-10-07 00:00:00, -2.4, -0.5
None, 8.0, None, 2018-10-08 00:00:00, -1.6, 0.6
None, 2.0, None, 2018-10-09 00:00:00, -2.8, -0.4
None, 0.0, None, 2018-10-10 00:00:00, -5.5, -1.0
None, 1.1, None, 2018-10-11 00:00:00, -5.5, 2.1
None, 0.0, None, 2018-10-12 00:00:00, -2.4, 3.6
None, 0.0, None, 2018-10-13 00:00:00, -4.6, 3.0
None, 0.0, None, 2018-10-14 00:00:00, -1.0, 10.3
None, 0.0, None, 2018-10-15 00:00:00, 2.9, 13.5
None, 0.0, None, 2018-10-16 00:00:00, 3.7, 14.2
None, 0.0, None, 2018-10-17 00:00:00, 1.7, 13.0
None, 0.0, None, 2018-10-18 00:00:00, 2.8, 11.4
None, 0.0, None, 2018-10-19 00:00:00, 1.5, 12.8
None, 0.0, None, 2018-10-20 00:00:00, 1.1, 10.2
None, 0.0, None, 2018-10-21 00:00:00, 1.0, 10.6
None, 0.0, None, 2018-10-22 00:00:00, -0.1, 11.9
None, 0.0, None, 2018-10-23 00:00:00, 1.0, 11.1
None, 0.0, None, 2018-10-24 00:00:00, -2.3, 4.5
None, 2.0, None, 2018-10-25 00:00:00, -1.7, 4.2
None, 4.0, None, 2018-10-26 00:00:00, -4.0, 3.5
None, 2.0, None, 2018-10-27 00:00:00, -5.2, 1.4
None, 4.0, None, 2018-10-28 00:00:00, -3.5, -1.0
None, 0.0, None, 2018-10-29 00:00:00, -3.8, -0.4
None, 3.0, None, 2018-10-30 00:00:00, -4.5, -1.3
None, 1.0, None, 2018-10-31 00:00:00, -3.1, 3.0
None, 6.0, None, 2018-11-01 00:00:00, -1.9, 2.6
None, 3.0, None, 2018-11-02 00:00:00, -2.4, 3.5
None, 7.0, None, 2018-11-03 00:00:00, -2.8, -1.3
None, 2.0, None, 2018-11-04 00:00:00, -3.8, 0.3
None, 2.0, None, 2018-11-05 00:00:00, -3.7, -0.2
None, 4.0, None, 2018-11-06 00:00:00, -7.6, -2.3
None, 0.0, None, 2018-11-07 00:00:00, -10.5, -2.1
None, 0.0, None, 2018-11-08 00:00:00, -9.1, 0.4
None, 2.0, None, 2018-11-09 00:00:00, -5.2, -0.6
None, 1.0, None, 2018-11-10 00:00:00, -5.9, -1.5
None, 0.0, None, 2018-11-11 00:00:00, -5.9, 2.0
None, 0.0, None, 2018-11-12 00:00:00, -4.1, 4.7
None, 2.0, None, 2018-11-13 00:00:00, -3.0, 4.5
None, 5.0, None, 2018-11-14 00:00:00, -4.2, -0.2
None, 1.0, None, 2018-11-15 00:00:00, -4.5, -0.6
None, 0.0, None, 2018-11-16 00:00:00, -9.3, -3.8
None, 0.0, None, 2018-11-17 00:00:00, -10.8, 0.9
None, 0.0, None, 2018-11-18 00:00:00, -1.0, 7.8
None, 0.0, None, 2018-11-19 00:00:00, -1.8, 5.8
None, 0.0, None, 2018-11-20 00:00:00, -1.9, 3.9
None, 0.0, None, 2018-11-21 00:00:00, -4.1, 0.0
None, 1.0, None, 2018-11-22 00:00:00, -5.6, -2.6
None, 2.0, None, 2018-11-23 00:00:00, -6.1, -4.0
None, 0.0, None, 2018-11-24 00:00:00, -9.0, -4.8
None, 1.0, None, 2018-11-25 00:00:00, -6.5, -2.6
None, 5.0, None, 2018-11-26 00:00:00, -2.7, -0.8
None, 3.0, None, 2018-11-27 00:00:00, -3.8, -0.1
None, 1.0, None, 2018-11-28 00:00:00, -8.4, -0.5
None, 1.0, None, 2018-11-29 00:00:00, -8.9, -2.5
None, 1.0, None, 2018-11-30 00:00:00, -8.7, -3.3
None, 0.0, None, 2018-12-01 00:00:00, -9.1, -5.2
None, 1.0, None, 2018-12-02 00:00:00, -14.0, -7.6
None, 0.0, None, 2018-12-03 00:00:00, -14.3, -2.0
None, 0.0, None, 2018-12-04 00:00:00, -14.3, -1.5
None, 0.0, None, 2018-12-05 00:00:00, -11.9, -3.7
None, 0.0, None, 2018-12-06 00:00:00, -9.4, -0.4
None, 0.0, None, 2018-12-07 00:00:00, -9.6, -3.1
None, 1.0, None, 2018-12-08 00:00:00, -8.9, -3.7
None, 1.0, None, 2018-12-09 00:00:00, -6.5, -2.7
None, 1.0, None, 2018-12-10 00:00:00, -8.3, -4.5
None, 5.0, None, 2018-12-11 00:00:00, -8.9, -4.3
None, 2.0, None, 2018-12-12 00:00:00, -10.8, -5.6
None, 3.0, None, 2018-12-13 00:00:00, -5.6, -2.6
None, 22.0, None, 2018-12-14 00:00:00, -4.9, -2.8
None, 1.0, None, 2018-12-15 00:00:00, -11.4, -4.7
None, 17.0, None, 2018-12-16 00:00:00, -7.7, -2.1
None, 10.0, None, 2018-12-17 00:00:00, -5.0, -2.8
None, 8.0, None, 2018-12-18 00:00:00, -6.7, -2.4
None, 2.0, None, 2018-12-19 00:00:00, -7.1, -2.9
None, 40.0, None, 2018-12-20 00:00:00, -6.9, -3.3
None, 2.0, None, 2018-12-21 00:00:00, -15.2, -5.1
None, 1.0, None, 2018-12-22 00:00:00, -14.1, -6.6
None, 2.0, None, 2018-12-23 00:00:00, -8.0, -1.2
None, 1.0, None, 2018-12-24 00:00:00, -9.6, -0.1
None, 0.0, None, 2018-12-25 00:00:00, -12.8, -0.6
None, 3.0, None, 2018-12-26 00:00:00, -11.4, -8.3
None, 1.0, None, 2018-12-27 00:00:00, -12.3, -3.5
None, 2.0, None, 2018-12-28 00:00:00, -11.4, -4.8
None, 7.0, None, 2018-12-29 00:00:00, -9.7, -1.1
None, 1.0, None, 2018-12-30 00:00:00, -12.3, -8.1
None, 1.0, None, 2018-12-31 00:00:00, -13.9, -6.7
