station_observations
AirTemp, ONE_DAY_PRECIPITATION, MIN_TEMP, Snow_WE, time, SNOW_ON_THE_GROUND, MAX_TEMP
None, 1.0, -19.4, None, 2018-01-01 00:00:00, None, -6.8
None, 0.0, -10.2, None, 2018-01-02 00:00:00, None, -1.6
None, 0.0, -10.6, None, 2018-01-03 00:00:00, None, -3.5
None, 0.0, -10.2, None, 2018-01-04 00:00:00, None, -3.6
None, 3.0, -8.5, None, 2018-01-05 00:00:00, None, -2.2
None, 4.0, -7.9, None, 2018-01-06 00:00:00, None, -3.8
None, 4.0, -7.3, None, 2018-01-07 00:00:00, None, -4.2
None, 10.0, -6.7, None, 2018-01-08 00:00:00, None, -4.5
None, 10.0, -11.5, None, 2018-01-09 00:00:00, None, -3.0
None, 1.1, -17.6, None, 2018-01-10 00:00:00, None, -9.0
None, 1.0, -18.3, None, 2018-01-11 00:00:00, None, -1.5
None, 0.0, -16.1, None, 2018-01-12 00:00:00, None, -8.5
None, 2.0, -10.5, None, 2018-01-13 00:00:00, None, -3.7
None, 0.0, -6.8, None, 2018-01-14 00:00:00, None, 2.8
None, 0.1, -3.2, None, 2018-01-15 00:00:00, None, 4.5
None, 5.0, -9.5, None, 2018-01-16 00:00:00, None, 1.4
None, 8.8, -6.6, None, 2018-01-17 00:00:00, None, -3.2
None, 14.0, -7.0, None, 2018-01-18 00:00:00, None, -3.5
None, 4.0, -7.9, None, 2018-01-19 00:00:00, None, -5.9
None, 6.0, -7.8, None, 2018-01-20 00:00:00, None, -5.2
None, 6.0, -7.3, None, 2018-01-21 00:00:00, None, -5.5
None, 9.0, -8.3, None, 2018-01-22 00:00:00, None, -4.7
None, 3.0, -9.6, None, 2018-01-23 00:00:00, None, -7.4
None, 3.0, -8.6, None, 2018-01-24 00:00:00, None, -3.8
None, 5.0, -10.5, None, 2018-01-25 00:00:00, None, -5.1
None, 3.0, -11.3, None, 2018-01-26 00:00:00, None, -5.7
None, 3.0, -12.1, None, 2018-01-27 00:00:00, None, -7.1
None, 8.0, -11.2, None, 2018-01-28 00:00:00, None, -6.5
None, 25.0, -6.5, None, 2018-01-29 00:00:00, None, -1.3
None, 9.0, -8.3, None, 2018-01-30 00:00:00, None, -5.8
None, 2.0, -11.0, None, 2018-01-31 00:00:00, None, -6.2
None, 4.0, -11.7, None, 2018-02-01 00:00:00, None, -7.8
None, 15.0, -10.3, None, 2018-02-02 00:00:00, None, -4.6
None, 12.0, -14.1, None, 2018-02-03 00:00:00, None, -2.7
None, 7.0, -14.6, None, 2018-02-04 00:00:00, None, -6.7
None, 0.0, -16.1, None, 2018-02-05 00:00:00, None, -0.4
None, 0.0, -15.0, None, 2018-02-06 00:00:00, None, -8.2
None, 20.0, -10.4, None, 2018-02-07 00:00:00, None, -3.8
None, 14.0, -16.7, None, 2018-02-08 00:00:00, None, -3.8
None, 0.0, -19.7, None, 2018-02-09 00:00:00, None, -6.9
None, 0.0, -18.9, None, 2018-02-10 00:00:00, None, -12.6
None, 0.0, -20.2, None, 2018-02-11 00:00:00, None, -14.9
None, 0.0, -20.7, None, 2018-02-12 00:00:00, None, -10.0
None, 11.0, -15.8, None, 2018-02-13 00:00:00, None, -9.5
None, 3.0, -15.3, None, 2018-02-14 00:00:00, None, -4.4
None, 2.0, -18.4, None, 2018-02-15 00:00:00, None, -6.8
None, 5.0, -13.7, None, 2018-02-16 00:00:00, None, -6.2
None, 1.0, -19.7, None, 2018-02-17 00:00:00, None, -12.5
None, 0.0, -22.7, None, 2018-02-18 00:00:00, None, -17.3
None, 0.0, -24.5, None, 2018-02-19 00:00:00, None, -15.0
None, 0.0, -22.6, None, 2018-02-20 00:00:00, None, -13.2
None, 0.0, -22.2, None, 2018-02-21 00:00:00, None, -18.1
None, 0.0, -21.0, None, 2018-02-22 00:00:00, None, -11.4
None, 5.0, -18.9, None, 2018-02-23 00:00:00, None, -13.3
None, 4.0, -17.6, None, 2018-02-24 00:00:00, None, -10.8
None, 7.0, -13.6, None, 2018-02-25 00:00:00, None, -6.0
None, 1.0, -12.7, None, 2018-02-26 00:00:00, None, -7.8
None, 8.0, -12.4, None, 2018-02-27 00:00:00, None, -5.3
None, 2.0, -11.5, None, 2018-02-28 00:00:00, None, -5.1
None, 0.0, -9.1, None, 2018-03-01 00:00:00, None, -4.7
None, 1.0, -12.1, None, 2018-03-02 00:00:00, None, -0.7
None, 1.0, -17.5, None, 2018-03-03 00:00:00, None, -12.0
None, 2.0, -19.4, None, 2018-03-04 00:00:00, None, -10.2
None, 1.0, -15.0, None, 2018-03-05 00:00:00, None, -10.4
None, 2.0, -13.3, None, 2018-03-06 00:00:00, None, -5.4
None, 0.0, -11.1, None, 2018-03-07 00:00:00, None, -6.0
None, 3.0, -10.8, None, 2018-03-08 00:00:00, None, -2.5
None, 6.0, -10.6, None, 2018-03-09 00:00:00, None, -4.7
None, 0.0, -12.1, None, 2018-03-10 00:00:00, None, -1.4
None, 0.0, -7.7, None, 2018-03-11 00:00:00, None, 3.5
None, 0.0, -5.5, None, 2018-03-12 00:00:00, None, 5.6
None, 0.0, -2.6, None, 2018-03-13 00:00:00, None, 8.6
None, 3.0, -3.6, None, 2018-03-14 00:00:00, None, 6.3
None, 6.0, -4.2, None, 2018-03-15 00:00:00, None, -1.0
None, 3.0, -5.0, None, 2018-03-16 00:00:00, None, 1.1
None, 0.0, -6.0, None, 2018-03-17 00:00:00, None, 1.6
None, 0.0, -5.9, None, 2018-03-18 00:00:00, None, -0.8
None, 2.0, -6.4, None, 2018-03-19 00:00:00, None, -2.4
None, 5.0, -6.3, None, 2018-03-20 00:00:00, None, -2.1
None, 1.0, -7.0, None, 2018-03-21 00:00:00, None, 0.0
None, 3.0, -4.5, None, 2018-03-22 00:00:00, None, 3.4
None, 4.0, -9.3, None, 2018-03-23 00:00:00, None, -4.0
None, 1.0, -10.8, None, 2018-03-24 00:00:00, None, -0.8
None, 3.0, -9.7, None, 2018-03-25 00:00:00, None, -4.1
None, 14.0, -9.4, None, 2018-03-26 00:00:00, None, -3.8
None, 21.0, -6.7, None, 2018-03-27 00:00:00, None, 0.5
None, 4.0, -8.8, None, 2018-03-28 00:00:00, None, -1.7
None, 3.0, -9.3, None, 2018-03-29 00:00:00, None, 7.4
None, 10.0, -16.9, None, 2018-03-30 00:00:00, None, -3.5
None, 0.0, -19.5, None, 2018-03-31 00:00:00, None, -7.0
None, 0.0, -11.5, None, 2018-04-01 00:00:00, None, -7.1
None, 0.0, -13.6, None, 2018-04-02 00:00:00, None, -5.5
None, 4.0, -11.6, None, 2018-04-03 00:00:00, None, -3.0
None, 4.0, -10.3, None, 2018-04-04 00:00:00, None, -2.5
None, 0.0, -13.1, None, 2018-04-05 00:00:00, None, -6.0
None, 4.0, -12.4, None, 2018-04-06 00:00:00, None, -3.3
None, 8.0, -6.7, None, 2018-04-07 00:00:00, None, 4.5
None, 5.0, -4.5, None, 2018-04-08 00:00:00, None, 2.6
None, 3.0, -2.1, None, 2018-04-09 00:00:00, None, 1.9
None, 6.0, -3.2, None, 2018-04-10 00:00:00, None, 4.5
None, 0.0, -5.1, None, 2018-04-11 00:00:00, None, 3.4
None, 6.0, -5.6, None, 2018-04-12 00:00:00, None, 2.7
None, 9.0, -6.1, None, 2018-04-13 00:00:00, None, -2.6
None, 10.0, -5.3, None, 2018-04-14 00:00:00, None, 0.7
None, 3.0, -5.5, None, 2018-04-15 00:00:00, None, 2.4
None, 15.0, -4.4, None, 2018-04-16 00:00:00, None, -1.6
None, 3.0, -6.4, None, 2018-04-17 00:00:00, None, -1.3
None, 0.0, -6.0, None, 2018-04-18 00:00:00, None, 1.4
None, 0.0, -6.6, None, 2018-04-19 00:00:00, None, 3.6
None, 6.0, -2.5, None, 2018-04-20 00:00:00, None, 2.3
None, 9.2, -6.7, None, 2018-04-21 00:00:00, None, 1.6
None, 0.0, -7.1, None, 2018-04-22 00:00:00, None, -0.4
None, 0.0, -6.5, None, 2018-04-23 00:00:00, None, 6.4
None, 0.0, -1.7, None, 2018-04-24 00:00:00, None, 8.5
None, 0.0, 0.5, None, 2018-04-25 00:00:00, None, 8.8
None, 0.0, 2.1, None, 2018-04-26 00:00:00, None, 12.8
None, 0.0, 7.8, None, 2018-04-27 00:00:00, None, 15.7
None, 0.0, 2.4, None, 2018-04-28 00:00:00, None, 15.5
None, 10.0, -0.8, None, 2018-04-29 00:00:00, None, 3.6
None, 1.0, -1.1, None, 2018-04-30 00:00:00, None, 5.8
None, 0.0, -2.2, None, 2018-05-01 00:00:00, None, 6.9
None, 0.0, 0.4, None, 2018-05-02 00:00:00, None, 8.5
None, 5.0, 1.9, None, 2018-05-03 00:00:00, None, 9.8
None, 9.0, 1.4, None, 2018-05-04 00:00:00, None, 9.0
None, 0.0, 1.2, None, 2018-05-05 00:00:00, None, 8.8
None, 0.0, 3.8, None, 2018-05-06 00:00:00, None, 14.4
None, 0.0, 2.4, None, 2018-05-07 00:00:00, None, 14.3
None, 0.0, 1.9, None, 2018-05-08 00:00:00, None, 12.9
None, 6.0, 1.5, None, 2018-05-09 00:00:00, None, 10.6
None, 3.0, 0.3, None, 2018-05-10 00:00:00, None, 8.7
None, 0.0, 1.5, None, 2018-05-11 00:00:00, None, 11.0
None, 0.0, 4.0, None, 2018-05-12 00:00:00, None, 14.4
None, 0.0, 6.3, None, 2018-05-13 00:00:00, None, 16.5
None, 0.0, 8.2, None, 2018-05-14 00:00:00, None, 17.4
None, 0.0, 8.7, None, 2018-05-15 00:00:00, None, 17.1
None, 0.0, 7.3, None, 2018-05-16 00:00:00, None, 16.5
None, 0.0, 5.2, None, 2018-05-17 00:00:00, None, 11.7
None, 0.0, 4.5, None, 2018-05-18 00:00:00, None, 14.3
None, 0.0, 5.2, None, 2018-05-19 00:00:00, None, 15.9
None, 0.0, 3.6, None, 2018-05-20 00:00:00, None, 11.7
None, 0.0, 4.2, None, 2018-05-21 00:00:00, None, 15.9
None, 0.0, 8.0, None, 2018-05-22 00:00:00, None, 17.4
None, 0.0, 10.1, None, 2018-05-23 00:00:00, None, 19.9
None, 0.0, 7.1, None, 2018-05-24 00:00:00, None, 17.0
None, 0.0, 6.4, None, 2018-05-25 00:00:00, None, 15.4
None, 0.0, 4.3, None, 2018-05-26 00:00:00, None, 11.6
None, 0.0, 4.6, None, 2018-05-27 00:00:00, None, 14.9
None, 0.0, 4.7, None, 2018-05-28 00:00:00, None, 14.3
None, 0.0, 1.9, None, 2018-05-29 00:00:00, None, 8.1
None, 6.0, -0.9, None, 2018-05-30 00:00:00, None, 5.9
None, 0.0, -1.3, None, 2018-05-31 00:00:00, None, 9.1
None, 0.0, 2.0, None, 2018-06-01 00:00:00, None, 10.3
None, 0.0, 1.6, None, 2018-06-02 00:00:00, None, 10.1
None, 13.0, 1.7, None, 2018-06-03 00:00:00, None, 8.5
None, 4.0, -2.3, None, 2018-06-04 00:00:00, None, 5.7
None, 0.0, -2.3, None, 2018-06-05 00:00:00, None, 7.0
None, 0.0, 1.8, None, 2018-06-06 00:00:00, None, 12.8
None, 1.0, 5.2, None, 2018-06-07 00:00:00, None, 15.1
None, 5.0, 4.0, None, 2018-06-08 00:00:00, None, 12.3
None, 8.0, 1.4, None, 2018-06-09 00:00:00, None, 8.0
None, 25.0, -1.5, None, 2018-06-10 00:00:00, None, 2.6
None, 3.0, -1.7, None, 2018-06-11 00:00:00, None, 3.9
None, 2.0, -1.5, None, 2018-06-12 00:00:00, None, 7.8
None, 4.0, 0.0, None, 2018-06-13 00:00:00, None, 6.1
None, 0.0, 1.5, None, 2018-06-14 00:00:00, None, 10.3
None, 6.0, 2.4, None, 2018-06-15 00:00:00, None, 9.8
None, 0.0, 5.2, None, 2018-06-16 00:00:00, None, 13.3
None, 0.0, 7.4, None, 2018-06-17 00:00:00, None, 17.8
None, 0.0, 10.6, None, 2018-06-18 00:00:00, None, 21.3
None, 0.0, 11.5, None, 2018-06-19 00:00:00, None, 21.9
None, 0.0, 12.0, None, 2018-06-20 00:00:00, None, 22.7
None, 0.0, 9.0, None, 2018-06-21 00:00:00, None, 16.2
None, 9.0, 6.6, None, 2018-06-22 00:00:00, None, 11.1
None, 4.0, 6.5, None, 2018-06-23 00:00:00, None, 15.3
None, 0.0, 8.2, None, 2018-06-24 00:00:00, None, 17.5
None, 15.0, 0.1, None, 2018-06-25 00:00:00, None, 14.2
None, 2.0, -0.2, None, 2018-06-26 00:00:00, None, 4.7
None, 0.0, 2.2, None, 2018-06-27 00:00:00, None, 11.4
None, 1.0, 4.1, None, 2018-06-28 00:00:00, None, 10.2
None, 3.0, 3.7, None, 2018-06-29 00:00:00, None, 8.0
None, 11.0, 3.7, None, 2018-06-30 00:00:00, None, 6.6
None, 2.0, 1.4, None, 2018-07-01 00:00:00, None, 7.4
None, 5.0, 0.8, None, 2018-07-02 00:00:00, None, 2.8
None, 0.0, 2.0, None, 2018-07-03 00:00:00, None, 8.0
None, 0.0, 4.2, None, 2018-07-04 00:00:00, None, 14.4
None, 0.0, 9.9, None, 2018-07-05 00:00:00, None, 20.0
None, 2.0, 6.1, None, 2018-07-06 00:00:00, None, 13.3
None, 8.0, 3.2, None, 2018-07-07 00:00:00, None, 10.8
None, 0.0, 4.4, None, 2018-07-08 00:00:00, None, 14.5
None, 0.0, 9.0, None, 2018-07-09 00:00:00, None, 17.7
None, 5.0, 7.0, None, 2018-07-10 00:00:00, None, 13.1
None, 0.0, 6.6, None, 2018-07-11 00:00:00, None, 14.0
None, 0.0, 8.0, None, 2018-07-12 00:00:00, None, 18.7
None, 6.0, 5.5, None, 2018-07-13 00:00:00, None, 15.2
None, 0.0, 3.9, None, 2018-07-14 00:00:00, None, 14.5
None, 0.0, 8.5, None, 2018-07-15 00:00:00, None, 19.7
None, 0.0, 12.5, None, 2018-07-16 00:00:00, None, 22.6
None, 0.0, 14.5, None, 2018-07-17 00:00:00, None, 24.0
None, 0.0, 11.8, None, 2018-07-18 00:00:00, None, 20.3
None, 0.0, 11.3, None, 2018-07-19 00:00:00, None, 19.7
None, 0.0, 1.6, None, 2018-07-20 00:00:00, None, 12.5
None, 5.0, 1.5, None, 2018-07-21 00:00:00, None, 5.6
None, 1.0, 4.6, None, 2018-07-22 00:00:00, None, 15.3
None, 1.0, 7.4, None, 2018-07-23 00:00:00, None, 15.4
None, 0.0, 6.2, None, 2018-07-24 00:00:00, None, 16.5
None, 0.0, 8.7, None, 2018-07-25 00:00:00, None, 18.6
None, 10.9, 9.7, None, 2018-07-26 00:00:00, None, 18.0
None, 0.0, 9.3, None, 2018-07-27 00:00:00, None, 19.0
None, 0.0, 12.2, None, 2018-07-28 00:00:00, None, 21.8
None, 0.0, 14.1, None, 2018-07-29 00:00:00, None, 23.6
None, 0.0, 13.8, None, 2018-07-30 00:00:00, None, 22.6
