station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 0.0, 2018-01-01 00:00:00, -24.4, -10.8
None, 0.0, 2018-01-02 00:00:00, -22.8, -10.8
None, 0.0, 2018-01-03 00:00:00, -11.7, -5.5
None, 0.0, 2018-01-04 00:00:00, -6.4, -3.0
None, 2.9, 2018-01-05 00:00:00, -5.4, -2.7
None, 3.9, 2018-01-06 00:00:00, -3.5, 0.7
None, 3.1, 2018-01-07 00:00:00, -2.6, 0.1
None, 12.0, 2018-01-08 00:00:00, -1.2, 0.8
None, 9.0, 2018-01-09 00:00:00, -7.2, 1.7
None, 0.0, 2018-01-10 00:00:00, -14.8, -3.5
None, 1.0, 2018-01-11 00:00:00, -16.3, -10.8
None, 0.0, 2018-01-12 00:00:00, -21.6, -8.4
None, 0.0, 2018-01-13 00:00:00, -9.5, -3.7
None, 0.0, 2018-01-14 00:00:00, -7.2, -0.3
None, 0.0, 2018-01-15 00:00:00, -3.7, -0.3
None, 2.0, 2018-01-16 00:00:00, -3.8, -2.7
None, 10.0, 2018-01-17 00:00:00, -3.6, -1.7
None, 4.0, 2018-01-18 00:00:00, -2.1, 1.1
None, 1.0, 2018-01-19 00:00:00, -1.1, 2.5
None, 2.0, 2018-01-20 00:00:00, -0.1, 2.3
None, 5.0, 2018-01-21 00:00:00, -0.1, 0.8
None, 5.0, 2018-01-22 00:00:00, -0.9, 1.7
None, 5.0, 2018-01-23 00:00:00, -1.2, 0.4
None, 14.0, 2018-01-24 00:00:00, -1.5, 1.1
None, 5.0, 2018-01-25 00:00:00, -2.8, 4.3
None, 2.0, 2018-01-26 00:00:00, -4.8, 1.0
None, 10.0, 2018-01-27 00:00:00, -4.6, -2.1
None, 30.0, 2018-01-28 00:00:00, -3.9, -2.4
None, 27.0, 2018-01-29 00:00:00, -3.7, -0.1
None, 1.0, 2018-01-30 00:00:00, -1.7, 1.4
None, 0.0, 2018-01-31 00:00:00, -2.7, 2.5
None, 3.0, 2018-02-01 00:00:00, -2.9, 1.5
None, 27.0, 2018-02-02 00:00:00, -1.9, 0.6
None, 8.0, 2018-02-03 00:00:00, -9.6, 0.9
None, 17.0, 2018-02-04 00:00:00, -14.7, -7.0
None, 2.0, 2018-02-05 00:00:00, -16.1, -3.9
None, 0.0, 2018-02-06 00:00:00, -16.1, -4.0
None, 24.0, 2018-02-07 00:00:00, -6.1, -0.8
None, 33.0, 2018-02-08 00:00:00, -7.6, 1.5
None, 1.9, 2018-02-09 00:00:00, -16.1, -3.4
None, 0.0, 2018-02-10 00:00:00, -19.1, -4.4
None, 0.0, 2018-02-11 00:00:00, -26.0, -4.1
None, 0.0, 2018-02-12 00:00:00, -25.3, -7.2
None, 11.0, 2018-02-13 00:00:00, -9.3, -7.0
None, 0.8, 2018-02-14 00:00:00, -7.5, -0.7
