AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
9.0,0.0,5.3, None,2019-05-07 00:00:00,268.0,84.0,19
9.0,0.0,4.2, None,2019-05-07 00:15:00,263.0,83.0,19
8.3,0.0,5.9, None,2019-05-07 00:30:00,256.0,87.0,19
8.8,0.0,3.8, None,2019-05-07 00:45:00,276.0,80.0,19
8.7,0.0,6.7, None,2019-05-07 01:00:00,257.0,78.0,19
8.9,0.0,6.5, None,2019-05-07 01:15:00,270.0,75.0,19
8.5,0.0,6.1, None,2019-05-07 01:30:00,266.0,78.0,19
8.0,0.0,6.0, None,2019-05-07 01:45:00,276.0,81.0,19
8.2,0.0,5.3, None,2019-05-07 02:00:00,274.0,74.0,19
8.3,0.0,7.4, None,2019-05-07 02:15:00,266.0,77.0,19
7.8,0.0,5.0, None,2019-05-07 02:30:00,283.0,80.0,19
7.7,0.0,5.9, None,2019-05-07 02:45:00,276.0,80.0,19
7.7,0.0,6.4, None,2019-05-07 03:00:00,267.0,80.0,19
7.1,0.0,4.7, None,2019-05-07 03:15:00,266.0,85.0,19
7.2,0.0,2.7, None,2019-05-07 03:30:00,179.0,83.0,19
7.2,0.0,6.8, None,2019-05-07 03:45:00,260.0,84.0,19
6.8,0.0,5.0, None,2019-05-07 04:00:00,270.0,86.0,19
7.1,0.0,4.3, None,2019-05-07 04:15:00,259.0,84.0,19
6.5,0.0,6.2, None,2019-05-07 04:30:00,247.0,89.0,19
6.6,0.0,4.0, None,2019-05-07 04:45:00,234.0,88.0,19
6.2,0.0,5.2, None,2019-05-07 05:00:00,288.0,90.0,19
6.7,0.0,5.8, None,2019-05-07 05:15:00,252.0,85.0,19
6.3,0.0,4.0, None,2019-05-07 05:30:00,337.0,90.0,19
7.0,0.0,4.6, None,2019-05-07 05:45:00,261.0,87.0,19
8.0,0.0,2.8, None,2019-05-07 06:00:00,260.0,84.0,19
9.0,0.0,2.3, None,2019-05-07 06:15:00,70.0,81.0,19
10.2,0.0,1.1, None,2019-05-07 06:30:00,259.0,78.0,19
11.4,0.0,2.7, None,2019-05-07 06:45:00,60.0,74.0,19
12.7,0.0,0.3, None,2019-05-07 07:00:00,69.0,72.0,19
14.1,0.0,1.5, None,2019-05-07 07:15:00,55.0,66.0,19
14.6,0.0,3.4, None,2019-05-07 07:30:00,69.0,65.0,19
15.1,0.0,3.7, None,2019-05-07 07:45:00,102.0,48.0,19
15.6,0.0,4.1, None,2019-05-07 08:00:00,126.0,51.0,19
