pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-0.948,94.7, None, None, None, None, None, None, None, None, None,-2.0,884.0, None, None, None,2018-10-08 00:00:00, None, 0.203, None,41
None,-0.995,95.2, None, None, None, None, None, None, None, None, None,-2.0,884.0, None, None, None,2018-10-08 01:00:00, None, 0.037, None,41
None,-0.945,95.7, None, None, None, None, None, None, None, None, None,-1.0,884.0, None, None, None,2018-10-08 02:00:00, None, 0.294, None,41
None,-0.61,95.8, None, None, None, None, None, None, None, None, None,-1.0,884.0, None, None, None,2018-10-08 03:00:00, None, 0.268, None,41
None,-0.572,95.9, None, None, None, None, None, None, None, None, None,-1.0,884.0, None, None, None,2018-10-08 04:00:00, None, 0.251, None,41
None,-0.958,96.0, None, None, None, None, None, None, None, None, None,-1.0,884.0, None, None, None,2018-10-08 05:00:00, None, 0.184, None,41
None,-0.9,96.1, None, None, None, None, None, None, None, None, None,-1.0,884.0, None, None, None,2018-10-08 06:00:00, None, 0.291, None,41
None,-0.855,96.1, None, None, None, None, None, None, None, None, None,-1.0,884.0, None, None, None,2018-10-08 07:00:00, None, 0.247, None,41
None,-1.143,96.2, None, None, None, None, None, None, None, None, None,-2.0,884.0, None, None, None,2018-10-08 08:00:00, None, 0.195, None,41
None,-0.321,96.3, None, None, None, None, None, None, None, None, None,-1.0,884.0, None, None, None,2018-10-08 09:00:00, None, 0.272, None,41
None,1.711,96.0, None, None, None, None, None, None, None, None, None,1.0,884.0, None, None, None,2018-10-08 10:00:00, None, 0.64, None,41
None,4.887,74.97, None, None, None, None, None, None, None, None, None,1.0,884.0, None, None, None,2018-10-08 11:00:00, None, 0.108, None,41
None,6.39,63.58, None, None, None, None, None, None, None, None, None,0.0,883.0, None, None, None,2018-10-08 12:00:00, None, 0.12, None,41
None,7.314,60.97, None, None, None, None, None, None, None, None, None,0.0,883.0, None, None, None,2018-10-08 13:00:00, None, 0.034, None,41
None,7.156,63.2, None, None, None, None, None, None, None, None, None,1.0,882.0, None, None, None,2018-10-08 14:00:00, None, 0.176, None,41
None,7.365,65.69, None, None, None, None, None, None, None, None, None,1.0,881.0, None, None, None,2018-10-08 15:00:00, None, 0.133, None,41
None,8.4,60.1, None, None, None, None, None, None, None, None, None,1.0,881.0, None, None, None,2018-10-08 16:00:00, None, 0.136, None,41
None,7.704,64.48, None, None, None, None, None, None, None, None, None,2.0,881.0, None, None, None,2018-10-08 17:00:00, None, 0.15, None,41
None,5.344,78.37, None, None, None, None, None, None, None, None, None,2.0,880.0, None, None, None,2018-10-08 18:00:00, None, 0.164, None,41
None,4.466,85.1, None, None, None, None, None, None, None, None, None,2.0,880.0, None, None, None,2018-10-08 19:00:00, None, 0.28, None,41
None,3.383,88.7, None, None, None, None, None, None, None, None, None,2.0,880.0, None, None, None,2018-10-08 20:00:00, None, 0.167, None,41
None,2.664,90.4, None, None, None, None, None, None, None, None, None,1.0,880.0, None, None, None,2018-10-08 21:00:00, None, 0.177, None,41
None,2.048,91.9, None, None, None, None, None, None, None, None, None,1.0,879.0, None, None, None,2018-10-08 22:00:00, None, 0.236, None,41
None,1.566,92.9, None, None, None, None, None, None, None, None, None,1.0,879.0, None, None, None,2018-10-08 23:00:00, None, 0.235, None,41
None,1.52,93.2, None, None, None, None, None, None, None, None, None,1.0,879.0, None, None, None,2018-10-09 00:00:00, None, 0.257, None,41
None,1.479,93.5, None, None, None, None, None, None, None, None, None,1.0,879.0, None, None, None,2018-10-09 01:00:00, None, 0.267, None,41
None,1.431,94.0, None, None, None, None, None, None, None, None, None,1.0,879.0, None, None, None,2018-10-09 02:00:00, None, 0.296, None,41
