CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-1.836, None, None, None, None,9.67,3.955, None,257.0, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2018-10-08 00:00:00, None, None, None, None,41
None,-1.501, None, None, None, None,10.25,0.383, None,245.4, None, None, None, None, None, -2.0, None, None, None, None, None, None, None,2018-10-08 01:00:00, None, None, None, None,41
None,-1.357, None, None, None, None,0.31,0.0, None,294.1, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2018-10-08 02:00:00, None, None, None, None,41
None,-1.213, None, None, None, None,0.301,0.0, None,294.2, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2018-10-08 03:00:00, None, None, None, None,41
None,-0.782, None, None, None, None,21.25,0.0, None,235.5, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2018-10-08 04:00:00, None, None, None, None,41
None,-0.686, None, None, None, None,0.206,0.0, None,228.2, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2018-10-08 05:00:00, None, None, None, None,41
None,-0.494, None, None, None, None,0.3,0.0, None,227.3, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-10-08 06:00:00, None, None, None, None,41
None,-0.255, None, None, None, None,0.31,0.0, None,227.1, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-10-08 07:00:00, None, None, None, None,41
None,-0.159, None, None, None, None,0.204,0.0, None,226.8, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-10-08 08:00:00, None, None, None, None,41
None,-0.447, None, None, None, None,0.253,0.0, None,226.7, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-10-08 09:00:00, None, None, None, None,41
None,-0.59, None, None, None, None,0.568,0.0, None,225.7, None, None, None, None, None, -1.0, None, None, None, None, None, None, None,2018-10-08 10:00:00, None, None, None, None,41
None,0.033, None, None, None, None,9.99,0.0, None,218.8, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-10-08 11:00:00, None, None, None, None,41
None,0.368, None, None, None, None,4.288,6.242, None,192.9, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-10-08 12:00:00, None, None, None, None,41
None,0.416, None, None, None, None,10.9,9.96, None,221.1, None, None, None, None, None, 0.0, None, None, None, None, None, None, None,2018-10-08 13:00:00, None, None, None, None,41
None,1.126, 97.1, None, None, None,8.03,11.54, None,212.2, None, None, None, None, None, 1.0, None, None, None, None, None, None, None,2018-10-08 14:00:00, None, None, None, None,41
